Team,Over Record,Over %,Under %,Total +/-
Phoenix,532-484-10,52.4%,47.6%,+0.6
Sacramento,356-325-11,52.3%,47.7%,+1.2
Milwaukee,522-479-10,52.2%,47.9%,+1.0
Okla City,557-514-20,52.0%,48.0%,+0.9
Washington,339-314-11,51.9%,48.1%,+1.2
Denver,590-548-12,51.9%,48.2%,+1.4
Atlanta,423-396-8,51.7%,48.4%,+1.2
New Orleans,381-362-10,51.3%,48.7%,+0.3
Charlotte,248-236-5,51.2%,48.8%,+1.5
Miami,628-598-14,51.2%,48.8%,+0.5
Detroit,422-403-18,51.2%,48.9%,+0.4
Minnesota,395-378-6,51.1%,48.9%,+0.1
Cleveland,538-521-13,50.8%,49.2%,+0.9
Boston,664-647-15,50.7%,49.4%,+0.4
Toronto,455-444-9,50.6%,49.4%,+0.4
Philadelphia,411-407-11,50.2%,49.8%,+0.2
Portland,412-410-12,50.1%,49.9%,+1.2
Brooklyn,349-359-6,49.3%,50.7%,+0.2
LA Clippers,515-530-13,49.3%,50.7%,-0.2
Houston,529-546-21,49.2%,50.8%,-0.3
Golden State,559-579-16,49.1%,50.9%,0.0
Utah,473-493-10,49.0%,51.0%,+0.1
LA Lakers,519-544-10,48.8%,51.2%,-0.2
San Antonio,641-678-16,48.6%,51.4%,+0.3
Dallas,558-596-17,48.4%,51.7%,-0.1
New York,334-359-5,48.2%,51.8%,+0.3
Indiana,467-503-15,48.1%,51.9%,-0.1
Chicago,396-450-6,46.8%,53.2%,0.0
Orlando,360-418-13,46.3%,53.7%,-1.0
Memphis,402-476-15,45.8%,54.2%,-0.2
