Team,Over Record,Over %,Under %,Total +/-
Utah,3-0-0,100.0%,0.0%,+7.3
San Antonio,18-7-0,72.0%,28.0%,+7.8
Atlanta,22-9-0,71.0%,29.0%,+5.1
Washington,2-1-0,66.7%,33.3%,+3.2
Cleveland,48-27-0,64.0%,36.0%,+3.5
Milwaukee,33-22-0,60.0%,40.0%,+2.6
Miami,27-19-0,58.7%,41.3%,+4.0
Philadelphia,15-11-2,57.7%,42.3%,+1.2
Denver,36-27-0,57.1%,42.9%,+5.2
Okla City,43-36-2,54.4%,45.6%,+0.1
Toronto,7-6-0,53.9%,46.2%,-2.3
Houston,29-25-2,53.7%,46.3%,-0.8
Portland,8-7-0,53.3%,46.7%,+0.2
Phoenix,24-21-0,53.3%,46.7%,+1.4
LA Clippers,25-22-1,53.2%,46.8%,+0.4
Golden State,30-27-0,52.6%,47.4%,-1.1
Detroit,19-18-1,51.4%,48.7%,+4.4
LA Lakers,26-25-0,51.0%,49.0%,-0.8
Minnesota,32-31-0,50.8%,49.2%,+1.0
New York,34-33-0,50.8%,49.3%,+1.3
Charlotte,4-4-0,50.0%,50.0%,+5.2
Sacramento,25-25-2,50.0%,50.0%,+0.1
Memphis,25-28-0,47.2%,52.8%,+1.2
Boston,37-42-0,46.8%,53.2%,-2.1
Dallas,16-19-0,45.7%,54.3%,-1.7
Indiana,23-29-0,44.2%,55.8%,-2.3
New Orleans,8-11-1,42.1%,57.9%,-3.0
Brooklyn,5-7-0,41.7%,58.3%,-5.9
Orlando,18-31-0,36.7%,63.3%,-3.6
Chicago,6-17-1,26.1%,73.9%,-7.4
