Team,Over Record,Over %,Under %,Total +/-
New York,4-0-0,100.0%,0.0%,+17.4
Detroit,1-0-1,100.0%,0.0%,+11.8
Denver,2-0-0,100.0%,0.0%,+13.8
Houston,2-0-1,100.0%,0.0%,+8.5
Portland,5-1-0,83.3%,16.7%,+12.8
Miami,4-1-0,80.0%,20.0%,+17.3
Chicago,4-1-0,80.0%,20.0%,+11.3
LA Lakers,3-1-0,75.0%,25.0%,+3.6
Philadelphia,3-1-0,75.0%,25.0%,+1.1
Washington,7-4-0,63.6%,36.4%,+6.3
LA Clippers,5-3-0,62.5%,37.5%,+9.6
Milwaukee,3-2-0,60.0%,40.0%,+7.7
Brooklyn,6-5-0,54.6%,45.5%,+0.7
Orlando,3-3-0,50.0%,50.0%,+3.2
Minnesota,2-2-0,50.0%,50.0%,-1.4
Utah,4-4-0,50.0%,50.0%,+10.9
Sacramento,5-5-0,50.0%,50.0%,-0.1
San Antonio,2-2-0,50.0%,50.0%,-3.3
New Orleans,5-5-0,50.0%,50.0%,-0.6
Golden State,3-3-0,50.0%,50.0%,-3.0
Atlanta,2-3-0,40.0%,60.0%,-2.8
Toronto,2-3-0,40.0%,60.0%,+5.2
Phoenix,2-3-0,40.0%,60.0%,+1.2
Cleveland,2-3-0,40.0%,60.0%,-5.7
Dallas,4-6-0,40.0%,60.0%,+2.8
Boston,2-5-0,28.6%,71.4%,-10.2
Indiana,3-8-0,27.3%,72.7%,-4.4
Charlotte,2-6-0,25.0%,75.0%,-5.7
Memphis,2-7-0,22.2%,77.8%,-9.2
Okla City,0-1-0,0.0%,100.0%,-1.5
