Team,Over Record,Over %,Under %,Total +/-
Manhattan,11-1-0,91.7%,8.3%,+16.6
South Dakota,12-2-0,85.7%,14.3%,+10.4
N Florida,11-2-0,84.6%,15.4%,+11.5
Indiana St,11-2-0,84.6%,15.4%,+10.0
St. Thomas,11-2-1,84.6%,15.4%,+9.4
N Arizona,9-2-0,81.8%,18.2%,+5.2
Villanova,11-3-1,78.6%,21.4%,+7.4
Morgan St,11-3-0,78.6%,21.4%,+9.7
N Dakota St,11-3-0,78.6%,21.4%,+9.4
Ark Pine Bl,10-3-0,76.9%,23.1%,+9.8
Wm & Mary,10-3-0,76.9%,23.1%,+5.5
Loyola-MD,9-3-0,75.0%,25.0%,+3.2
Yale,9-3-0,75.0%,25.0%,+8.4
Sam Hous St,9-3-0,75.0%,25.0%,+9.3
TN State,9-3-0,75.0%,25.0%,+8.0
UTSA,9-3-0,75.0%,25.0%,+2.8
N Colorado,9-3-0,75.0%,25.0%,+11.6
Gard-Webb,11-4-0,73.3%,26.7%,+2.8
Cal Poly,11-4-0,73.3%,26.7%,+12.0
Wisconsin,11-4-0,73.3%,26.7%,+5.4
North Dakota,10-4-0,71.4%,28.6%,+6.4
Belmont,10-4-0,71.4%,28.6%,+6.7
Dayton,10-4-0,71.4%,28.6%,+2.3
Fordham,10-4-0,71.4%,28.6%,+5.2
San Jose St,10-4-1,71.4%,28.6%,+5.3
Bradley,10-4-0,71.4%,28.6%,+4.6
Cornell,7-3-2,70.0%,30.0%,+13.5
E Kentucky,9-4-0,69.2%,30.8%,+3.2
Texas Tech,9-4-1,69.2%,30.8%,+2.5
Delaware,9-4-0,69.2%,30.8%,+6.3
Rhode Island,9-4-0,69.2%,30.8%,+0.5
SC Upstate,9-4-0,69.2%,30.8%,+2.3
Maryland BC,9-4-0,69.2%,30.8%,+6.4
American,9-4-0,69.2%,30.8%,+4.9
Fresno St,11-5-0,68.8%,31.3%,+3.4
NC Central,11-5-0,68.8%,31.3%,+5.6
NC-Asheville,6-3-2,66.7%,33.3%,+8.4
Northeastrn,10-5-0,66.7%,33.3%,-2.3
Akron,8-4-0,66.7%,33.3%,+4.6
CS Bakersfld,10-5-0,66.7%,33.3%,+3.5
TX A&M-CC,8-4-0,66.7%,33.3%,+4.1
Ohio,8-4-1,66.7%,33.3%,+3.0
W Illinois,8-4-0,66.7%,33.3%,+2.5
Alab A&M,8-4-0,66.7%,33.3%,+2.9
Army,8-4-0,66.7%,33.3%,+11.3
Rob Morris,10-5-0,66.7%,33.3%,+5.2
NC A&T,10-5-0,66.7%,33.3%,+0.4
Buffalo,8-4-0,66.7%,33.3%,+3.8
S Methodist,10-5-0,66.7%,33.3%,+4.2
Miami (OH),8-4-0,66.7%,33.3%,+4.8
DePaul,10-5-0,66.7%,33.3%,+3.4
Iowa,10-5-0,66.7%,33.3%,+5.7
Miami,9-5-0,64.3%,35.7%,+4.7
Air Force,9-5-0,64.3%,35.7%,+0.5
Fla Atlantic,9-5-0,64.3%,35.7%,+9.1
USC,9-5-0,64.3%,35.7%,-1.1
Bellarmine,9-5-0,64.3%,35.7%,+5.8
La Salle,9-5-0,64.3%,35.7%,+4.3
Stetson,9-5-0,64.3%,35.7%,+4.1
Charlotte,9-5-0,64.3%,35.7%,+5.3
Connecticut,9-5-1,64.3%,35.7%,+6.5
Valparaiso,9-5-0,64.3%,35.7%,+5.9
California,9-5-0,64.3%,35.7%,+6.2
Portland St,7-4-0,63.6%,36.4%,-0.6
Gonzaga,10-6-0,62.5%,37.5%,0.0
Charl South,10-6-0,62.5%,37.5%,+0.6
Baylor,8-5-0,61.5%,38.5%,+1.4
St Fran (PA),8-5-0,61.5%,38.5%,+3.3
Howard,8-5-0,61.5%,38.5%,+7.5
E Michigan,8-5-0,61.5%,38.5%,+8.3
UCF,8-5-0,61.5%,38.5%,+8.3
Mt St Marys,8-5-0,61.5%,38.5%,+3.1
Temple,8-5-0,61.5%,38.5%,+3.0
E Washingtn,8-5-0,61.5%,38.5%,+1.3
IL-Chicago,8-5-0,61.5%,38.5%,+7.4
E Carolina,8-5-0,61.5%,38.5%,+1.8
Idaho,8-5-0,61.5%,38.5%,+2.8
Weber St,8-5-0,61.5%,38.5%,+3.5
Notre Dame,8-5-1,61.5%,38.5%,+2.7
Central Ark,8-5-0,61.5%,38.5%,+1.8
New Mexico,9-6-0,60.0%,40.0%,+3.7
Siena,9-6-0,60.0%,40.0%,+5.8
Auburn,9-6-0,60.0%,40.0%,+3.6
Boise St,9-6-0,60.0%,40.0%,-0.5
Oral Roberts,6-4-0,60.0%,40.0%,+4.1
Fla Gulf Cst,9-6-0,60.0%,40.0%,+0.3
IPFW,9-6-0,60.0%,40.0%,+5.6
N Alabama,9-6-0,60.0%,40.0%,+2.7
Northwestern,9-6-0,60.0%,40.0%,+1.2
Purdue,9-6-0,60.0%,40.0%,-0.3
Maryland,9-6-0,60.0%,40.0%,+5.3
Dartmouth,6-4-1,60.0%,40.0%,+5.0
Le Moyne,9-6-0,60.0%,40.0%,+5.6
Texas St,7-5-1,58.3%,41.7%,+2.4
Central Mich,7-5-0,58.3%,41.7%,+0.5
SE Missouri,7-5-0,58.3%,41.7%,-1.8
Holy Cross,7-5-1,58.3%,41.7%,+1.2
Illinois St,7-5-2,58.3%,41.7%,+5.4
Montana,7-5-0,58.3%,41.7%,+4.6
Lindenwood,7-5-0,58.3%,41.7%,-1.6
Rutgers,8-6-1,57.1%,42.9%,+4.7
Illinois,8-6-0,57.1%,42.9%,+1.6
Canisius,8-6-0,57.1%,42.9%,+3.7
Utah,8-6-0,57.1%,42.9%,+0.7
Oklahoma,8-6-0,57.1%,42.9%,+4.3
UAB,8-6-1,57.1%,42.9%,+4.4
S Dakota St,8-6-0,57.1%,42.9%,+2.3
Bryant,8-6-0,57.1%,42.9%,+3.5
Longwood,8-6-0,57.1%,42.9%,+0.9
VA Tech,8-6-0,57.1%,42.9%,+0.6
VCU,8-6-0,57.1%,42.9%,-1.8
Alabama St,8-6-0,57.1%,42.9%,+8.4
Lafayette,8-6-1,57.1%,42.9%,+0.8
Albany,8-6-0,57.1%,42.9%,+3.1
Winthrop,8-6-0,57.1%,42.9%,+2.1
Sacred Hrt,8-6-0,57.1%,42.9%,+5.6
Navy,8-6-0,57.1%,42.9%,+4.8
Col Charlestn,8-6-0,57.1%,42.9%,+5.9
U Mass,8-6-0,57.1%,42.9%,+1.7
Prairie View,8-6-0,57.1%,42.9%,+7.0
NJIT,8-6-0,57.1%,42.9%,-4.1
Davidson,8-6-0,57.1%,42.9%,+2.6
