Team,Over Record,Over %,Under %,Total +/-
Mercyhurst,5-2-0,71.4%,28.6%,+3.8
C Arkansas,39-17-1,69.6%,30.4%,+8.3
N Kentucky,38-18-1,67.9%,32.1%,+5.5
New Mexico St,25-12-0,67.6%,32.4%,+6.2
Holy Cross,28-14-1,66.7%,33.3%,+1.8
Tulane,45-23-2,66.2%,33.8%,+5.0
SC Upstate,28-15-0,65.1%,34.9%,+4.3
Weber St,26-14-1,65.0%,35.0%,+3.7
Kent St,29-16-1,64.4%,35.6%,+0.8
Rhode Island,45-25-1,64.3%,35.7%,+2.6
Cornell,36-20-1,64.3%,35.7%,+3.5
J Madison,34-19-1,64.2%,35.9%,+5.1
North Dakota,41-23-0,64.1%,35.9%,+5.4
Denver,48-27-0,64.0%,36.0%,+3.8
Purdue FW,48-27-0,64.0%,36.0%,+6.6
Le Moyne,14-8-0,63.6%,36.4%,+8.9
UCLA,38-22-1,63.3%,36.7%,+1.9
Milwaukee,38-22-0,63.3%,36.7%,+3.5
Oral Roberts,48-28-2,63.2%,36.8%,+1.6
NC A&T,34-20-0,63.0%,37.0%,+4.4
Stonehill,17-10-0,63.0%,37.0%,+2.6
Stetson,25-15-2,62.5%,37.5%,+3.3
Drake,37-23-1,61.7%,38.3%,+3.9
New Orleans,24-15-2,61.5%,38.5%,+2.2
W Kentucky,32-20-2,61.5%,38.5%,+1.9
UTSA,25-16-0,61.0%,39.0%,+5.5
McNeese,25-16-1,61.0%,39.0%,+2.8
Wake Forest,53-34-1,60.9%,39.1%,+3.3
Lamar,28-18-0,60.9%,39.1%,-0.1
Wofford,31-20-2,60.8%,39.2%,+5.8
Ball St,29-19-2,60.4%,39.6%,+3.3
NC Asheville,21-14-0,60.0%,40.0%,+1.6
Troy,34-23-1,59.7%,40.4%,+4.8
St Thomas,19-13-1,59.4%,40.6%,+4.4
Syracuse,51-35-1,59.3%,40.7%,+3.0
Winthrop,26-18-1,59.1%,40.9%,+2.5
Queens,13-9-1,59.1%,40.9%,+3.5
Virginia Tech,41-29-2,58.6%,41.4%,+2.5
S Alabama,31-22-2,58.5%,41.5%,+2.6
S Utah,39-28-1,58.2%,41.8%,+0.6
Drexel,32-23-1,58.2%,41.8%,+5.7
Temple,51-37-2,58.0%,42.1%,+1.6
CS Bakersfield,26-19-0,57.8%,42.2%,+3.1
Delaware St,30-22-1,57.7%,42.3%,+5.3
Portland St,27-20-3,57.5%,42.6%,+4.0
N Dakota St,35-26-0,57.4%,42.6%,+3.0
CS Northridge,32-24-0,57.1%,42.9%,+2.2
Florida St,57-43-3,57.0%,43.0%,+1.3
Nebraska,57-43-3,57.0%,43.0%,+2.9
DePaul,49-37-1,57.0%,43.0%,+3.3
Saint Joseph's,45-34-1,57.0%,43.0%,+2.5
South Dakota,45-34-1,57.0%,43.0%,+0.9
Maine,33-25-0,56.9%,43.1%,+2.1
Georgia St,25-19-0,56.8%,43.2%,+3.6
Utah Tech,21-16-0,56.8%,43.2%,+2.8
Montana,30-23-0,56.6%,43.4%,+0.6
IU Indy,39-30-1,56.5%,43.5%,+3.3
Rutgers,59-46-2,56.2%,43.8%,+1.9
UC Riverside,37-29-2,56.1%,43.9%,+2.3
West Virginia,33-26-1,55.9%,44.1%,+2.1
UL Monroe,33-26-0,55.9%,44.1%,+0.8
Youngstown St,29-23-0,55.8%,44.2%,+5.1
Iowa St,34-27-1,55.7%,44.3%,+1.5
Clemson,39-31-2,55.7%,44.3%,-0.1
Richmond,50-40-0,55.6%,44.4%,+1.6
SE Missouri St,31-25-0,55.4%,44.6%,+1.2
NJIT,31-25-0,55.4%,44.6%,+0.3
Charleston,26-21-0,55.3%,44.7%,-1.5
Abl Christian,26-21-0,55.3%,44.7%,+3.3
Texas So,32-26-0,55.2%,44.8%,+3.4
Iowa,59-48-3,55.1%,44.9%,+4.4
Manhattan,43-35-1,55.1%,44.9%,+2.9
Bowling Green,27-22-0,55.1%,44.9%,-0.3
Columbia,27-22-3,55.1%,44.9%,+4.3
Niagara,38-31-0,55.1%,44.9%,+5.5
Fairfield,38-31-3,55.1%,44.9%,+0.2
Oregon,39-32-1,54.9%,45.1%,+2.2
Wyoming,39-32-2,54.9%,45.1%,+3.3
Elon,28-23-1,54.9%,45.1%,+1.5
Gonzaga,34-28-0,54.8%,45.2%,+2.5
Hou Christian,17-14-0,54.8%,45.2%,+8.9
Cal Poly,29-24-0,54.7%,45.3%,+1.9
S Dakota St,41-34-1,54.7%,45.3%,+4.0
Idaho,24-20-3,54.6%,45.5%,-0.1
Jackson St,30-25-0,54.6%,45.5%,+2.5
La Salle,48-40-0,54.6%,45.5%,+1.4
Georgia,42-35-0,54.6%,45.5%,+0.4
UCSB,25-21-1,54.4%,45.7%,+0.3
UMBC,25-21-0,54.4%,45.7%,+1.9
Incarnate Word,19-16-1,54.3%,45.7%,+0.7
SMU,51-43-0,54.3%,45.7%,+2.2
Michigan,58-49-0,54.2%,45.8%,+0.1
Evansville,39-33-0,54.2%,45.8%,+2.6
Grand Canyon,26-22-1,54.2%,45.8%,-1.2
Presbyterian,26-22-1,54.2%,45.8%,+0.9
Loyola MD,27-23-0,54.0%,46.0%,-0.8
