Team,ATS Record,Cover %,MOV,ATS +/-
Mercyhurst,17-9-1,65.4%,-7.4,+2.9
Saint Peter's,88-56-1,61.1%,-5.3,+2.1
Hofstra,55-35-4,61.1%,-3.4,+2.7
Toledo,50-32-1,61.0%,-2.8,+2.2
Temple,87-56-5,60.8%,-5.1,+1.6
Jacksonville St,82-54-4,60.3%,-4.5,+3.0
S Alabama,91-60-1,60.3%,-4.6,+2.0
Penn St,97-64-2,60.3%,-4.5,+1.9
New Haven,3-2-0,60.0%,-20.6,+0.4
Lipscomb,61-42-1,59.2%,-6.4,+2.1
Providence,90-62-1,59.2%,-3.5,+1.9
Florida A&M,98-68-0,59.0%,-11.7,+1.6
Oakland,82-57-2,59.0%,-7.2,+1.3
SE Louisiana,82-57-1,59.0%,-9.2,+0.6
Harvard,61-44-1,58.1%,-4.4,+1.9
Houston,22-16-0,57.9%,-0.3,+4.4
Seton Hall,81-60-0,57.5%,-5.1,+0.6
Gardner-Webb,67-50-0,57.3%,-7.6,+1.4
Wichita St,48-36-5,57.1%,-4.9,+0.7
Portland St,85-64-6,57.1%,-5.5,+1.2
N Florida,79-60-2,56.8%,-10.3,+1.2
S Carolina St,88-67-4,56.8%,-12.5,+1.3
Arkansas St,97-74-5,56.7%,-5.8,+1.4
W Kentucky,64-49-1,56.6%,-5.2,+1.1
UT Arlington,77-60-3,56.2%,-5.8,+2.2
Robert Morris,82-64-2,56.2%,-7.6,+0.6
Chattanooga,73-57-0,56.2%,-5.7,+1.5
Santa Clara,80-63-5,55.9%,-7.7,+0.7
Memphis,57-45-0,55.9%,-4.1,+1.3
Boise St,53-42-2,55.8%,-3.5,+1.1
Kansas St,87-69-1,55.8%,-5.8,+1.1
Oregon St,98-78-4,55.7%,-7.8,+0.8
Norfolk St,54-43-1,55.7%,-9.4,+0.7
Jackson St,74-59-3,55.6%,-12.5,+0.8
Iona,45-36-1,55.6%,-5.4,+1.3
S Dakota St,45-36-2,55.6%,-6.0,+1.3
Presbyterian,90-72-3,55.6%,-7.7,+0.7
NC Central,57-46-3,55.3%,-10.1,0.0
Liberty,26-21-1,55.3%,-6.7,+0.4
Kentucky,37-30-1,55.2%,-2.2,+2.3
NC Greensboro,53-43-3,55.2%,-5.2,+1.7
Wisconsin,60-49-6,55.1%,-2.2,+2.4
E Tennessee St,61-50-2,55.0%,-4.5,+1.7
Oregon,45-37-1,54.9%,-3.5,+1.0
Colgate,34-28-2,54.8%,-7.3,+1.7
Army,68-56-3,54.8%,-6.8,+0.2
Nicholls,53-44-2,54.6%,-9.7,+1.4
Oklahoma,77-64-4,54.6%,-4.5,+0.9
Towson,67-56-2,54.5%,-4.5,+1.2
UMBC,67-56-1,54.5%,-5.8,+2.4
App State,86-72-6,54.4%,-5.5,+1.4
Belmont,37-31-1,54.4%,-4.0,+1.5
Grand Canyon,37-31-0,54.4%,-5.2,0.0
Campbell,69-58-1,54.3%,-4.8,+1.7
Utah Valley,63-53-1,54.3%,-5.3,+2.2
Stony Brook,71-60-1,54.2%,-8.2,+0.4
Long Beach St,99-84-3,54.1%,-9.0,+0.1
Niagara,106-90-2,54.1%,-6.1,+0.8
Clemson,56-48-4,53.9%,-3.6,+0.9
UAB,49-42-2,53.9%,-3.5,+1.9
Maine,91-78-4,53.9%,-10.2,+0.4
Wright St,49-42-2,53.9%,-4.3,+1.8
Texas A&M-CC,63-54-0,53.9%,-8.4,+1.3
Loyola Chi,50-43-1,53.8%,-5.6,-0.1
UC Davis,79-68-0,53.7%,-5.7,+1.1
Siena,81-70-3,53.6%,-6.4,+0.4
Loyola Mymt,82-71-6,53.6%,-8.5,0.0
NW State,82-71-2,53.6%,-12.0,+0.5
Villanova,30-26-2,53.6%,-3.9,+0.3
Texas,69-60-0,53.5%,-4.0,+1.5
Troy,85-74-3,53.5%,-5.9,+1.4
Buffalo,71-62-3,53.4%,-7.7,+0.6
Notre Dame,79-69-4,53.4%,-5.5,+0.8
Duquesne,72-63-2,53.3%,-5.4,+1.2
Wofford,72-63-0,53.3%,-5.9,+1.2
Fresno St,82-72-2,53.3%,-7.2,+0.5
N Colorado,66-58-3,53.2%,-6.7,+1.3
Manhattan,108-95-3,53.2%,-7.2,-0.2
NC Wilmington,67-59-5,53.2%,-6.8,+0.3
S Florida,101-89-4,53.2%,-7.9,+0.8
Morehead St,77-68-5,53.1%,-8.7,+0.6
