Team,ATS Record,Cover %,MOV,ATS +/-
Presbyterian,33-20-2,62.3%,-0.8,+1.4
UConn,57-36-1,61.3%,9.6,+1.5
UCSD,41-26-1,61.2%,6.2,+1.9
BYU,74-47-6,61.2%,11.4,+2.5
SMU,51-33-2,60.7%,10.7,+2.4
Louisiana Tech,78-51-3,60.5%,8.6,+1.4
Le Moyne,18-12-0,60.0%,1.8,+2.3
New Haven,3-2-0,60.0%,-8.8,+7.1
S Alabama,69-47-2,59.5%,3.7,+2.0
Yale,67-46-4,59.3%,9.1,+2.4
Akron,39-27-1,59.1%,10.4,+2.7
Saint Peter's,71-50-0,58.7%,-1.0,+0.3
Vermont,44-31-2,58.7%,8.0,+1.0
NW State,45-32-2,58.4%,-2.0,+0.3
Hofstra,70-50-2,58.3%,4.8,+0.8
Clemson,57-41-0,58.2%,7.8,+1.5
Abl Christian,44-32-2,57.9%,3.7,+0.4
Georgia Tech,41-30-1,57.8%,5.4,+1.7
Lamar,41-30-1,57.8%,4.2,+1.5
Wofford,46-34-1,57.5%,8.7,+2.6
Sam Houston,46-34-2,57.5%,6.1,+1.7
LIU,39-29-1,57.4%,-2.6,+1.1
Vanderbilt,43-32-2,57.3%,8.6,+0.3
NC Central,47-35-1,57.3%,4.4,+1.6
Houston,59-44-3,57.3%,16.1,+2.3
Navy,32-24-0,57.1%,1.8,+1.3
Buffalo,44-33-2,57.1%,3.8,+0.8
N Texas,73-55-3,57.0%,6.5,+1.0
Purdue,65-49-2,57.0%,12.8,+1.3
UCF,53-40-2,57.0%,4.4,+0.3
N Florida,45-34-1,57.0%,-1.6,+1.3
Hampton,42-32-1,56.8%,1.4,+0.4
Chattanooga,47-36-0,56.6%,5.4,+1.7
N Alabama,39-30-1,56.5%,-0.2,+1.0
Seton Hall,57-44-2,56.4%,4.9,+1.3
Villanova,57-44-1,56.4%,10.9,+0.6
Stony Brook,44-34-1,56.4%,0.5,+0.4
Utah Valley,63-49-0,56.3%,4.1,+2.1
Nevada,50-39-2,56.2%,7.2,+1.7
S Dakota St,65-51-1,56.0%,7.1,+0.4
Temple,48-38-5,55.8%,0.7,-0.1
Alabama,48-38-1,55.8%,8.0,+1.7
USC,68-54-0,55.7%,6.3,+0.9
Oregon St,69-55-1,55.7%,-0.3,+0.3
Monmouth,60-48-2,55.6%,0.2,+1.2
Iowa St,55-44-1,55.6%,11.8,+0.7
Syracuse,50-40-1,55.6%,6.6,+1.1
N Colorado,67-54-2,55.4%,3.5,+1.1
Canisius,57-46-5,55.3%,-2.7,+0.7
Jackson St,53-43-2,55.2%,-1.8,+0.3
Wake Forest,43-35-1,55.1%,5.0,+1.9
Grand Canyon,65-53-2,55.1%,6.7,+0.4
Gardner-Webb,38-31-1,55.1%,0.9,+1.0
Indiana St,38-31-0,55.1%,1.9,-0.1
St Francis PA,49-40-1,55.1%,-0.7,+1.4
Maryland ES,44-36-4,55.0%,-5.9,+0.4
Tennessee,44-36-1,55.0%,12.6,+0.6
Idaho St,67-55-1,54.9%,-0.4,+1.0
SE Louisiana,46-38-1,54.8%,-1.3,-0.6
North Carolina,64-53-2,54.7%,11.4,+0.9
Minnesota,53-44-2,54.6%,3.5,+1.5
Kansas,65-54-1,54.6%,11.3,+1.0
S Carolina St,48-40-2,54.6%,-3.0,+0.7
Tenn Tech,61-51-2,54.5%,-2.5,+0.2
Northwestern,49-41-1,54.4%,8.0,+2.3
Gonzaga,81-68-4,54.4%,19.8,+2.7
Florida A&M,58-49-0,54.2%,-7.3,+0.6
Missouri St,33-28-3,54.1%,5.0,+0.9
Xavier,48-41-5,53.9%,7.4,+0.8
UL Monroe,62-53-0,53.9%,-0.3,+0.9
Texas A&M-CC,42-36-2,53.9%,3.9,-0.4
New Mexico,43-37-3,53.8%,8.8,+1.4
Duke,51-44-1,53.7%,14.5,+1.4
Furman,37-32-0,53.6%,10.9,+0.7
Long Beach St,60-52-1,53.6%,1.8,+0.9
Indiana,53-46-1,53.5%,6.3,+0.4
Sacred Heart,46-40-1,53.5%,1.2,+0.6
Robert Morris,46-40-0,53.5%,-1.4,-0.1
Arizona,70-61-2,53.4%,11.6,+0.6
Saint Louis,39-34-2,53.4%,5.7,0.0
Florida Atlantic,63-55-2,53.4%,5.2,+1.1
Cornell,63-55-1,53.4%,0.8,+0.7
Delaware,66-58-2,53.2%,-1.2,0.0
Middle Tenn,68-60-2,53.1%,2.1,0.0
Texas St,60-53-5,53.1%,3.4,-0.2
LSU,43-38-1,53.1%,11.4,+1.7
Auburn,43-38-1,53.1%,11.9,+1.7
Montana St,69-61-3,53.1%,2.5,+0.9
Air Force,35-31-2,53.0%,-5.9,-2.4
Baylor,53-47-2,53.0%,12.5,-0.2
Marquette,45-40-1,52.9%,8.0,+0.3
High Point,36-32-1,52.9%,5.2,+0.2
Saint Mary's,75-67-3,52.8%,12.3,+1.3
Washington,58-52-3,52.7%,2.7,+0.2
E Michigan,29-26-0,52.7%,1.3,+0.9
Norfolk St,50-45-3,52.6%,5.6,+1.5
Wright St,60-54-2,52.6%,5.4,+0.1
SIU Edward,50-45-1,52.6%,1.2,+0.1
Alabama A&M,52-47-0,52.5%,-6.9,-0.5
Illinois Chicago,52-47-0,52.5%,0.7,+0.5
South Dakota,52-47-2,52.5%,1.6,+0.4
Bethune,53-48-1,52.5%,-0.8,+1.1
Sacramento St,65-59-4,52.4%,-0.8,+0.8
FGCU,44-40-0,52.4%,2.9,+1.5
UT Arlington,67-61-2,52.3%,4.4,+0.9
Oregon,68-62-2,52.3%,8.5,+0.8
Binghamton,35-32-1,52.2%,-0.4,+0.3
Tarleton St,35-32-1,52.2%,0.5,+0.4
Oakland,60-55-2,52.2%,0.7,+0.4
Tennessee St,60-55-1,52.2%,0.3,+0.7
Nicholls,37-34-3,52.1%,0.2,+1.0
NC Asheville,38-35-1,52.1%,1.6,-0.3
Morehead St,64-59-2,52.0%,2.6,+0.6
UC Irvine,65-60-3,52.0%,6.9,-0.4
Mississippi St,39-36-1,52.0%,9.6,+0.8
Michigan St,56-52-0,51.9%,10.3,+0.7
Kennesaw St,43-40-1,51.8%,0.5,+1.2
Bucknell,29-27-1,51.8%,1.8,+1.1
Milwaukee,58-54-1,51.8%,0.4,+0.3
Bradley,30-28-1,51.7%,6.1,+0.8
Arkansas,45-42-2,51.7%,8.3,+1.3
Santa Clara,63-59-5,51.6%,2.2,+0.7
Wisconsin,49-46-3,51.6%,8.3,+0.5
Nebraska,49-46-0,51.6%,4.1,-0.2
W Kentucky,68-64-2,51.5%,3.0,-0.5
Belmont,53-50-2,51.5%,8.4,+0.3
Austin Peay,55-52-2,51.4%,2.8,-0.4
The Citadel,37-35-2,51.4%,-3.2,-0.7
Coastal Car,60-57-3,51.3%,2.5,+0.1
Hou Christian,40-38-0,51.3%,-3.9,-0.7
Lindenwood,20-19-0,51.3%,-2.7,+0.2
UAB,61-58-4,51.3%,6.3,+0.3
Iona,63-60-1,51.2%,2.4,+0.4
Kentucky,44-42-2,51.2%,10.7,-0.4
E Washington,69-66-1,51.1%,3.3,+0.9
San Diego St,49-47-2,51.0%,9.7,+0.1
Illinois,50-48-3,51.0%,9.2,+1.6
E Kentucky,53-51-3,51.0%,2.7,+1.3
Lafayette,27-26-0,50.9%,-2.4,+0.4
Siena,55-53-1,50.9%,-0.5,-0.1
Green Bay,58-56-3,50.9%,-2.8,-0.5
Cleveland St,59-57-0,50.9%,-1.6,+0.7
Towson,61-59-4,50.8%,2.1,+0.5
Colgate,34-33-3,50.8%,3.5,+1.2
Longwood,37-36-1,50.7%,-0.4,-0.1
Georgia,38-37-2,50.7%,6.6,+0.4
Drake,40-39-1,50.6%,7.2,+1.6
Penn St,43-42-2,50.6%,5.6,+0.6
Grambling,44-43-1,50.6%,0.4,+0.1
Liberty,45-44-3,50.6%,11.8,-0.1
Maryland,48-47-2,50.5%,8.7,+0.5
Virginia,52-51-3,50.5%,10.1,0.0
Little Rock,57-56-1,50.4%,1.0,+0.7
Jacksonville St,58-57-2,50.4%,5.6,-0.3
Georgia So,62-61-3,50.4%,1.6,-0.4
N Arizona,63-62-0,50.4%,-4.8,-1.2
Loyola MD,27-27-2,50.0%,-1.6,+0.1
Lehigh,28-28-1,50.0%,-0.3,-1.2
UCSB,68-68-2,50.0%,3.4,-0.4
IU Indy,47-47-0,50.0%,-3.3,-0.3
Alcorn St,51-51-0,50.0%,-5.1,0.0
Dayton,50-50-2,50.0%,8.0,+0.5
UMass,39-39-2,50.0%,2.3,+0.2
App State,60-60-2,50.0%,2.3,-0.2
E Tennessee St,39-39-3,50.0%,8.9,+0.6
Evansville,35-35-0,50.0%,-4.9,-0.6
UMBC,38-38-0,50.0%,2.0,+2.3
New Orleans,41-41-0,50.0%,-2.5,-0.4
E Illinois,55-55-2,50.0%,-3.3,-0.4
Pittsburgh,39-39-0,50.0%,2.4,+0.2
Radford,34-34-1,50.0%,3.2,-0.6
Brown,58-58-2,50.0%,-0.5,+0.3
UTSA,55-55-2,50.0%,-1.4,-0.9
McNeese,37-37-1,50.0%,2.7,+0.5
San Francisco,66-67-1,49.6%,5.6,+1.0
Charleston,62-63-3,49.6%,5.6,+0.6
Marshall,61-62-3,49.6%,2.1,0.0
Drexel,59-60-2,49.6%,-0.6,0.0
Rice,54-55-3,49.5%,-1.8,-1.2
William & Mary,52-53-1,49.5%,2.4,-0.7
AR-Pine Bluff,47-48-1,49.5%,-7.0,+0.2
TCU,44-45-1,49.4%,9.0,-0.2
Samford,41-42-1,49.4%,1.8,-1.6
Campbell,39-40-0,49.4%,2.1,+0.6
La Salle,36-37-1,49.3%,-2.0,-0.1
Stetson,36-37-2,49.3%,-2.6,+0.8
Illinois St,36-37-1,49.3%,0.0,+0.7
Hawai'i,64-66-2,49.2%,3.5,-0.1
S Illinois,31-32-4,49.2%,1.8,+0.2
Boston U,30-31-1,49.2%,-0.2,0.0
Florida Intl,58-60-4,49.2%,-2.0,0.0
Arizona St,55-57-7,49.1%,-0.2,-0.9
Miami OH,27-28-1,49.1%,5.8,0.0
Michigan,51-53-0,49.0%,8.5,+1.1
Dartmouth,49-51-6,49.0%,-2.8,+0.6
Prairie View,47-49-3,49.0%,-2.5,+0.5
Kansas City,46-48-3,48.9%,0.2,-1.3
Creighton,46-48-1,48.9%,6.7,-0.7
Montana,66-69-1,48.9%,5.6,+0.7
UC Davis,64-67-2,48.9%,0.8,-0.6
Davidson,42-44-0,48.8%,5.4,-1.2
Texas A&M,42-44-1,48.8%,7.5,-1.2
St John's,42-44-2,48.8%,6.5,+0.6
Missouri,39-41-1,48.8%,5.6,-0.6
Denver,54-57-1,48.7%,-3.7,-0.7
Princeton,54-57-2,48.7%,6.4,+0.6
Murray St,52-55-3,48.6%,10.1,+0.1
Queens,17-18-2,48.6%,0.2,+1.3
George Mason,33-35-2,48.5%,2.7,+0.6
Mississippi,33-35-1,48.5%,3.9,-2.0
Southern,49-52-2,48.5%,0.5,+0.2
Kent St,32-34-2,48.5%,5.6,-0.7
Wyoming,32-34-3,48.5%,1.5,-1.0
C Michigan,30-32-2,48.4%,0.4,-1.0
San Diego,60-64-1,48.4%,-4.7,-1.8
Butler,44-47-1,48.4%,4.2,-0.2
Utah St,42-45-0,48.3%,10.3,+1.3
Louisiana,55-59-2,48.3%,3.9,-0.3
Providence,41-44-1,48.2%,2.9,+0.6
St Bonaventure,40-43-2,48.2%,3.3,-1.7
Texas So,50-54-4,48.1%,2.0,+0.9
San Jose St,37-40-1,48.1%,-5.2,-0.5
New Mexico St,49-53-0,48.0%,8.6,-1.0
Alabama St,48-52-2,48.0%,-6.0,-0.7
VMI,36-39-1,48.0%,-3.5,-1.0
Niagara,58-63-0,47.9%,-3.2,-0.6
Winthrop,34-37-2,47.9%,6.1,-0.1
Iowa,45-49-3,47.9%,7.8,+0.6
Notre Dame,43-47-0,47.8%,4.5,+0.1
Virginia Tech,43-47-0,47.8%,5.5,-0.3
Utah Tech,32-35-1,47.8%,-5.2,-1.7
Oral Roberts,53-58-0,47.8%,0.9,-0.5
CS Bakersfield,53-58-2,47.8%,1.6,+1.2
Merrimack,30-33-0,47.6%,0.1,-0.9
Texas Tech,49-54-1,47.6%,12.3,+1.5
UT Martin,57-63-0,47.5%,-1.2,-0.7
Incarnate Word,37-41-0,47.4%,-4.8,-1.9
C Connecticut,46-51-1,47.4%,-3.0,-0.5
S Utah,64-71-2,47.4%,-1.4,-1.0
NC Wilmington,54-60-4,47.4%,4.0,-0.7
W Carolina,35-39-1,47.3%,-3.2,-0.9
Fresno St,35-39-1,47.3%,3.1,-0.2
N Iowa,34-38-2,47.2%,5.6,-0.8
N Illinois,25-28-0,47.2%,-4.2,-1.4
Rider,49-55-4,47.1%,-0.2,-0.1
Seattle,57-64-1,47.1%,2.9,+0.2
Mercyhurst,8-9-0,47.1%,-10.6,-2.4
Charlotte,55-62-1,47.0%,-1.5,-0.8
Lipscomb,39-44-1,47.0%,5.3,-1.0
C Arkansas,31-35-2,47.0%,-12.3,-2.6
NC A&T,38-43-0,46.9%,-2.7,+0.5
Arkansas St,53-60-3,46.9%,0.8,-0.4
Utah,60-68-3,46.9%,3.6,-0.7
Bryant,45-51-1,46.9%,-1.2,-1.1
Harvard,52-59-1,46.9%,3.2,-0.7
Miami,44-50-0,46.8%,7.5,-1.2
Fairfield,51-58-2,46.8%,-2.7,-1.1
N Kentucky,51-58-0,46.8%,2.6,-0.9
Loyola Mymt,58-66-3,46.8%,-0.5,-0.6
Idaho,57-65-2,46.7%,-1.7,-1.3
Bowling Green,28-32-3,46.7%,5.8,+0.2
SE Missouri St,49-56-3,46.7%,-1.7,+0.5
J Madison,48-55-4,46.6%,3.6,-0.4
Youngstown St,48-55-3,46.6%,-1.1,-1.0
Boise St,41-47-1,46.6%,7.1,-0.5
Penn,53-61-3,46.5%,0.8,-0.9
South Carolina,33-38-2,46.5%,6.4,-1.9
DePaul,39-45-5,46.4%,-1.7,-1.6
Toledo,32-37-0,46.4%,6.7,-1.2
New Hampshire,37-43-0,46.3%,-0.3,-1.0
North Dakota,55-64-0,46.2%,-1.1,-0.4
Tulsa,47-55-2,46.1%,2.6,-0.2
Ohio St,41-48-2,46.1%,6.1,-0.7
Morgan St,41-48-0,46.1%,-3.0,-0.8
Oklahoma,40-47-2,46.0%,7.6,-1.1
Northeastern,57-67-6,46.0%,-0.7,-1.0
UTEP,57-67-2,46.0%,1.1,-1.5
SF Austin,34-40-1,46.0%,6.5,+0.1
Omaha,51-60-0,46.0%,-4.2,-1.7
Mt St Mary's,45-53-1,45.9%,-2.5,-0.3
S Florida,39-46-2,45.9%,0.4,-0.1
NC State,43-51-1,45.7%,6.4,+1.1
UMass Lowell,32-38-1,45.7%,3.2,-1.4
Saint Joseph's,37-44-0,45.7%,2.1,-0.5
Troy,52-62-2,45.6%,1.2,-1.3
Loyola Chi,36-43-2,45.6%,6.1,-0.6
Washington St,56-67-0,45.5%,0.7,-0.5
Pacific,56-67-4,45.5%,-5.1,-1.5
G Washington,35-42-1,45.5%,3.1,+0.6
Colorado St,35-42-1,45.5%,4.8,-1.1
Weber St,60-72-1,45.5%,7.1,-1.2
Cal Poly,55-67-4,45.1%,-5.7,-0.8
Colorado,50-61-5,45.1%,6.3,+0.7
Quinnipiac,45-55-5,45.0%,-0.5,-0.6
Oklahoma St,45-55-1,45.0%,3.4,-0.6
Wagner,40-49-0,44.9%,1.5,-0.3
Rutgers,39-48-0,44.8%,2.3,-1.7
Miss Valley St,49-61-0,44.6%,-18.9,-2.5
Ohio,32-40-0,44.4%,6.3,+0.3
CS Fullerton,55-69-4,44.4%,-1.9,-0.3
Duquesne,31-39-2,44.3%,4.0,-0.1
Stanford,42-53-3,44.2%,2.3,-1.5
UT Rio Grande,38-48-5,44.2%,-2.0,-1.2
Detroit Mercy,45-57-2,44.1%,-3.7,-0.9
Wichita St,41-52-5,44.1%,5.1,-1.8
CS Northridge,52-66-1,44.1%,-1.9,-1.2
Cincinnati,44-56-3,44.0%,7.3,-0.5
Memphis,44-56-2,44.0%,4.2,-1.1
Army,22-28-3,44.0%,0.7,-2.2
Jacksonville,33-42-1,44.0%,0.3,-1.2
SC Upstate,25-32-2,43.9%,-6.4,-0.9
Howard,39-50-1,43.8%,-2.6,-0.3
Elon,51-66-1,43.6%,-0.5,-0.5
VCU,43-56-2,43.4%,9.3,-0.9
Mercer,33-43-2,43.4%,3.8,-1.4
Holy Cross,26-34-0,43.3%,-5.4,-1.7
Rhode Island,35-46-0,43.2%,4.5,-0.6
Florida St,38-50-1,43.2%,5.8,-0.7
Purdue FW,44-58-0,43.1%,-0.2,-1.7
Marist,51-68-5,42.9%,-3.6,-1.1
Tulane,39-52-1,42.9%,-1.3,-0.7
Southern Miss,50-67-3,42.7%,-3.2,-2.8
UC Riverside,53-71-4,42.7%,-3.1,-2.0
UNLV,32-43-2,42.7%,1.5,-2.2
Boston College,32-43-0,42.7%,0.6,-0.7
Pepperdine,52-70-2,42.6%,-3.6,-1.3
Coppin St,43-58-2,42.6%,-10.2,-2.3
Chicago St,37-50-0,42.5%,-15.2,-3.3
UCLA,54-73-4,42.5%,5.0,-1.1
Manhattan,48-65-2,42.5%,-4.7,-1.9
Columbia,44-60-6,42.3%,-2.3,-1.7
California,43-59-3,42.2%,-3.9,-2.1
West Virginia,43-59-1,42.2%,5.7,-0.7
Portland St,53-73-3,42.1%,0.8,-1.9
American,21-29-0,42.0%,-4.5,-1.3
W Michigan,26-36-2,41.9%,-4.6,-3.0
Delaware St,39-54-0,41.9%,-9.0,-2.6
Ball St,28-39-0,41.8%,1.9,+0.1
Cal Baptist,33-46-0,41.8%,4.8,-1.1
Fordham,30-42-1,41.7%,-1.3,-2.8
Georgia St,50-70-1,41.7%,2.3,-1.7
Portland,52-73-2,41.6%,-7.1,-2.7
F Dickinson,37-52-0,41.6%,-4.1,-1.4
Bellarmine,22-31-0,41.5%,-3.7,-3.2
Florida,36-51-1,41.4%,7.3,-1.4
Louisville,38-54-0,41.3%,4.6,-1.6
W Illinois,45-64-1,41.3%,-5.7,-2.1
E Carolina,33-47-1,41.3%,-2.3,-2.2
St Thomas,21-30-0,41.2%,5.1,-0.9
NJIT,32-46-2,41.0%,-1.8,-1.8
Charleston So,22-32-1,40.7%,0.0,-1.5
Kansas St,34-50-1,40.5%,5.6,-1.9
E Texas A&M,17-25-1,40.5%,-4.0,-2.1
N Dakota St,53-78-0,40.5%,2.4,-0.8
Valparaiso,29-43-3,40.3%,3.1,-0.4
Maine,28-42-0,40.0%,-7.8,-2.3
Georgetown,34-51-0,40.0%,0.3,-2.4
W Georgia,6-9-0,40.0%,-14.3,-1.7
Old Dominion,50-77-2,39.4%,1.0,-0.8
Richmond,29-45-1,39.2%,3.5,-2.1
Albany,29-45-0,39.2%,-2.2,-1.5
S Indiana,13-22-1,37.1%,-1.9,-1.7
