Team,ATS Record,Cover %,MOV,ATS +/-
Boston,192-141-3,57.7%,5.1,+1.5
Dallas,238-186-9,56.1%,0.6,+1.9
Miami,220-179-9,55.1%,1.6,+1.4
Indiana,223-184-10,54.8%,1.4,+1.9
Denver,195-161-8,54.8%,3.1,+1.7
Sacramento,230-203-13,53.1%,-2.0,+0.1
Golden State,174-156-5,52.7%,3.5,+1.0
San Antonio,210-195-9,51.9%,-1.2,+0.7
Okla City,189-176-9,51.8%,-0.2,+0.4
Detroit,252-235-13,51.8%,-3.5,+0.8
Milwaukee,178-166-5,51.7%,2.7,+0.3
New York,233-220-5,51.4%,-1.5,+1.0
Chicago,227-216-6,51.2%,-2.2,+0.4
Philadelphia,209-199-8,51.2%,-2.0,+0.3
Toronto,194-186-6,51.1%,0.4,+0.5
LA Clippers,180-174-3,50.9%,2.0,0.0
Phoenix,227-224-4,50.3%,-3.3,-0.2
Orlando,239-236-10,50.3%,-3.6,+0.1
Memphis,214-212-4,50.2%,-1.5,+0.4
LA Lakers,214-218-6,49.5%,-2.6,-0.4
New Orleans,218-231-8,48.6%,-2.0,+0.1
Portland,213-228-3,48.3%,-3.2,-0.7
Minnesota,208-223-4,48.3%,-0.4,+0.7
Brooklyn,224-241-11,48.2%,-3.5,+0.3
Utah,189-207-9,47.7%,-1.1,-0.8
Charlotte,219-242-11,47.5%,-4.0,-0.4
Atlanta,213-236-4,47.4%,-2.1,-0.5
Washington,225-250-11,47.4%,-4.1,-0.3
Houston,186-221-8,45.7%,-2.3,-0.5
Cleveland,174-214-11,44.9%,-1.9,-1.4
