Team,ATS Record,Cover %,MOV,ATS +/-
New York,167-139-4,54.6%,5.7,+0.7
Philadelphia,239-208-9,53.5%,6.6,+0.4
Orlando,128-114-3,52.9%,4.4,-0.7
Memphis,217-197-8,52.4%,5.6,+0.2
LA Clippers,315-288-6,52.2%,7.0,+0.2
Boston,368-338-16,52.1%,6.9,+0.1
Portland,210-193-8,52.1%,5.3,0.0
Okla City,258-240-7,51.8%,7.4,+0.6
San Antonio,237-225-7,51.3%,7.5,+0.5
Milwaukee,318-303-17,51.2%,6.7,-0.4
Dallas,227-218-12,51.0%,5.4,-0.3
Indiana,220-212-10,50.9%,5.0,-0.3
Utah,251-242-14,50.9%,7.0,+0.2
Golden State,367-354-20,50.9%,8.5,0.0
Charlotte,150-150-2,50.0%,4.7,-0.3
Houston,248-249-7,49.9%,6.4,-0.3
Toronto,277-280-4,49.7%,6.2,-0.2
Chicago,164-167-5,49.6%,4.1,-1.0
Miami,250-257-17,49.3%,4.4,-1.0
Phoenix,212-220-6,49.1%,4.9,-1.1
New Orleans,183-190-4,49.1%,4.4,-0.8
Denver,270-284-12,48.7%,5.7,-0.7
Cleveland,264-278-15,48.7%,6.5,-0.3
Detroit,119-127-3,48.4%,3.9,-1.0
Atlanta,204-222-5,47.9%,3.9,-1.6
Brooklyn,149-171-4,46.6%,4.4,-1.0
LA Lakers,176-203-7,46.4%,4.3,-1.5
Sacramento,148-173-11,46.1%,3.4,-1.7
Washington,154-184-7,45.6%,3.5,-1.6
Minnesota,168-208-7,44.7%,5.0,-0.8
