Team,ATS Record,Cover %,MOV,ATS +/-
LA Clippers,16-6-0,72.7%,5.7,+6.1
Okla City,16-7-2,69.6%,13.3,+4.8
Cleveland,14-7-0,66.7%,8.7,+1.8
Charlotte,12-7-0,63.2%,-6.5,+1.3
Memphis,17-10-0,63.0%,5.8,+3.5
Toronto,13-8-0,61.9%,-5.4,+2.3
Orlando,16-10-0,61.5%,4.3,+1.2
Utah,12-8-0,60.0%,-9.7,-1.7
Houston,12-8-0,60.0%,8.0,+4.4
Golden State,13-9-1,59.1%,2.8,+1.1
New York,17-12-1,58.6%,8.5,+1.6
Detroit,13-10-0,56.5%,1.2,+3.1
LA Lakers,12-10-0,54.6%,-3.2,-4.9
Chicago,12-11-1,52.2%,-5.0,-1.0
Indiana,14-14-1,50.0%,0.4,-1.4
Portland,12-12-0,50.0%,-8.5,-1.2
San Antonio,12-13-0,48.0%,-0.5,+0.6
Brooklyn,11-12-1,47.8%,-5.9,+0.5
Sacramento,10-11-4,47.6%,4.7,+0.8
Denver,9-11-1,45.0%,1.9,-2.0
Milwaukee,9-12-0,42.9%,2.3,-1.4
Atlanta,9-12-0,42.9%,-2.6,-1.0
New Orleans,9-13-0,40.9%,-7.7,-3.4
Dallas,9-14-1,39.1%,4.8,+1.2
Boston,9-14-1,39.1%,8.3,-1.3
Philadelphia,8-13-2,38.1%,-1.3,-0.8
Minnesota,9-16-1,36.0%,2.3,-1.8
Washington,7-14-2,33.3%,-13.6,-3.2
Miami,6-14-0,30.0%,-0.7,-1.9
Phoenix,6-17-0,26.1%,-1.7,-4.0
