Team,ATS Record,Cover %,MOV,ATS +/-
Brooklyn,1-0-0,100.0%,18.0,+14.5
New Orleans,2-0-0,100.0%,11.5,+8.5
Phoenix,13-2-0,86.7%,13.6,+8.8
Utah,3-1-0,75.0%,0.8,-2.0
Memphis,9-5-0,64.3%,7.5,+2.9
LA Lakers,11-7-0,61.1%,4.3,-3.1
Philadelphia,11-8-0,57.9%,5.4,+0.4
Boston,13-10-0,56.5%,10.2,+2.4
Denver,16-14-0,53.3%,7.3,-0.2
New York,17-15-0,53.1%,6.0,-0.4
Okla City,19-18-0,51.4%,13.6,+1.4
Miami,8-8-0,50.0%,4.2,-2.3
Houston,15-15-0,50.0%,8.7,+0.5
Detroit,13-15-0,46.4%,6.6,+0.1
San Antonio,9-12-2,42.9%,5.1,-1.5
Golden State,11-15-0,42.3%,5.1,-1.7
Minnesota,12-17-0,41.4%,7.8,-0.7
Milwaukee,7-10-0,41.2%,0.6,-5.2
Indiana,2-3-0,40.0%,-1.6,-7.5
Charlotte,2-3-0,40.0%,-0.2,-4.0
Toronto,9-14-0,39.1%,3.1,-2.7
Orlando,10-16-0,38.5%,3.6,-1.7
Portland,5-9-0,35.7%,-0.4,-5.0
Washington,1-2-0,33.3%,-9.7,-11.8
Sacramento,1-2-0,33.3%,-0.3,-4.2
Atlanta,5-12-0,29.4%,0.0,-5.0
LA Clippers,5-12-0,29.4%,-0.4,-7.0
Cleveland,9-22-0,29.0%,3.3,-4.7
Chicago,4-13-0,23.5%,-5.5,-9.3
Dallas,2-9-0,18.2%,-4.6,-9.1
