Team,ATS Record,Cover %,MOV,ATS +/-
Okla City,269-224-8,54.6%,4.0,+0.8
Utah,235-199-9,54.2%,3.5,+1.0
Portland,201-187-13,51.8%,-0.5,+0.2
Toronto,250-236-7,51.4%,3.0,+0.4
Philadelphia,226-214-9,51.4%,2.6,+0.1
Memphis,207-196-7,51.4%,0.3,+0.6
Brooklyn,177-169-4,51.2%,-1.0,-0.2
New York,191-183-6,51.1%,-0.4,-0.1
Houston,223-214-7,51.0%,3.3,+0.5
LA Clippers,257-248-5,50.9%,3.2,+0.3
Boston,300-294-16,50.5%,5.0,+0.3
Cleveland,234-235-11,49.9%,3.2,+0.4
Orlando,166-167-3,49.9%,-2.7,-0.9
Miami,235-244-11,49.1%,0.5,-0.5
New Orleans,175-183-6,48.9%,-0.5,-0.2
San Antonio,202-212-6,48.8%,1.4,-0.6
Golden State,278-296-17,48.4%,5.0,-1.0
Milwaukee,253-272-14,48.2%,3.2,-1.1
Charlotte,154-166-7,48.1%,-2.2,-0.4
Chicago,166-181-9,47.8%,-2.4,-0.9
LA Lakers,197-215-4,47.8%,0.7,-0.1
Dallas,199-218-9,47.7%,-0.3,-0.9
Indiana,210-231-8,47.6%,-0.3,-0.8
Minnesota,187-207-10,47.5%,0.8,-0.4
Washington,157-174-5,47.4%,-2.5,-1.2
Atlanta,184-204-2,47.4%,-1.1,-0.9
Denver,243-274-10,47.0%,1.6,-1.1
Sacramento,164-186-10,46.9%,-2.2,-1.2
Phoenix,177-211-5,45.6%,0.5,-1.3
Detroit,133-161-11,45.2%,-2.9,-1.4
