Rank,Hotness Score,Matchup,Time,Location
1,86.4,#9 New York  at  #15 Detroit,1:00 PM,Little Caesars Arena
2,85.6,#13 LA Lakers  at  #4 Minnesota,3:30 PM,Target Center
3,85.3,#12 Indiana  at  #11 Milwaukee,9:30 PM,Fiserv Forum
4,78.9,#3 Boston  at  #18 Orlando,7:00 PM,Kia Center
