Team,ATS Record,Cover %,MOV,ATS +/-
Okla City,260-220-7,54.2%,3.2,+0.6
Utah,247-212-12,53.8%,3.5,+1.1
Boston,310-282-16,52.4%,4.8,+0.6
Memphis,226-211-7,51.7%,0.9,+0.7
Orlando,173-162-3,51.6%,-2.7,-0.5
Houston,241-229-7,51.3%,2.8,+0.1
New York,180-172-6,51.1%,-0.7,+0.2
Portland,210-203-14,50.9%,-0.1,0.0
LA Clippers,270-264-5,50.6%,3.3,+0.2
Philadelphia,224-220-9,50.5%,2.2,0.0
Cleveland,251-247-10,50.4%,3.1,+0.3
Golden State,309-307-17,50.2%,5.8,-0.5
Toronto,255-255-8,50.0%,3.0,+0.2
Brooklyn,186-187-5,49.9%,-1.1,-0.5
San Antonio,225-230-4,49.5%,2.4,-0.3
New Orleans,193-198-5,49.4%,-0.4,-0.3
Atlanta,210-221-4,48.7%,-0.1,-0.5
Charlotte,165-175-6,48.5%,-1.7,-0.3
Indiana,210-224-9,48.4%,-0.3,-0.6
Washington,177-193-6,47.8%,-1.4,-0.9
Dallas,214-235-8,47.7%,0.3,-0.8
Denver,241-267-12,47.4%,1.3,-1.0
Milwaukee,253-281-15,47.4%,2.9,-1.2
Miami,231-259-13,47.1%,-0.1,-1.0
Chicago,177-200-9,47.0%,-2.0,-1.4
Phoenix,188-218-6,46.3%,0.9,-1.0
Minnesota,170-198-11,46.2%,-0.1,-0.7
Sacramento,164-191-11,46.2%,-2.4,-1.2
LA Lakers,183-214-3,46.1%,-0.1,-0.5
Detroit,132-163-11,44.8%,-3.4,-1.4
