Team,ATS Record,Cover %,MOV,ATS +/-
New Haven,2-0-0,100.0%,-5.5,+15.0
Presbyterian,32-19-2,62.8%,-1.5,+1.6
SMU,49-30-2,62.0%,10.8,+2.4
UCSD,39-25-1,60.9%,5.8,+1.4
Yale,67-44-4,60.4%,9.4,+2.6
BYU,70-46-6,60.3%,11.2,+2.2
UConn,54-36-1,60.0%,9.3,+1.3
Louisiana Tech,76-51-2,59.8%,8.2,+1.3
S Alabama,68-46-2,59.7%,3.3,+1.8
Akron,36-25-1,59.0%,9.9,+2.9
NW State,43-30-2,58.9%,-2.0,+0.6
Saint Peter's,68-48-0,58.6%,-1.3,+0.4
N Alabama,38-27-1,58.5%,0.0,+1.3
Vermont,42-30-2,58.3%,8.3,+1.1
Le Moyne,14-10-0,58.3%,2.6,+1.6
Mercyhurst,7-5-0,58.3%,-8.0,-0.1
Georgia Tech,39-28-1,58.2%,5.2,+1.9
Abl Christian,43-31-1,58.1%,4.1,+0.6
Chattanooga,47-34-0,58.0%,5.1,+1.9
Vanderbilt,40-29-2,58.0%,7.6,+0.7
Hampton,41-30-1,57.8%,1.1,+0.6
Wofford,45-33-1,57.7%,8.4,+2.6
Sam Houston,45-33-2,57.7%,5.8,+1.7
St Francis PA,49-36-1,57.7%,0.2,+2.0
Iowa St,54-40-0,57.5%,10.8,+0.8
Navy,31-23-0,57.4%,1.3,+1.1
Hofstra,66-49-2,57.4%,4.8,+0.8
N Texas,70-52-3,57.4%,6.4,+1.3
N Florida,43-32-1,57.3%,-1.0,+1.5
Clemson,53-40-0,57.0%,7.9,+1.4
Buffalo,41-31-2,56.9%,3.7,+0.6
Utah Valley,62-47-0,56.9%,4.1,+2.0
Temple,46-35-5,56.8%,0.8,0.0
USC,67-51-0,56.8%,6.7,+1.1
Lamar,38-29-1,56.7%,3.8,+1.5
Canisius,55-42-5,56.7%,-2.0,+0.8
Houston,56-43-3,56.6%,16.4,+2.5
S Carolina St,48-37-2,56.5%,-2.4,+0.9
Seton Hall,53-41-2,56.4%,4.4,+1.0
Monmouth,58-45-2,56.3%,0.3,+1.2
Villanova,54-42-1,56.3%,10.7,+0.5
NC Central,45-35-1,56.3%,4.4,+1.6
Alabama,45-35-1,56.3%,8.3,+1.9
SE Louisiana,45-35-1,56.3%,-1.1,-0.5
LIU,36-28-1,56.3%,-2.5,+0.9
UCF,50-39-2,56.2%,3.9,+0.1
Jackson St,51-40-2,56.0%,-1.1,+0.5
Stony Brook,42-33-1,56.0%,0.6,+0.4
Tennessee,42-33-1,56.0%,11.7,+0.5
Nevada,47-37-2,56.0%,7.3,+1.4
Oregon St,67-53-1,55.8%,0.1,+0.5
Syracuse,48-38-1,55.8%,6.9,+0.9
Grand Canyon,63-50-2,55.8%,6.5,+0.5
Purdue,61-49-2,55.5%,12.1,+0.9
Duke,51-41-1,55.4%,14.7,+1.8
Xavier,47-38-5,55.3%,8.0,+1.3
S Dakota St,63-51-1,55.3%,7.0,+0.3
Northwestern,48-39-0,55.2%,7.9,+2.4
Tenn Tech,60-49-2,55.1%,-2.4,+0.3
FGCU,44-36-0,55.0%,3.0,+1.8
Minnesota,50-41-2,55.0%,3.4,+1.4
Texas A&M-CC,40-33-2,54.8%,3.7,-0.4
Wake Forest,41-34-1,54.7%,4.4,+1.7
New Mexico,41-34-3,54.7%,8.4,+1.3
Delaware,65-54-2,54.6%,-0.9,+0.5
Idaho St,65-54-1,54.6%,-0.6,+0.9
Long Beach St,60-50-1,54.6%,1.6,+1.0
