Team,Over Record,Over %,Under %,Total +/-
Washington,91-55-2,62.3%,37.7%,+1.6
Phoenix,81-69-1,54.0%,46.0%,+1.5
Detroit,80-69-1,53.7%,46.3%,+1.4
Milwaukee,93-81-1,53.5%,46.6%,+1.8
Portland,79-69-1,53.4%,46.6%,+2.8
Philadelphia,91-82-2,52.6%,47.4%,+1.4
Memphis,80-75-3,51.6%,48.4%,+1.0
Utah,83-78-1,51.6%,48.5%,+3.5
Toronto,82-79-2,50.9%,49.1%,-0.4
Denver,81-79-1,50.6%,49.4%,+2.0
Chicago,71-70-0,50.4%,49.7%,+2.7
Orlando,71-71-1,50.0%,50.0%,-0.4
Charlotte,68-68-1,50.0%,50.0%,+1.1
Atlanta,75-76-0,49.7%,50.3%,+2.3
Minnesota,74-77-0,49.0%,51.0%,-0.3
San Antonio,72-75-1,49.0%,51.0%,-0.3
Indiana,70-73-1,49.0%,51.1%,+0.4
Boston,89-93-1,48.9%,51.1%,0.0
Houston,74-78-7,48.7%,51.3%,-0.9
Cleveland,86-91-1,48.6%,51.4%,0.0
New York,76-81-2,48.4%,51.6%,-0.1
Sacramento,74-79-1,48.4%,51.6%,+0.5
Miami,80-86-0,48.2%,51.8%,+0.1
Okla City,77-83-1,48.1%,51.9%,-1.8
Golden State,99-110-2,47.4%,52.6%,0.0
LA Lakers,69-78-2,46.9%,53.1%,-0.7
Dallas,68-79-2,46.3%,53.7%,-0.1
New Orleans,71-84-1,45.8%,54.2%,-2.1
Brooklyn,73-87-2,45.6%,54.4%,+0.1
LA Clippers,76-91-1,45.5%,54.5%,+1.0
