Team,Over Record,Over %,Under %,Total +/-
Philadelphia,23-8-1,74.2%,25.8%,+5.7
Sacramento,20-8-0,71.4%,28.6%,+5.1
San Antonio,22-10-0,68.8%,31.3%,+7.2
Miami,22-11-0,66.7%,33.3%,+5.3
Portland,21-11-0,65.6%,34.4%,+7.0
Brooklyn,18-11-0,62.1%,37.9%,+5.1
Indiana,19-13-2,59.4%,40.6%,+6.8
Boston,23-16-1,59.0%,41.0%,+3.4
Golden State,21-16-0,56.8%,43.2%,+1.3
Memphis,15-12-1,55.6%,44.4%,+4.2
New Orleans,15-12-0,55.6%,44.4%,+1.6
Toronto,17-14-0,54.8%,45.2%,+2.2
Orlando,18-15-0,54.6%,45.5%,-0.8
Washington,16-14-0,53.3%,46.7%,+4.0
New York,12-11-3,52.2%,47.8%,+2.5
Atlanta,15-14-2,51.7%,48.3%,+3.2
Milwaukee,17-16-0,51.5%,48.5%,-2.8
Phoenix,16-16-1,50.0%,50.0%,-1.2
LA Lakers,17-18-0,48.6%,51.4%,+0.1
Charlotte,15-16-0,48.4%,51.6%,-2.0
Chicago,14-16-1,46.7%,53.3%,-2.2
Minnesota,13-16-0,44.8%,55.2%,-2.2
Detroit,12-15-2,44.4%,55.6%,-2.9
LA Clippers,14-19-2,42.4%,57.6%,+0.4
Houston,14-19-0,42.4%,57.6%,+1.4
Cleveland,15-21-2,41.7%,58.3%,-1.7
Denver,15-21-0,41.7%,58.3%,-3.8
Dallas,13-19-0,40.6%,59.4%,-1.7
Utah,12-18-0,40.0%,60.0%,-0.9
Okla City,10-20-1,33.3%,66.7%,-5.7
