Team,Over Record,Over %,Under %,Total +/-
Phoenix,517-471-10,52.3%,47.7%,+0.6
Sacramento,341-313-11,52.1%,47.9%,+1.1
Washington,336-313-11,51.8%,48.2%,+1.2
Denver,565-527-12,51.7%,48.3%,+1.3
Okla City,513-480-19,51.7%,48.3%,+0.8
New Orleans,377-353-10,51.6%,48.4%,+0.4
Milwaukee,498-467-10,51.6%,48.4%,+0.9
Atlanta,411-388-8,51.4%,48.6%,+1.3
Charlotte,245-233-5,51.3%,48.7%,+1.4
Miami,612-587-14,51.0%,49.0%,+0.4
Detroit,402-387-17,51.0%,49.1%,+0.2
Boston,636-618-14,50.7%,49.3%,+0.6
Toronto,448-437-9,50.6%,49.4%,+0.4
Minnesota,365-359-6,50.4%,49.6%,-0.2
Cleveland,501-496-13,50.3%,49.8%,+0.8
Portland,402-403-12,49.9%,50.1%,+1.2
Philadelphia,399-403-11,49.8%,50.3%,0.0
Brooklyn,347-354-6,49.5%,50.5%,+0.3
LA Clippers,489-508-12,49.1%,51.0%,-0.2
Houston,507-530-19,48.9%,51.1%,-0.3
Golden State,533-558-16,48.9%,51.2%,0.0
Utah,469-492-10,48.8%,51.2%,+0.1
LA Lakers,499-525-10,48.7%,51.3%,-0.1
Dallas,550-586-17,48.4%,51.6%,-0.1
Indiana,449-482-15,48.2%,51.8%,-0.1
San Antonio,625-674-16,48.1%,51.9%,+0.2
New York,310-335-5,48.1%,51.9%,+0.2
Chicago,391-438-5,47.2%,52.8%,+0.2
Orlando,346-396-12,46.6%,53.4%,-1.0
Memphis,389-456-15,46.0%,54.0%,-0.2
