Team,ATS Record,Cover %,MOV,ATS +/-
Houston,1-0-0,100.0%,-1.0,+5.5
New York,1-0-0,100.0%,8.0,+9.5
San Antonio,2-0-0,100.0%,22.0,+26.0
Portland,5-1-0,83.3%,1.7,+5.9
Philadelphia,5-1-0,83.3%,-0.7,+4.6
Chicago,6-2-0,75.0%,-0.9,+4.5
LA Lakers,5-2-0,71.4%,1.7,+5.9
Milwaukee,4-2-0,66.7%,-2.3,+1.6
Atlanta,4-2-0,66.7%,2.8,+8.6
Dallas,4-2-0,66.7%,-5.5,+0.8
Detroit,2-1-0,66.7%,0.7,+4.0
Miami,6-3-0,66.7%,2.0,+7.9
Utah,5-3-0,62.5%,-7.5,+0.1
Indiana,5-4-0,55.6%,-11.3,-3.7
Toronto,3-3-0,50.0%,-0.5,+4.2
Phoenix,3-4-0,42.9%,-6.0,+0.6
Sacramento,3-4-0,42.9%,-12.1,-4.6
New Orleans,3-5-1,37.5%,-15.2,-6.7
Charlotte,3-6-0,33.3%,-5.2,-0.6
Golden State,1-2-0,33.3%,-3.7,+1.2
Brooklyn,3-6-1,33.3%,-15.5,-5.7
Boston,2-4-0,33.3%,-5.3,-1.8
Washington,2-8-0,20.0%,-14.5,-4.3
Minnesota,0-2-0,0.0%,-18.0,-13.3
Denver,0-1-0,0.0%,-6.0,-4.5
LA Clippers,0-2-0,0.0%,-16.0,-10.5
Memphis,0-6-0,0.0%,-11.3,-5.3
