Team,Over Record,Over %,Under %,Total +/-
San Antonio,48-26-0,64.9%,35.1%,+5.2
Philadelphia,38-21-2,64.4%,35.6%,+4.1
New York,33-19-3,63.5%,36.5%,+5.1
Miami,45-26-0,63.4%,36.6%,+4.5
Brooklyn,37-24-0,60.7%,39.3%,+6.0
Golden State,40-28-0,58.8%,41.2%,+1.1
Sacramento,35-25-0,58.3%,41.7%,+3.1
Portland,37-27-0,57.8%,42.2%,+3.8
New Orleans,32-24-0,57.1%,42.9%,+1.4
Boston,41-31-2,56.9%,43.1%,+3.0
Chicago,32-25-1,56.1%,43.9%,+1.5
Charlotte,30-24-0,55.6%,44.4%,-0.1
Indiana,34-28-3,54.8%,45.2%,+4.6
Atlanta,31-26-2,54.4%,45.6%,+2.9
Memphis,28-24-1,53.9%,46.2%,+3.4
Utah,30-28-1,51.7%,48.3%,+1.2
Washington,28-27-2,50.9%,49.1%,+2.4
Orlando,32-31-0,50.8%,49.2%,-0.3
Milwaukee,28-28-0,50.0%,50.0%,-0.6
LA Clippers,32-33-2,49.2%,50.8%,+2.6
Dallas,32-34-0,48.5%,51.5%,+0.8
Phoenix,32-36-2,47.1%,52.9%,-1.6
Detroit,30-34-2,46.9%,53.1%,-3.2
LA Lakers,37-42-1,46.8%,53.2%,-0.3
Minnesota,26-30-1,46.4%,53.6%,-0.2
Houston,25-31-1,44.6%,55.4%,+1.3
Denver,29-41-0,41.4%,58.6%,-4.3
Cleveland,27-39-2,40.9%,59.1%,-1.6
Toronto,23-37-0,38.3%,61.7%,-3.1
Okla City,22-40-1,35.5%,64.5%,-4.4
