Team,Over Record,Over %,Under %,Total +/-
LA Lakers,5-0-0,100.0%,0.0%,+7.9
Milwaukee,5-1-0,83.3%,16.7%,+10.7
Okla City,4-1-0,80.0%,20.0%,+4.3
Utah,4-1-0,80.0%,20.0%,+26.6
Portland,4-1-0,80.0%,20.0%,+6.9
Minnesota,3-1-0,75.0%,25.0%,+3.5
New York,5-2-0,71.4%,28.6%,+2.0
Brooklyn,4-2-0,66.7%,33.3%,+4.1
Chicago,4-2-0,66.7%,33.3%,+1.8
Boston,3-2-0,60.0%,40.0%,-2.3
Detroit,3-2-0,60.0%,40.0%,+5.5
Washington,3-2-0,60.0%,40.0%,+7.0
Miami,3-2-0,60.0%,40.0%,+12.9
LA Clippers,4-3-0,57.1%,42.9%,+4.5
Toronto,2-2-0,50.0%,50.0%,+0.3
Sacramento,3-3-0,50.0%,50.0%,+2.7
Houston,1-1-1,50.0%,50.0%,+2.3
Denver,3-3-0,50.0%,50.0%,-4.0
Philadelphia,3-3-0,50.0%,50.0%,-1.2
Golden State,2-3-0,40.0%,60.0%,-7.9
Indiana,2-3-0,40.0%,60.0%,+3.7
Cleveland,2-3-0,40.0%,60.0%,-0.3
Charlotte,2-3-0,40.0%,60.0%,+1.2
Atlanta,2-3-0,40.0%,60.0%,-4.9
San Antonio,2-3-0,40.0%,60.0%,-0.7
Memphis,3-5-0,37.5%,62.5%,-2.6
New Orleans,1-2-0,33.3%,66.7%,-6.2
Orlando,2-4-0,33.3%,66.7%,-3.9
Phoenix,2-4-0,33.3%,66.7%,-4.5
Dallas,2-5-0,28.6%,71.4%,-7.0
