Team,Over Record,Over %,Under %,Total +/-
Minnesota,99-77-2,56.3%,43.8%,+2.8
Toronto,111-94-1,54.2%,45.9%,+2.4
New Orleans,112-99-4,53.1%,46.9%,0.0
Indiana,100-89-4,52.9%,47.1%,+1.6
Boston,119-107-5,52.7%,47.4%,+1.6
Charlotte,93-84-1,52.5%,47.5%,+0.7
Denver,119-110-0,52.0%,48.0%,+0.8
Miami,100-94-1,51.6%,48.5%,-0.7
LA Clippers,119-113-3,51.3%,48.7%,+0.7
Dallas,107-102-3,51.2%,48.8%,+0.2
Orlando,95-92-3,50.8%,49.2%,-0.3
Golden State,103-101-3,50.5%,49.5%,+1.1
Philadelphia,108-106-3,50.5%,49.5%,+0.7
Atlanta,102-101-1,50.3%,49.8%,+0.7
Phoenix,97-97-2,50.0%,50.0%,+1.2
Memphis,94-95-5,49.7%,50.3%,-0.1
Houston,98-100-1,49.5%,50.5%,+0.9
Brooklyn,97-99-2,49.5%,50.5%,+0.6
San Antonio,98-101-3,49.3%,50.8%,+0.4
LA Lakers,107-111-2,49.1%,50.9%,-0.3
Washington,93-97-3,49.0%,51.1%,+0.9
Cleveland,100-106-3,48.5%,51.5%,-0.2
Portland,104-111-4,48.4%,51.6%,-0.6
Okla City,109-117-5,48.2%,51.8%,-0.4
Milwaukee,92-107-0,46.2%,53.8%,-1.1
Chicago,87-103-2,45.8%,54.2%,-0.4
Sacramento,94-112-2,45.6%,54.4%,-1.3
Utah,93-111-4,45.6%,54.4%,-0.1
New York,87-105-1,45.3%,54.7%,-1.6
Detroit,90-112-5,44.6%,55.5%,0.0
