Team,Over Record,Over %,Under %,Total +/-
Minnesota,259-216-3,54.5%,45.5%,+0.7
Washington,251-210-8,54.5%,45.6%,+1.7
San Antonio,257-216-4,54.3%,45.7%,+1.2
Denver,249-219-6,53.2%,46.8%,+1.1
Atlanta,258-239-6,51.9%,48.1%,+1.2
Utah,240-223-9,51.8%,48.2%,+0.8
Sacramento,213-198-9,51.8%,48.2%,+1.2
Milwaukee,260-244-8,51.6%,48.4%,+0.9
Toronto,257-244-8,51.3%,48.7%,+0.2
Okla City,234-225-6,51.0%,49.0%,+0.5
Detroit,214-208-8,50.7%,49.3%,+1.0
Indiana,246-241-6,50.5%,49.5%,+1.2
Portland,234-230-1,50.4%,49.6%,+0.7
Cleveland,250-247-3,50.3%,49.7%,+0.3
Miami,256-253-3,50.3%,49.7%,+0.1
LA Lakers,229-229-2,50.0%,50.0%,+0.2
Boston,276-278-3,49.8%,50.2%,0.0
New Orleans,216-221-3,49.4%,50.6%,+0.8
Memphis,232-244-5,48.7%,51.3%,+0.9
Phoenix,219-231-7,48.7%,51.3%,-0.9
Houston,244-258-9,48.6%,51.4%,-0.6
New York,221-234-9,48.6%,51.4%,+0.7
Philadelphia,228-246-6,48.1%,51.9%,-0.8
Golden State,251-271-9,48.1%,51.9%,-0.9
Charlotte,224-244-7,47.9%,52.1%,+0.4
Chicago,217-237-4,47.8%,52.2%,+0.2
Brooklyn,220-243-9,47.5%,52.5%,+0.3
Orlando,225-251-6,47.3%,52.7%,-0.6
Dallas,234-261-3,47.3%,52.7%,+0.2
LA Clippers,206-243-8,45.9%,54.1%,-1.3
