Team,Over Record,Over %,Under %,Total +/-
Washington,204-164-8,55.4%,44.6%,+2.0
Phoenix,217-187-4,53.7%,46.3%,+0.2
Orlando,172-160-4,51.8%,48.2%,+0.5
Minnesota,194-181-0,51.7%,48.3%,-0.1
Memphis,223-209-10,51.6%,48.4%,+1.2
Toronto,262-246-9,51.6%,48.4%,+0.8
Portland,213-206-6,50.8%,49.2%,+0.9
Detroit,148-144-9,50.7%,49.3%,+0.6
New York,175-175-6,50.0%,50.0%,+0.9
Cleveland,249-249-6,50.0%,50.0%,+0.8
Boston,298-301-7,49.8%,50.3%,+0.7
Denver,254-258-3,49.6%,50.4%,+0.1
Utah,229-234-6,49.5%,50.5%,+0.6
Milwaukee,268-274-3,49.5%,50.6%,+0.8
New Orleans,192-197-4,49.4%,50.6%,+0.3
Charlotte,168-174-3,49.1%,50.9%,0.0
Philadelphia,217-225-9,49.1%,50.9%,-0.2
Atlanta,210-219-4,49.0%,51.1%,-0.2
Brooklyn,182-191-4,48.8%,51.2%,+0.7
LA Clippers,255-269-12,48.7%,51.3%,-0.2
Golden State,301-320-11,48.5%,51.5%,-0.2
Chicago,184-196-3,48.4%,51.6%,+1.1
LA Lakers,190-207-3,47.9%,52.1%,-0.5
Miami,238-261-1,47.7%,52.3%,-0.4
Okla City,227-249-7,47.7%,52.3%,-0.6
San Antonio,215-239-4,47.4%,52.6%,-1.0
Sacramento,166-188-8,46.9%,53.1%,-0.8
Houston,213-251-8,45.9%,54.1%,-1.4
Dallas,205-246-4,45.5%,54.6%,-0.7
Indiana,197-237-4,45.4%,54.6%,-0.3
