Rank,Hotness Score,Matchup,Time,Location
1,91.9,#7 Denver  at  #6 Houston,7:00 PM,Toyota Center
2,84.4,#1 Okla City  at  #9 LA Clippers,9:00 PM,Intuit Dome
3,71.8,#3 Boston  at  #23 Portland,6:00 PM,Moda Center
4,64.0,#21 San Antonio  at  #25 Toronto,6:00 PM,Scotiabank Arena
5,58.9,#24 Philadelphia  at  #20 Atlanta,6:00 PM,State Farm Arena
6,54.3,#2 Cleveland  at  #28 Utah,3:30 PM,Delta Center
7,52.7,#27 New Orleans  at  #16 Detroit,3:00 PM,Little Caesars Arena
8,50.4,#29 Charlotte  at  #19 Miami,6:00 PM,Kaseya Center
