Team,Over Record,Over %,Under %,Total +/-
Weber St,27-11-1,71.1%,29.0%,+4.7
Central Ark,37-16-1,69.8%,30.2%,+8.7
N Kentucky,36-16-1,69.2%,30.8%,+5.8
SC Upstate,29-13-0,69.1%,31.0%,+4.9
Holy Cross,30-14-1,68.2%,31.8%,+3.4
Tulane,43-21-2,67.2%,32.8%,+5.0
N Mex State,26-13-0,66.7%,33.3%,+6.0
North Dakota,41-21-1,66.1%,33.9%,+5.9
Rhode Island,47-25-1,65.3%,34.7%,+2.7
Stonehill,15-8-0,65.2%,34.8%,+3.0
NC A&T,34-19-0,64.2%,35.9%,+5.1
Drake,41-23-1,64.1%,35.9%,+4.6
WI-Milwkee,41-23-0,64.1%,35.9%,+3.7
Cornell,34-20-1,63.0%,37.0%,+3.2
Kent St,27-16-1,62.8%,37.2%,-0.4
UCLA,40-24-1,62.5%,37.5%,+1.8
Utah Tech,20-12-0,62.5%,37.5%,+3.7
Stetson,26-16-2,61.9%,38.1%,+3.9
Oral Roberts,52-32-2,61.9%,38.1%,+1.9
IPFW,49-31-0,61.3%,38.8%,+5.5
James Mad,33-21-1,61.1%,38.9%,+4.4
W Kentucky,33-21-3,61.1%,38.9%,+1.3
Lamar,28-18-0,60.9%,39.1%,-0.1
Ball St,31-20-2,60.8%,39.2%,+3.5
McNeese St,26-17-1,60.5%,39.5%,+2.9
Wake Forest,57-38-1,60.0%,40.0%,+3.3
New Orleans,24-16-2,60.0%,40.0%,+1.9
St. Thomas,18-12-1,60.0%,40.0%,+4.8
Drexel,33-22-0,60.0%,40.0%,+5.8
Mercyhurst,3-2-0,60.0%,40.0%,+2.3
IU Indy,43-29-1,59.7%,40.3%,+3.4
Winthrop,25-17-1,59.5%,40.5%,+2.2
St Josephs,48-33-1,59.3%,40.7%,+2.5
South Dakota,46-32-1,59.0%,41.0%,+1.1
Denver,50-35-0,58.8%,41.2%,+2.1
N Dakota St,37-26-0,58.7%,41.3%,+2.9
Wofford,31-22-2,58.5%,41.5%,+4.7
Syracuse,52-37-1,58.4%,41.6%,+3.0
NC-Asheville,21-15-0,58.3%,41.7%,+1.6
Florida St,61-44-3,58.1%,41.9%,+1.6
NJIT,33-24-0,57.9%,42.1%,+0.8
Oregon,42-31-1,57.5%,42.5%,+2.7
S Alabama,31-23-2,57.4%,42.6%,+2.4
UTSA,24-18-0,57.1%,42.9%,+4.7
Wyoming,42-32-3,56.8%,43.2%,+3.5
UC Riverside,38-29-2,56.7%,43.3%,+2.7
Montana,30-23-0,56.6%,43.4%,+0.7
VA Tech,43-33-2,56.6%,43.4%,+1.9
Indiana,61-47-0,56.5%,43.5%,+3.4
Rutgers,61-47-3,56.5%,43.5%,+2.2
Troy,31-24-1,56.4%,43.6%,+1.8
Nebraska,58-45-3,56.3%,43.7%,+1.8
Gonzaga,36-28-0,56.3%,43.8%,+2.5
Portland St,27-21-3,56.3%,43.8%,+3.8
Clemson,41-32-2,56.2%,43.8%,+0.1
S Dakota St,41-32-1,56.2%,43.8%,+4.5
Richmond,55-43-0,56.1%,43.9%,+2.4
