Team,Over Record,Over %,Under %,Total +/-
Milwaukee,964-892-21,51.9%,48.1%,+0.8
Denver,977-912-21,51.7%,48.3%,+1.0
Atlanta,958-908-18,51.3%,48.7%,+1.0
Minnesota,917-870-22,51.3%,48.7%,+0.6
Washington,926-879-32,51.3%,48.7%,+1.0
Sacramento,902-861-33,51.2%,48.8%,+0.9
Phoenix,951-910-21,51.1%,48.9%,+0.5
Utah,935-904-25,50.8%,49.2%,+0.8
Toronto,937-916-16,50.6%,49.4%,+0.8
Portland,916-909-23,50.2%,49.8%,+0.5
Okla City,939-935-28,50.1%,49.9%,+0.4
San Antonio,971-974-27,49.9%,50.1%,+0.4
Philadelphia,916-924-28,49.8%,50.2%,+0.1
LA Lakers,956-968-18,49.7%,50.3%,-0.1
Indiana,927-941-31,49.6%,50.4%,+0.2
Boston,988-1006-21,49.6%,50.5%,+0.4
New York,888-907-17,49.5%,50.5%,+0.4
LA Clippers,916-936-32,49.5%,50.5%,+0.2
Detroit,908-928-33,49.5%,50.5%,+0.1
Golden State,943-964-23,49.5%,50.6%,+0.2
Cleveland,944-966-18,49.4%,50.6%,+0.3
New Orleans,888-910-24,49.4%,50.6%,+0.2
Charlotte,824-846-22,49.3%,50.7%,+0.2
Dallas,940-965-26,49.3%,50.7%,+0.3
Miami,981-1013-19,49.2%,50.8%,-0.2
Houston,909-951-28,48.9%,51.1%,+0.3
Brooklyn,896-941-20,48.8%,51.2%,+0.4
Chicago,894-943-20,48.7%,51.3%,+0.4
Memphis,887-957-22,48.1%,51.9%,-0.1
Orlando,866-950-29,47.7%,52.3%,-0.4
