Rank,Hotness Score,Matchup,Time,Location
1,90.9,#3 Boston  at  #2 Cleveland,7:30 PM,Rocket Mortgage FieldHouse
2,81.8,#15 LA Lakers  at  #10 LA Clippers,10:00 PM,Intuit Dome
3,77.4,#9 Dallas  at  #20 Philadelphia,7:00 PM,Wells Fargo Center
4,71.4,#5 New York  at  #24 Toronto,7:30 PM,Scotiabank Arena
5,69.5,#16 Miami  at  #23 Chicago,8:00 PM,United Center
6,68.2,#13 Indiana  at  #25 Portland,10:00 PM,Moda Center
7,59.9,#6 Houston  at  #29 Brooklyn,7:30 PM,Barclays Center
