Team,ATS Record,Cover %,MOV,ATS +/-
Philadelphia,2-0-0,100.0%,3.5,+7.5
Memphis,5-0-0,100.0%,13.0,+15.4
Portland,2-0-1,100.0%,-6.0,+5.3
Cleveland,5-0-0,100.0%,10.8,+8.0
Detroit,6-1-0,85.7%,-0.6,+5.1
Utah,5-2-0,71.4%,-2.3,+6.1
Toronto,6-3-0,66.7%,-8.2,+2.3
Brooklyn,4-2-0,66.7%,-1.7,+5.5
LA Clippers,5-3-0,62.5%,2.8,+5.9
Houston,6-4-0,60.0%,3.4,+1.7
San Antonio,4-3-0,57.1%,-2.4,+1.0
Denver,6-5-0,54.6%,10.0,+6.6
New Orleans,3-3-0,50.0%,-8.5,-2.7
Charlotte,3-3-0,50.0%,-5.8,+0.8
Dallas,5-5-0,50.0%,5.1,+2.4
Okla City,3-4-1,42.9%,7.1,+0.4
Washington,2-3-1,40.0%,-16.3,-4.0
Orlando,2-3-0,40.0%,-11.4,-5.6
LA Lakers,1-2-0,33.3%,-17.3,-14.5
Indiana,3-6-0,33.3%,-8.2,-8.0
Chicago,2-5-1,28.6%,-8.5,-0.8
Boston,2-5-0,28.6%,8.0,-4.0
Minnesota,1-3-0,25.0%,-6.3,-8.9
Miami,1-3-0,25.0%,2.8,+0.1
Atlanta,2-6-0,25.0%,-6.5,-4.2
Phoenix,2-7-0,22.2%,-5.2,-4.3
New York,1-4-0,20.0%,-1.0,-9.4
Milwaukee,1-7-0,12.5%,-6.3,-7.1
Sacramento,0-7-0,0.0%,-12.7,-16.0
Golden State,0-4-0,0.0%,-11.8,-11.1
