Team,ATS Record,Cover %,MOV,ATS +/-
Portland,78-64-5,54.9%,-0.6,+1.7
Miami,74-62-4,54.4%,-0.9,+0.5
Dallas,76-64-4,54.3%,-1.6,+1.2
Toronto,77-67-3,53.5%,-0.4,+0.8
Denver,72-65-2,52.6%,1.2,+1.6
Boston,75-68-2,52.5%,3.3,+0.8
Orlando,76-69-4,52.4%,-5.3,-0.3
New Orleans,74-69-0,51.8%,-3.7,-0.4
Phoenix,72-68-1,51.4%,-3.6,-0.8
Memphis,76-72-0,51.4%,-1.9,+0.5
LA Lakers,70-67-0,51.1%,-3.3,-0.5
Milwaukee,75-72-3,51.0%,1.7,+0.2
Detroit,74-72-4,50.7%,-4.4,+0.4
Charlotte,72-72-3,50.0%,-3.6,+1.0
Washington,75-75-2,50.0%,-4.1,+0.1
Minnesota,66-66-6,50.0%,-1.5,+0.5
Utah,69-69-6,50.0%,0.3,+0.6
Sacramento,75-76-5,49.7%,-5.4,-0.8
Golden State,71-75-4,48.6%,2.4,-0.8
San Antonio,69-73-2,48.6%,-1.9,-0.4
Okla City,69-73-2,48.6%,-1.9,-1.1
LA Clippers,73-78-1,48.3%,1.7,+0.9
Chicago,70-75-3,48.3%,-3.8,-0.6
Philadelphia,68-75-2,47.6%,-3.0,-0.7
Cleveland,70-78-5,47.3%,-2.2,-1.3
New York,63-72-3,46.7%,-2.8,+0.1
Indiana,66-78-2,45.8%,-2.6,-0.7
Atlanta,69-82-3,45.7%,-2.6,-1.4
Houston,61-78-4,43.9%,-1.9,-0.7
Brooklyn,60-80-2,42.9%,-7.7,-3.0
