Team,ATS Record,Cover %,MOV,ATS +/-
Memphis,14-3-0,82.4%,10.4,+9.0
Boston,13-3-0,81.3%,21.4,+10.1
Detroit,17-9-0,65.4%,0.8,+4.9
Toronto,23-13-1,63.9%,-6.5,+1.0
Golden State,16-10-1,61.5%,2.1,+1.1
New York,11-7-0,61.1%,9.3,+3.2
Dallas,15-10-1,60.0%,2.2,+3.7
LA Clippers,13-10-0,56.5%,1.0,-0.2
Okla City,5-4-1,55.6%,15.7,+6.0
Houston,11-9-0,55.0%,4.2,+0.5
Brooklyn,18-15-1,54.6%,-4.6,+3.4
Indiana,12-10-1,54.6%,0.5,+1.6
San Antonio,15-13-0,53.6%,0.3,+2.0
Chicago,17-15-0,53.1%,-1.4,+0.6
Phoenix,14-13-0,51.9%,-0.6,-0.4
Portland,16-15-0,51.6%,-7.6,-1.0
Charlotte,20-19-0,51.3%,-5.8,+0.3
LA Lakers,10-10-0,50.0%,-2.7,-6.1
Cleveland,5-5-0,50.0%,5.8,-2.1
Miami,13-13-1,50.0%,-0.3,+0.9
Utah,19-21-0,47.5%,-7.0,+1.1
Denver,9-10-0,47.4%,6.8,+3.3
Atlanta,13-15-0,46.4%,-4.7,-2.2
Milwaukee,11-13-0,45.8%,-0.1,-1.9
Washington,18-24-2,42.9%,-15.0,-3.7
Minnesota,10-14-1,41.7%,1.1,-2.2
Orlando,11-17-1,39.3%,-3.7,-2.8
New Orleans,16-25-1,39.0%,-11.0,-4.8
Sacramento,9-15-2,37.5%,-1.3,-4.5
Philadelphia,10-22-1,31.3%,-4.7,-2.8
