Rank,Hotness Score,Matchup,Time,Location
1,89.4,#8 Minnesota  at  #10 Miami,5:00 PM,Kaseya Center
2,84.0,#7 Boston  at  #15 LA Clippers,10:30 PM,Intuit Dome
3,78.2,#18 Philadelphia  at  #4 New York,7:30 PM,Madison Square Garden
4,75.4,#16 Atlanta  at  #17 Toronto,7:30 PM,Scotiabank Arena
5,70.2,#20 Portland  at  #5 San Antonio,8:00 PM,Frost Bank Center
6,68.0,#2 Houston  at  #22 Dallas,8:30 PM,American Airlines Center
7,60.7,#26 Utah  at  #12 Golden State,10:00 PM,Chase Center
8,59.6,#24 Charlotte  at  #23 Chicago,8:00 PM,United Center
