Team,Over Record,Over %,Under %,Total +/-
Chicago,4-1-0,80.0%,20.0%,+5.6
Minnesota,3-1-0,75.0%,25.0%,+5.5
LA Lakers,3-1-0,75.0%,25.0%,+9.4
Golden State,2-1-0,66.7%,33.3%,+9.8
Philadelphia,2-1-0,66.7%,33.3%,+5.3
Detroit,2-1-1,66.7%,33.3%,+3.1
Milwaukee,4-2-0,66.7%,33.3%,+5.8
Okla City,3-2-0,60.0%,40.0%,+2.1
New Orleans,3-2-0,60.0%,40.0%,+2.7
Washington,3-3-0,50.0%,50.0%,+2.8
Atlanta,3-3-0,50.0%,50.0%,-1.8
Miami,2-2-0,50.0%,50.0%,+4.5
Portland,2-2-0,50.0%,50.0%,+9.1
Denver,2-2-0,50.0%,50.0%,-7.4
New York,2-2-0,50.0%,50.0%,-7.1
Sacramento,2-2-0,50.0%,50.0%,-1.6
Phoenix,3-3-0,50.0%,50.0%,+3.3
Toronto,3-3-0,50.0%,50.0%,+2.3
Houston,1-1-0,50.0%,50.0%,+5.8
San Antonio,1-1-0,50.0%,50.0%,0.0
Orlando,2-2-0,50.0%,50.0%,+5.6
Memphis,2-3-0,40.0%,60.0%,-0.9
Brooklyn,1-2-0,33.3%,66.7%,+4.0
LA Clippers,1-2-0,33.3%,66.7%,-15.2
Indiana,1-2-0,33.3%,66.7%,-3.3
Dallas,1-3-0,25.0%,75.0%,0.0
Charlotte,1-3-0,25.0%,75.0%,+0.3
Utah,1-3-0,25.0%,75.0%,-4.8
Boston,1-4-0,20.0%,80.0%,-14.4
Cleveland,1-4-0,20.0%,80.0%,-1.8
