Team,ATS Record,Cover %,MOV,ATS +/-
Dallas,505-423-14,54.4%,-0.6,+0.5
Boston,513-437-16,54.0%,0.7,+1.1
Okla City,474-426-18,52.7%,-2.0,+0.2
Miami,497-448-20,52.6%,-0.9,+0.3
New York,456-416-14,52.3%,-4.1,+0.7
Sacramento,441-410-20,51.8%,-4.9,0.0
Toronto,456-427-16,51.6%,-2.4,+0.5
Chicago,460-432-15,51.6%,-2.5,+0.8
Phoenix,459-435-16,51.3%,-2.2,0.0
Orlando,451-430-19,51.2%,-4.0,+0.1
Brooklyn,453-433-16,51.1%,-4.2,+0.3
Houston,458-442-8,50.9%,-1.3,+0.4
San Antonio,478-464-17,50.7%,0.5,+0.3
Milwaukee,450-441-16,50.5%,-2.6,-0.2
Memphis,450-442-16,50.5%,-3.1,+0.5
Philadelphia,451-445-14,50.3%,-3.6,+0.2
Denver,451-448-20,50.2%,-1.9,-0.3
New Orleans,434-433-17,50.1%,-3.5,+0.6
Indiana,454-455-17,49.9%,-2.7,-0.1
Golden State,456-462-19,49.7%,-1.3,-0.2
Minnesota,430-436-17,49.7%,-4.0,+0.3
Detroit,441-448-25,49.6%,-3.7,0.0
Charlotte,399-408-19,49.4%,-6.4,-0.3
LA Clippers,444-454-12,49.4%,-2.0,+0.2
Cleveland,449-466-24,49.1%,-2.7,-0.5
Utah,437-455-15,49.0%,-2.9,-0.4
Portland,432-455-12,48.7%,-4.5,-0.4
Washington,421-451-20,48.3%,-5.6,-0.6
LA Lakers,437-485-13,47.4%,-3.1,-1.0
Atlanta,428-484-11,46.9%,-4.4,-0.4
