Team,Over Record,Over %,Under %,Total +/-
N Alabama,23-9-0,71.9%,28.1%,+9.2
Princeton,14-6-2,70.0%,30.0%,+7.0
UCSD,21-10-1,67.7%,32.3%,+9.3
Le Moyne,8-4-0,66.7%,33.3%,+3.5
Mercyhurst,2-1-0,66.7%,33.3%,-2.3
U Mass,23-12-0,65.7%,34.3%,+3.7
La Salle,15-8-1,65.2%,34.8%,+3.7
Howard,39-21-0,65.0%,35.0%,+3.6
SE Louisiana,27-15-1,64.3%,35.7%,+5.5
Florida Intl,97-54-2,64.2%,35.8%,+4.9
Ohio St,32-18-0,64.0%,36.0%,+4.7
Gard-Webb,24-14-1,63.2%,36.8%,+5.2
North Dakota,59-35-1,62.8%,37.2%,+4.5
Iowa St,37-22-1,62.7%,37.3%,+4.6
Radford,24-15-0,61.5%,38.5%,+1.9
Maine,14-9-0,60.9%,39.1%,+0.6
Minnesota,30-20-1,60.0%,40.0%,+2.2
Wofford,78-52-2,60.0%,40.0%,+2.6
E Kentucky,94-63-1,59.9%,40.1%,+5.2
Bradley,19-13-0,59.4%,40.6%,+3.4
UTSA,51-35-2,59.3%,40.7%,+2.5
SE Missouri,100-69-0,59.2%,40.8%,+3.4
Hampton,39-27-0,59.1%,40.9%,+4.0
CS Fullerton,81-57-0,58.7%,41.3%,+4.9
Columbia,17-12-2,58.6%,41.4%,+3.4
Central Ark,24-17-1,58.5%,41.5%,+1.4
Youngs St,80-57-1,58.4%,41.6%,+3.5
Fordham,14-10-1,58.3%,41.7%,+3.6
Ball St,14-10-0,58.3%,41.7%,+4.8
W Virginia,53-38-2,58.2%,41.8%,+4.9
Iowa,25-18-1,58.1%,41.9%,+3.1
Charlotte,54-39-3,58.1%,41.9%,+2.4
Baylor,45-33-0,57.7%,42.3%,+3.5
Holy Cross,15-11-1,57.7%,42.3%,-1.3
Idaho St,99-73-2,57.6%,42.4%,+2.9
Portland St,92-68-3,57.5%,42.5%,+4.1
Fresno St,50-37-2,57.5%,42.5%,+1.1
Monmouth,50-37-1,57.5%,42.5%,+3.3
Sac State,93-69-4,57.4%,42.6%,+3.7
Wake Forest,24-18-0,57.1%,42.9%,+1.8
Lehigh,12-9-1,57.1%,42.9%,+1.3
Bucknell,16-12-1,57.1%,42.9%,+2.4
Alcorn St,44-33-1,57.1%,42.9%,+4.0
LSU,20-15-0,57.1%,42.9%,+5.0
Miss Val St,46-35-1,56.8%,43.2%,+2.5
S Alabama,84-64-4,56.8%,43.2%,+3.6
Saint Louis,17-13-0,56.7%,43.3%,+0.7
Weber St,85-65-1,56.7%,43.3%,+2.5
Presbyterian,17-13-0,56.7%,43.3%,+5.5
Cornell,17-13-0,56.7%,43.3%,+1.4
TX-Pan Am,30-23-0,56.6%,43.4%,+1.3
Lindenwood,13-10-1,56.5%,43.5%,+2.8
Evansville,18-14-1,56.3%,43.8%,+5.6
SIU Edward,64-50-4,56.1%,43.9%,+0.6
Washington,96-75-0,56.1%,43.9%,+2.3
W Carolina,83-65-2,56.1%,43.9%,+1.9
Lipscomb,37-29-1,56.1%,43.9%,+1.2
TX A&M-CC,28-22-1,56.0%,44.0%,+1.2
Albany,14-11-0,56.0%,44.0%,+6.0
Oregon,104-83-1,55.6%,44.4%,+2.6
Idaho,90-72-3,55.6%,44.4%,+2.0
Georgia St,67-54-1,55.4%,44.6%,+2.1
Coastal Car,44-36-2,55.0%,45.0%,+2.0
Mercer,33-27-1,55.0%,45.0%,+0.9
San Diego St,33-27-1,55.0%,45.0%,+1.1
Chattanooga,77-63-2,55.0%,45.0%,+1.5
Delaware St,33-27-0,55.0%,45.0%,+2.8
Pittsburgh,39-32-0,54.9%,45.1%,+1.0
Stetson,28-23-1,54.9%,45.1%,+2.2
Colorado St,28-23-1,54.9%,45.1%,+0.9
WI-Grn Bay,84-69-4,54.9%,45.1%,+1.5
S Utah,73-60-1,54.9%,45.1%,+1.4
Incar Word,17-14-0,54.8%,45.2%,+1.6
N Colorado,80-66-3,54.8%,45.2%,+2.4
Wyoming,29-24-2,54.7%,45.3%,+1.6
Cincinnati,35-29-0,54.7%,45.3%,+3.5
Fla Atlantic,71-59-3,54.6%,45.4%,+1.0
Old Dominion,72-60-4,54.6%,45.5%,+1.7
F Dickinson,36-30-1,54.6%,45.5%,+2.1
SC Upstate,18-15-0,54.6%,45.5%,+2.2
Geo Mason,43-36-2,54.4%,45.6%,+2.3
S Mississippi,50-42-1,54.4%,45.7%,+1.9
Arizona,113-95-1,54.3%,45.7%,+2.6
Kentucky,38-32-1,54.3%,45.7%,+0.6
Maryland BC,19-16-0,54.3%,45.7%,+2.4
E Washingtn,96-81-3,54.2%,45.8%,+2.3
Central Mich,26-22-1,54.2%,45.8%,+0.8
Loyola Mymt,93-79-0,54.1%,45.9%,+0.5
NC-Asheville,20-17-0,54.1%,46.0%,-0.1
GA Southern,88-75-1,54.0%,46.0%,+1.0
VCU,34-29-0,54.0%,46.0%,+1.8
Northwestern,14-12-2,53.9%,46.2%,+1.9
Butler,56-48-1,53.9%,46.2%,+1.1
Portland,98-84-2,53.9%,46.2%,+1.0
Montana,91-78-2,53.9%,46.2%,+2.0
NC-Grnsboro,63-54-2,53.9%,46.2%,+2.0
Rhode Island,14-12-1,53.9%,46.2%,+2.5
Jksnville St,92-79-3,53.8%,46.2%,+1.1
Nevada,50-43-0,53.8%,46.2%,+1.8
Oral Roberts,53-46-1,53.5%,46.5%,+1.0
NC Central,38-33-0,53.5%,46.5%,-0.8
Creighton,31-27-0,53.5%,46.6%,+0.4
Oakland,70-61-0,53.4%,46.6%,+2.1
Detroit,86-75-2,53.4%,46.6%,+0.9
Santa Clara,95-83-1,53.4%,46.6%,+1.7
Auburn,16-14-0,53.3%,46.7%,+2.1
Gonzaga,121-106-3,53.3%,46.7%,+0.8
Stanford,97-85-1,53.3%,46.7%,+1.4
UNLV,33-29-0,53.2%,46.8%,+3.0
Florida St,43-38-0,53.1%,46.9%,-0.8
Kent St,18-16-1,52.9%,47.1%,+0.5
Nicholls,18-16-1,52.9%,47.1%,+0.9
IU Indy,54-48-0,52.9%,47.1%,+2.1
Col Charlestn,83-74-1,52.9%,47.1%,+1.4
California,84-75-3,52.8%,47.2%,+0.8
Utah St,47-42-3,52.8%,47.2%,+2.4
Samford,79-71-1,52.7%,47.3%,+2.0
Queens,10-9-1,52.6%,47.4%,0.0
Belmont,52-47-0,52.5%,47.5%,+2.2
Iona,85-77-1,52.5%,47.5%,+1.8
New Orleans,43-39-1,52.4%,47.6%,-0.6
Oklahoma,46-42-1,52.3%,47.7%,-0.9
Elon,82-75-0,52.2%,47.8%,+1.3
TX El Paso,59-54-1,52.2%,47.8%,+2.2
Marist,72-66-3,52.2%,47.8%,+1.8
Coppin St,36-33-1,52.2%,47.8%,-1.5
E Tenn St,37-34-1,52.1%,47.9%,+0.8
Vanderbilt,25-23-0,52.1%,47.9%,+0.5
TN State,100-92-1,52.1%,47.9%,+2.0
Norfolk St,39-36-1,52.0%,48.0%,-0.4
North Texas,82-76-4,51.9%,48.1%,+0.9
CS Bakersfld,29-27-0,51.8%,48.2%,+1.9
Tarleton St,15-14-0,51.7%,48.3%,+1.9
Michigan St,35-33-2,51.5%,48.5%,+0.3
Cal Baptist,18-17-0,51.4%,48.6%,-0.3
Indiana St,18-17-0,51.4%,48.6%,+2.9
Arkansas St,91-86-0,51.4%,48.6%,+1.1
Rice,56-53-2,51.4%,48.6%,-0.6
Alabama,19-18-1,51.4%,48.7%,+3.3
Buffalo,20-19-0,51.3%,48.7%,+2.1
Utah,62-59-2,51.2%,48.8%,-0.5
McNeese St,21-20-0,51.2%,48.8%,0.0
Kansas City,43-41-0,51.2%,48.8%,+1.0
Akron,22-21-1,51.2%,48.8%,-1.1
UCSB,68-65-1,51.1%,48.9%,+0.2
Fairfield,72-69-5,51.1%,48.9%,+0.6
Bryant,24-23-0,51.1%,48.9%,+2.2
W Kentucky,81-78-2,50.9%,49.1%,+0.9
Grd Canyon,28-27-1,50.9%,49.1%,+1.4
Oregon St,89-86-1,50.9%,49.1%,+0.8
Northeastrn,63-61-1,50.8%,49.2%,-1.4
San Francisco,94-91-3,50.8%,49.2%,+0.3
Denver,66-64-2,50.8%,49.2%,-0.3
Cleveland St,72-70-3,50.7%,49.3%,+0.8
Pacific,82-80-4,50.6%,49.4%,+0.7
Montana St,92-90-0,50.6%,49.5%,-0.2
IL-Chicago,64-63-0,50.4%,49.6%,+0.5
WI-Milwkee,76-75-1,50.3%,49.7%,+1.6
N Arizona,92-91-4,50.3%,49.7%,+1.4
Austin Peay,93-92-2,50.3%,49.7%,+2.4
Army,5-5-0,50.0%,50.0%,+0.4
UCF,15-15-0,50.0%,50.0%,-0.9
TX-Arlington,56-56-1,50.0%,50.0%,+1.1
James Mad,64-64-0,50.0%,50.0%,+1.7
VA Tech,26-26-1,50.0%,50.0%,+3.0
Rutgers,24-24-2,50.0%,50.0%,+0.6
W Michigan,21-21-0,50.0%,50.0%,+1.1
Xavier,26-26-1,50.0%,50.0%,-0.5
Georgia,16-16-1,50.0%,50.0%,+0.2
Drake,16-16-0,50.0%,50.0%,-0.4
Marquette,29-29-1,50.0%,50.0%,+0.6
TX Southern,47-47-1,50.0%,50.0%,+1.5
Quinnipiac,42-42-1,50.0%,50.0%,+5.4
Purdue,24-24-2,50.0%,50.0%,+2.0
South Dakota,43-43-1,50.0%,50.0%,+1.2
Ohio,20-20-1,50.0%,50.0%,+0.2
Utah Tech,15-15-0,50.0%,50.0%,-0.5
Richmond,13-13-0,50.0%,50.0%,+0.1
Mt St Marys,30-30-1,50.0%,50.0%,+1.4
Loyola-Chi,40-40-1,50.0%,50.0%,+0.2
Miami (OH),19-19-1,50.0%,50.0%,-2.3
N Florida,32-32-1,50.0%,50.0%,+1.8
NC-Wilmgton,64-64-1,50.0%,50.0%,+1.6
Missouri St,14-14-1,50.0%,50.0%,+0.5
St. Thomas,15-15-0,50.0%,50.0%,+1.5
Hawaii,87-88-1,49.7%,50.3%,+0.6
Rider,75-76-1,49.7%,50.3%,+0.8
Cal Poly,71-72-4,49.7%,50.4%,+2.0
Delaware,66-67-0,49.6%,50.4%,+0.9
Wm & Mary,60-61-1,49.6%,50.4%,+2.3
Valparaiso,50-51-1,49.5%,50.5%,0.0
Marshall,49-50-2,49.5%,50.5%,+1.2
Louisville,38-39-4,49.4%,50.7%,-0.8
LA Tech,73-75-2,49.3%,50.7%,-0.1
Alabama St,35-36-3,49.3%,50.7%,+1.8
BYU,65-67-0,49.2%,50.8%,-0.4
Furman,60-62-0,49.2%,50.8%,+0.7
Beth-Cook,30-31-2,49.2%,50.8%,+0.4
Morgan St,29-30-2,49.2%,50.9%,+0.3
St Marys,86-89-1,49.1%,50.9%,-0.8
Texas St,51-53-3,49.0%,51.0%,0.0
Murray St,76-79-3,49.0%,51.0%,+0.5
Clemson,25-26-0,49.0%,51.0%,+0.5
Canisius,85-89-4,48.9%,51.2%,+0.3
UCLA,99-104-4,48.8%,51.2%,+0.4
Campbell,18-19-0,48.7%,51.4%,-1.0
Penn St,18-19-0,48.7%,51.4%,+1.7
Citadel,68-72-1,48.6%,51.4%,-0.4
New Mexico,33-35-0,48.5%,51.5%,-0.9
U Penn,16-17-1,48.5%,51.5%,-0.7
Lg Beach St,78-83-2,48.5%,51.6%,+0.7
Ste F Austin,15-16-0,48.4%,51.6%,+2.2
Louisiana,84-90-1,48.3%,51.7%,-0.4
TX A&M-Com,14-15-0,48.3%,51.7%,+0.5
Chicago St,28-30-1,48.3%,51.7%,-0.3
Arizona St,83-89-3,48.3%,51.7%,-0.2
Cal St Nrdge,65-70-0,48.2%,51.9%,+0.5
AR Lit Rock,78-84-2,48.2%,51.9%,0.0
San Jose St,51-55-0,48.1%,51.9%,+1.0
Drexel,63-68-0,48.1%,51.9%,+0.5
DePaul,25-27-0,48.1%,51.9%,+2.8
UL Monroe,75-81-1,48.1%,51.9%,0.0
Providence,36-39-1,48.0%,52.0%,-0.2
Hofstra,57-62-0,47.9%,52.1%,+1.6
UC Irvine,68-74-3,47.9%,52.1%,+1.5
Duke,55-60-0,47.8%,52.2%,-1.9
E Carolina,11-12-0,47.8%,52.2%,-3.2
Houston,21-23-2,47.7%,52.3%,+2.1
Niagara,83-91-3,47.7%,52.3%,+2.1
Florida,31-34-1,47.7%,52.3%,-1.7
S Indiana,10-11-0,47.6%,52.4%,+0.5
Neb Omaha,40-44-2,47.6%,52.4%,+0.3
Towson,59-65-0,47.6%,52.4%,+1.4
App State,78-86-1,47.6%,52.4%,-0.1
Ark Pine Bl,39-43-1,47.6%,52.4%,-2.0
S Dakota St,48-53-0,47.5%,52.5%,+1.4
Wichita St,19-21-0,47.5%,52.5%,+0.3
Wash State,74-82-3,47.4%,52.6%,+0.3
Manhattan,72-80-4,47.4%,52.6%,+1.6
Boston U,9-10-0,47.4%,52.6%,-2.6
UAB,45-50-2,47.4%,52.6%,+1.4
High Point,17-19-0,47.2%,52.8%,-1.8
UC Davis,57-64-2,47.1%,52.9%,+1.7
Mass Lowell,15-17-0,46.9%,53.1%,+1.7
Villanova,37-42-2,46.8%,53.2%,-1.8
IPFW,43-49-0,46.7%,53.3%,+0.7
S Florida,21-24-0,46.7%,53.3%,0.0
Sacred Hrt,28-32-2,46.7%,53.3%,-0.4
VMI,27-31-1,46.6%,53.5%,+1.8
Morehead St,81-93-4,46.6%,53.5%,+1.4
Troy,74-85-3,46.5%,53.5%,-1.5
UC Riverside,67-77-1,46.5%,53.5%,-0.1
Texas,46-53-1,46.5%,53.5%,+0.4
Pepperdine,84-97-2,46.4%,53.6%,-1.0
W Illinois,45-52-1,46.4%,53.6%,+0.5
E Michigan,19-22-0,46.3%,53.7%,-0.2
Rob Morris,31-36-1,46.3%,53.7%,0.0
Longwood,18-21-0,46.2%,53.9%,+0.4
Kansas,72-84-2,46.2%,53.9%,+0.7
S Methodist,24-28-1,46.2%,53.9%,-0.1
Bellarmine,12-14-1,46.2%,53.9%,-2.0
Grambling St,29-34-1,46.0%,54.0%,-0.2
N Illinois,17-20-0,46.0%,54.1%,-0.5
Central Conn,28-33-1,45.9%,54.1%,-0.5
Stonehill,11-13-0,45.8%,54.2%,-1.9
Siena,69-82-5,45.7%,54.3%,+0.3
Kansas St,26-31-1,45.6%,54.4%,-1.3
Missouri,30-36-0,45.5%,54.6%,+0.9
Harvard,15-18-0,45.5%,54.6%,+0.8
Charl South,15-18-1,45.5%,54.6%,+0.7
Bowling Grn,15-18-0,45.5%,54.6%,-2.5
Wright St,64-77-2,45.4%,54.6%,-2.5
N Mex State,54-65-2,45.4%,54.6%,-0.3
Utah Valley,24-29-2,45.3%,54.7%,-1.1
Arkansas,19-23-1,45.2%,54.8%,-1.4
San Diego,80-97-1,45.2%,54.8%,-1.6
N Dakota St,47-57-2,45.2%,54.8%,-0.6
Memphis,28-34-0,45.2%,54.8%,-0.5
USC,79-96-6,45.1%,54.9%,+0.2
N Carolina,51-62-0,45.1%,54.9%,-1.7
Tulsa,23-28-2,45.1%,54.9%,-1.0
Virginia,32-39-0,45.1%,54.9%,-1.5
S Carolina,18-22-0,45.0%,55.0%,-0.6
Texas Tech,27-33-0,45.0%,55.0%,+0.5
Middle Tenn,66-81-4,44.9%,55.1%,-0.6
TN Tech,83-102-0,44.9%,55.1%,-0.4
Prairie View,38-47-1,44.7%,55.3%,-2.1
Indiana,25-31-1,44.6%,55.4%,-0.7
Miami,29-36-2,44.6%,55.4%,-1.2
St Peters,62-77-4,44.6%,55.4%,-2.3
E Illinois,78-97-1,44.6%,55.4%,+0.1
Colgate,12-15-1,44.4%,55.6%,-1.6
Dayton,16-20-0,44.4%,55.6%,-1.9
Oklahoma St,39-49-0,44.3%,55.7%,-1.1
St Johns,27-34-1,44.3%,55.7%,-1.8
Boise St,38-48-0,44.2%,55.8%,-1.7
Merrimack,22-28-1,44.0%,56.0%,-1.3
St Fran (PA),22-28-0,44.0%,56.0%,+0.2
Seton Hall,29-37-1,43.9%,56.1%,-0.7
Maryland ES,25-32-0,43.9%,56.1%,-1.8
Fla Gulf Cst,21-27-0,43.8%,56.3%,-4.5
Tulane,14-18-0,43.8%,56.3%,-1.3
Texas A&M,21-27-0,43.8%,56.3%,+0.7
Florida A&M,27-35-2,43.6%,56.5%,-3.3
TN Martin,81-105-3,43.6%,56.5%,-0.4
Lafayette,10-13-0,43.5%,56.5%,-3.6
N Iowa,13-17-1,43.3%,56.7%,-0.5
Colorado,42-55-1,43.3%,56.7%,-0.8
Tennessee,16-21-0,43.2%,56.8%,-1.0
Wisconsin,22-29-2,43.1%,56.9%,0.0
Liberty,22-29-1,43.1%,56.9%,-2.5
Kennesaw St,25-33-1,43.1%,56.9%,-4.1
St Josephs,25-33-1,43.1%,56.9%,+0.3
TX Christian,24-32-0,42.9%,57.1%,-2.4
S Illinois,15-20-1,42.9%,57.1%,+0.4
Notre Dame,41-55-0,42.7%,57.3%,-2.0
Davidson,29-39-1,42.7%,57.4%,-2.0
Loyola-MD,34-46-1,42.5%,57.5%,-1.1
NC State,24-33-2,42.1%,57.9%,-1.4
Hsn Christian,16-22-1,42.1%,57.9%,-1.2
Lamar,16-22-0,42.1%,57.9%,-4.5
Connecticut,42-58-2,42.0%,58.0%,-3.1
Wagner,21-29-0,42.0%,58.0%,-1.8
Georgetown,34-47-0,42.0%,58.0%,-1.4
Air Force,18-25-1,41.9%,58.1%,-3.2
Michigan,22-31-1,41.5%,58.5%,-3.0
Stony Brook,17-24-0,41.5%,58.5%,-2.9
Seattle,29-41-2,41.4%,58.6%,-3.0
Illinois,26-37-1,41.3%,58.7%,-0.1
Syracuse,51-73-0,41.1%,58.9%,-3.5
Vermont,16-23-0,41.0%,59.0%,-2.1
N Kentucky,27-39-0,40.9%,59.1%,-2.5
Yale,13-19-0,40.6%,59.4%,-1.2
S Car State,25-37-0,40.3%,59.7%,-1.7
Temple,25-37-1,40.3%,59.7%,-2.9
Abl Christian,12-18-0,40.0%,60.0%,-4.7
W Georgia,2-3-0,40.0%,60.0%,+1.6
Toledo,8-12-0,40.0%,60.0%,+0.4
Jackson St,33-50-1,39.8%,60.2%,-1.8
Nebraska,15-23-1,39.5%,60.5%,-5.2
Binghamton,9-14-0,39.1%,60.9%,-3.1
NC A&T,23-36-1,39.0%,61.0%,-2.3
Alab A&M,30-47-0,39.0%,61.0%,-2.7
NW State,17-27-0,38.6%,61.4%,-1.7
GA Tech,25-40-2,38.5%,61.5%,-3.2
Boston Col,19-31-1,38.0%,62.0%,-3.4
Jacksonville,18-30-0,37.5%,62.5%,-3.3
Dartmouth,6-10-1,37.5%,62.5%,-4.9
Navy,6-10-0,37.5%,62.5%,-4.2
Winthrop,15-27-1,35.7%,64.3%,-3.7
NJIT,12-22-0,35.3%,64.7%,-4.5
Mississippi,13-24-1,35.1%,64.9%,-5.9
Southern,26-48-0,35.1%,64.9%,-3.9
Maryland,21-39-1,35.0%,65.0%,-3.1
Illinois St,9-17-0,34.6%,65.4%,-5.8
Brown,8-16-0,33.3%,66.7%,-4.0
Miss State,14-29-1,32.6%,67.4%,-6.6
Sam Hous St,12-25-0,32.4%,67.6%,-7.2
LIU,11-24-2,31.4%,68.6%,-2.7
St Bonavent,5-11-1,31.3%,68.8%,-4.9
Duquesne,9-20-0,31.0%,69.0%,-3.2
N Hampshire,7-16-0,30.4%,69.6%,-5.2
American,5-12-0,29.4%,70.6%,-5.3
Geo Wshgtn,8-24-0,25.0%,75.0%,-8.2
