Team,ATS Record,Cover %,MOV,ATS +/-
Mercyhurst,20-12-1,62.5%,-9.2,+2.0
Lipscomb,86-52-2,62.3%,-6.5,+2.7
SE Louisiana,95-63-1,60.1%,-8.8,+0.9
Florida A&M,121-85-0,58.7%,-11.1,+1.8
UT Arlington,115-81-4,58.7%,-6.0,+2.3
Colgate,51-36-3,58.6%,-8.3,+1.9
Arizona,97-69-1,58.4%,-3.0,+1.4
Tennessee,153-113-3,57.5%,-3.7,+1.9
Jacksonville St,189-140-10,57.5%,-6.7,+1.5
NC Central,75-56-3,57.3%,-11.3,+0.5
Miami,203-152-8,57.2%,-4.8,+1.5
Oakland,130-98-3,57.0%,-7.9,+0.7
Purdue FW,126-97-3,56.5%,-6.5,+0.9
Robert Morris,102-79-2,56.4%,-7.8,+0.6
Gardner-Webb,89-69-0,56.3%,-8.7,+1.2
Princeton,131-102-5,56.2%,-6.3,+0.9
Gonzaga,62-49-1,55.9%,-2.8,+2.0
Charleston,134-106-6,55.8%,-4.8,+1.7
N Florida,101-80-2,55.8%,-11.3,+1.1
Memphis,136-108-4,55.7%,-4.3,+1.3
Army,85-69-3,55.2%,-6.8,+0.5
Yale,146-119-11,55.1%,-7.4,+1.4
E Kentucky,186-152-7,55.0%,-7.9,+0.9
Hofstra,166-137-17,54.8%,-5.8,+1.3
S Carolina St,110-91-5,54.7%,-13.3,+0.6
Norfolk St,76-63-2,54.7%,-10.3,+0.8
Temple,179-149-8,54.6%,-5.2,+1.1
E Tennessee St,109-91-4,54.5%,-6.5,+1.1
Notre Dame,195-163-5,54.5%,-4.6,+1.5
Creighton,130-109-4,54.4%,-3.2,+1.8
Cornell,195-164-11,54.3%,-7.8,+1.2
Seton Hall,216-182-3,54.3%,-5.8,+0.8
Marquette,172-145-6,54.3%,-5.1,+0.6
Jackson St,90-76-3,54.2%,-13.2,+0.2
Xavier,132-112-9,54.1%,-3.0,+1.5
Wisconsin,139-118-12,54.1%,-3.2,+1.6
W Kentucky,163-139-3,54.0%,-5.7,+1.0
Manhattan,212-181-7,53.9%,-6.8,+0.2
Coastal Car,103-88-5,53.9%,-6.2,+0.5
UAB,168-144-6,53.9%,-4.7,+1.5
Prairie View,84-72-3,53.9%,-12.3,+1.0
Saint Peter's,214-184-11,53.8%,-7.0,+0.8
NW State,100-86-3,53.8%,-12.3,+0.1
Providence,217-188-5,53.6%,-4.9,+1.4
Canisius,226-196-18,53.6%,-7.3,+0.5
Presbyterian,106-92-3,53.5%,-9.6,+0.1
Texas,153-133-3,53.5%,-4.8,+0.7
Texas A&M-CC,77-67-2,53.5%,-8.0,+1.4
Wofford,186-162-3,53.5%,-7.7,+0.9
Kentucky,87-76-2,53.4%,-2.7,+1.9
Troy,184-161-8,53.3%,-6.3,+1.3
Campbell,81-71-2,53.3%,-5.9,+1.2
Lehigh,82-72-0,53.3%,-7.4,+1.0
Kent St,148-130-7,53.2%,-4.4,+1.4
Hampton,115-101-1,53.2%,-8.0,+0.6
Mississippi St,182-160-11,53.2%,-6.1,+0.4
Siena,199-175-6,53.2%,-6.1,+0.9
SC Upstate,117-103-3,53.2%,-9.6,+0.6
UConn,109-96-3,53.2%,-4.2,+1.1
Stony Brook,87-77-2,53.1%,-8.0,+0.5
Duke,35-31-2,53.0%,-0.9,+3.1
UCSD,37-33-2,52.9%,-4.5,+2.2
Milwaukee,214-191-11,52.8%,-7.5,+0.7
Boise St,168-150-5,52.8%,-5.1,+1.0
Idaho,262-234-12,52.8%,-8.1,+0.8
Long Beach St,245-219-11,52.8%,-8.9,0.0
Radford,66-59-4,52.8%,-7.4,+1.7
Penn St,256-229-10,52.8%,-7.5,+0.7
N Illinois,272-244-15,52.7%,-8.9,0.0
Belmont,59-53-2,52.7%,-5.3,+1.3
Wright St,180-162-9,52.6%,-6.3,+0.6
Kansas City,131-118-4,52.6%,-8.4,+0.9
N Texas,212-191-10,52.6%,-8.8,+0.4
Villanova,131-118-5,52.6%,-3.8,+1.4
Harvard,141-127-6,52.6%,-7.0,+0.9
N Colorado,121-109-6,52.6%,-6.9,+1.2
Arkansas St,203-183-10,52.6%,-6.8,+0.5
Santa Clara,215-194-14,52.6%,-7.8,+0.1
Stetson,105-95-6,52.5%,-10.0,+0.2
Louisiana Tech,168-152-7,52.5%,-6.8,+0.2
S Alabama,203-184-5,52.5%,-6.7,+0.5
Oregon,162-147-4,52.4%,-5.0,+1.2
Grambling,76-69-1,52.4%,-10.5,+1.6
Clemson,164-149-10,52.4%,-6.5,+0.4
Butler,153-139-9,52.4%,-5.5,+0.3
Georgia Tech,246-224-7,52.3%,-6.6,+0.6
Portland St,193-176-12,52.3%,-7.0,+0.7
Weber St,148-135-1,52.3%,-6.9,0.0
Monmouth,114-104-4,52.3%,-8.8,+0.1
N Iowa,183-167-6,52.3%,-5.0,+0.8
Nevada,137-125-6,52.3%,-5.4,+1.1
Michigan St,108-99-4,52.2%,-3.8,+1.0
Saint Louis,205-188-2,52.2%,-6.7,+0.5
Dayton,133-122-3,52.2%,-3.9,+1.7
Omaha,133-122-2,52.2%,-9.9,-0.1
Florida St,195-179-5,52.1%,-6.7,+0.5
Miami OH,231-212-13,52.1%,-6.3,+0.8
Niagara,213-196-4,52.1%,-6.6,+0.5
Tarleton St,50-46-0,52.1%,-8.3,+1.1
Fresno St,201-185-8,52.1%,-6.3,+0.9
App State,190-175-12,52.1%,-6.8,+0.9
Mercer,102-94-3,52.0%,-6.6,+0.2
UC Davis,158-146-3,52.0%,-7.5,+0.3
UMBC,80-74-2,52.0%,-7.3,+1.7
