Team,Over Record,Over %,Under %,Total +/-
Denver,316-276-8,53.4%,46.6%,+1.7
Minnesota,299-264-5,53.1%,46.9%,+0.4
Cleveland,300-269-4,52.7%,47.3%,+0.8
San Antonio,297-268-7,52.6%,47.4%,+0.6
Atlanta,293-269-8,52.1%,47.9%,+1.3
Milwaukee,300-277-7,52.0%,48.0%,+1.3
New Orleans,284-263-4,51.9%,48.1%,+1.1
Portland,293-274-9,51.7%,48.3%,+0.7
Toronto,303-289-6,51.2%,48.8%,+0.4
Sacramento,263-251-13,51.2%,48.8%,+0.9
Utah,286-273-11,51.2%,48.8%,+0.5
Indiana,291-289-6,50.2%,49.8%,+0.4
Phoenix,287-287-5,50.0%,50.0%,+0.1
Detroit,259-259-8,50.0%,50.0%,+0.6
Houston,289-293-10,49.7%,50.3%,+0.1
Okla City,284-288-8,49.7%,50.4%,+0.2
LA Lakers,293-299-1,49.5%,50.5%,-0.7
LA Clippers,279-285-13,49.5%,50.5%,+0.4
Boston,311-319-4,49.4%,50.6%,-0.2
Brooklyn,270-278-8,49.3%,50.7%,0.0
Washington,268-278-10,49.1%,50.9%,+0.1
Miami,297-318-3,48.3%,51.7%,-0.6
Memphis,267-289-6,48.0%,52.0%,-0.1
Philadelphia,272-295-7,48.0%,52.0%,-0.7
Chicago,259-282-8,47.9%,52.1%,+0.6
Dallas,278-307-6,47.5%,52.5%,-0.1
Charlotte,252-282-7,47.2%,52.8%,-0.2
New York,257-292-8,46.8%,53.2%,+0.1
Golden State,273-311-7,46.8%,53.3%,-1.0
Orlando,253-296-6,46.1%,53.9%,-0.8
