Rank,Hotness Score,Matchup,Time,Location
1,88.3,#8 New York  at  #11 Milwaukee,8:00 PM,Fiserv Forum
2,81.3,#2 Cleveland  at  #16 Detroit,7:00 PM,Little Caesars Arena
3,76.3,#18 Phoenix  at  #5 Minnesota,8:00 PM,Target Center
4,64.1,#10 Golden State  at  #26 New Orleans,8:00 PM,Smoothie King Center
5,62.7,#9 LA Clippers  at  #27 Brooklyn,7:30 PM,Barclays Center
6,53.9,#28 Utah  at  #7 Denver,9:00 PM,Ball Arena
7,45.5,#29 Charlotte  at  #25 Toronto,7:30 PM,Scotiabank Arena
