Team,Over Record,Over %,Under %,Total +/-
Minnesota,235-190-3,55.3%,44.7%,+2.7
LA Lakers,226-191-4,54.2%,45.8%,+1.5
Washington,223-192-3,53.7%,46.3%,+0.9
Charlotte,216-193-3,52.8%,47.2%,+1.2
Utah,221-198-7,52.7%,47.3%,+2.1
Chicago,213-193-4,52.5%,47.5%,+2.0
Memphis,218-202-4,51.9%,48.1%,+1.0
Philadelphia,221-205-9,51.9%,48.1%,+0.8
Denver,224-211-3,51.5%,48.5%,+0.5
San Antonio,213-201-8,51.5%,48.6%,0.0
Toronto,221-211-6,51.2%,48.8%,-0.1
Phoenix,214-205-6,51.1%,48.9%,+0.8
Orlando,208-202-5,50.7%,49.3%,-0.6
LA Clippers,215-209-7,50.7%,49.3%,+0.8
Houston,213-207-5,50.7%,49.3%,+0.7
Cleveland,225-219-1,50.7%,49.3%,0.0
Brooklyn,204-203-7,50.1%,49.9%,+1.7
Indiana,215-214-8,50.1%,49.9%,+0.9
Dallas,214-213-4,50.1%,49.9%,+0.5
Portland,211-211-4,50.0%,50.0%,-0.2
Milwaukee,216-221-5,49.4%,50.6%,+0.4
Atlanta,211-216-6,49.4%,50.6%,+0.3
Golden State,230-237-4,49.3%,50.8%,+0.4
New York,204-211-9,49.2%,50.8%,-0.1
Detroit,194-210-7,48.0%,52.0%,+0.5
Miami,210-232-0,47.5%,52.5%,-1.6
Okla City,204-228-5,47.2%,52.8%,-0.9
New Orleans,194-217-3,47.2%,52.8%,-0.4
Sacramento,186-216-7,46.3%,53.7%,-1.1
Boston,212-247-4,46.2%,53.8%,-0.8
