Team,Over Record,Over %,Under %,Total +/-
Washington,452-378-10,54.5%,45.5%,+1.5
Minnesota,455-396-6,53.5%,46.5%,+1.2
Denver,474-426-9,52.7%,47.3%,+1.3
San Antonio,441-401-11,52.4%,47.6%,+0.8
Portland,442-411-11,51.8%,48.2%,+1.1
Atlanta,440-411-10,51.7%,48.3%,+1.3
Cleveland,460-430-8,51.7%,48.3%,+0.6
Milwaukee,464-434-8,51.7%,48.3%,+0.9
Toronto,458-430-9,51.6%,48.4%,+0.2
Philadelphia,449-422-12,51.6%,48.5%,+0.7
Phoenix,438-419-9,51.1%,48.9%,+0.4
Utah,436-418-11,51.1%,49.0%,+1.4
New Orleans,424-408-7,51.0%,49.0%,+0.6
Indiana,438-436-11,50.1%,49.9%,+0.9
Houston,430-429-17,50.1%,49.9%,+0.3
Boston,477-477-10,50.0%,50.0%,+0.2
Miami,454-458-4,49.8%,50.2%,-0.1
LA Lakers,430-435-6,49.7%,50.3%,-0.3
Sacramento,403-408-14,49.7%,50.3%,+0.4
Okla City,437-443-13,49.7%,50.3%,-0.1
Detroit,400-410-13,49.4%,50.6%,+0.5
Memphis,417-429-12,49.3%,50.7%,+0.2
LA Clippers,426-442-17,49.1%,50.9%,+0.4
Chicago,398-417-8,48.8%,51.2%,+0.4
Brooklyn,407-427-10,48.8%,51.2%,+0.2
Golden State,454-478-13,48.7%,51.3%,-0.3
Orlando,403-428-8,48.5%,51.5%,-0.6
Charlotte,392-418-7,48.4%,51.6%,+0.1
New York,403-440-12,47.8%,52.2%,+0.1
Dallas,414-455-10,47.6%,52.4%,0.0
