Team,Over Record,Over %,Under %,Total +/-
Atlanta,12-4-0,75.0%,25.0%,+3.8
Cleveland,8-3-0,72.7%,27.3%,+6.6
Toronto,5-3-0,62.5%,37.5%,-4.8
Detroit,5-3-0,62.5%,37.5%,+5.8
Utah,5-3-0,62.5%,37.5%,-0.5
Memphis,6-4-0,60.0%,40.0%,+4.1
Houston,6-4-0,60.0%,40.0%,+3.8
Indiana,6-4-0,60.0%,40.0%,+2.8
Portland,7-5-1,58.3%,41.7%,+6.4
New Orleans,5-4-0,55.6%,44.4%,+3.7
Miami,5-4-0,55.6%,44.4%,+2.4
Washington,6-5-0,54.6%,45.5%,+0.5
Boston,6-5-0,54.6%,45.5%,+2.2
Sacramento,8-7-1,53.3%,46.7%,+0.2
Okla City,5-5-1,50.0%,50.0%,-5.0
Denver,3-3-0,50.0%,50.0%,+5.1
Minnesota,6-6-0,50.0%,50.0%,-3.0
LA Lakers,7-7-0,50.0%,50.0%,+1.8
Brooklyn,6-6-0,50.0%,50.0%,+7.3
Chicago,5-5-0,50.0%,50.0%,+4.5
Orlando,5-6-0,45.5%,54.6%,+2.3
Philadelphia,5-6-1,45.5%,54.6%,-0.6
Charlotte,4-5-0,44.4%,55.6%,+0.3
Milwaukee,5-7-0,41.7%,58.3%,-2.5
Golden State,6-9-0,40.0%,60.0%,-0.3
LA Clippers,5-8-0,38.5%,61.5%,-2.2
New York,4-8-1,33.3%,66.7%,+1.1
San Antonio,4-8-0,33.3%,66.7%,-4.8
Dallas,2-7-0,22.2%,77.8%,-6.8
Phoenix,1-8-0,11.1%,88.9%,-12.2
