Team,Over Record,Over %,Under %,Total +/-
New York,4-0-1,100.0%,0.0%,+15.4
Memphis,14-3-0,82.4%,17.7%,+6.3
Sacramento,11-4-0,73.3%,26.7%,+10.0
Denver,9-4-0,69.2%,30.8%,+7.4
Indiana,13-6-1,68.4%,31.6%,+3.1
Minnesota,7-4-0,63.6%,36.4%,+1.4
Dallas,15-9-0,62.5%,37.5%,+3.7
Miami,12-8-0,60.0%,40.0%,+3.1
Philadelphia,17-12-1,58.6%,41.4%,+3.2
New Orleans,21-15-0,58.3%,41.7%,+2.8
Houston,9-7-0,56.3%,43.8%,+2.3
Detroit,19-15-1,55.9%,44.1%,+3.5
Chicago,20-16-0,55.6%,44.4%,+4.1
Utah,24-22-1,52.2%,47.8%,+1.3
Atlanta,16-15-0,51.6%,48.4%,-3.4
Washington,25-24-0,51.0%,49.0%,-1.5
Okla City,1-1-0,50.0%,50.0%,-9.8
LA Lakers,10-10-0,50.0%,50.0%,-2.0
Toronto,22-22-0,50.0%,50.0%,-0.1
Cleveland,2-2-0,50.0%,50.0%,+1.6
San Antonio,16-16-0,50.0%,50.0%,-0.9
Portland,21-23-2,47.7%,52.3%,-1.5
Orlando,10-11-0,47.6%,52.4%,-3.3
Golden State,10-12-0,45.5%,54.6%,-3.9
Brooklyn,19-25-0,43.2%,56.8%,+0.8
Phoenix,6-10-0,37.5%,62.5%,-4.5
Charlotte,14-27-0,34.2%,65.9%,-5.4
LA Clippers,8-16-1,33.3%,66.7%,-3.0
Milwaukee,4-8-0,33.3%,66.7%,-6.5
Boston,0-2-0,0.0%,100.0%,-16.0
