Team,Over Record,Over %,Under %,Total +/-
Minnesota,219-184-5,54.3%,45.7%,+1.8
Denver,257-220-2,53.9%,46.1%,+1.5
Toronto,229-205-1,52.8%,47.2%,+2.0
Charlotte,183-164-4,52.7%,47.3%,+1.6
LA Clippers,250-234-7,51.7%,48.4%,+0.5
Phoenix,222-208-7,51.6%,48.4%,+1.2
Philadelphia,224-211-8,51.5%,48.5%,+1.2
Brooklyn,221-210-3,51.3%,48.7%,+1.5
Indiana,211-201-6,51.2%,48.8%,+0.8
Milwaukee,214-204-1,51.2%,48.8%,+0.2
Cleveland,222-217-5,50.6%,49.4%,+0.7
Okla City,233-228-8,50.5%,49.5%,+0.8
Boston,228-224-9,50.4%,49.6%,+1.3
LA Lakers,258-254-5,50.4%,49.6%,+0.2
Chicago,196-195-2,50.1%,49.9%,+1.8
Miami,229-228-5,50.1%,49.9%,-0.3
Golden State,229-228-6,50.1%,49.9%,+0.9
San Antonio,230-231-5,49.9%,50.1%,+0.3
Dallas,227-233-7,49.4%,50.7%,-0.3
New Orleans,206-214-6,49.1%,51.0%,-0.7
Detroit,212-222-9,48.9%,51.2%,+0.4
New York,208-218-2,48.8%,51.2%,-0.3
Houston,215-226-4,48.8%,51.3%,+0.5
Atlanta,201-215-3,48.3%,51.7%,-0.2
Utah,214-233-6,47.9%,52.1%,+0.4
Memphis,196-217-9,47.5%,52.5%,-0.2
Sacramento,211-234-10,47.4%,52.6%,-0.6
Washington,187-208-5,47.3%,52.7%,+0.1
Orlando,184-206-8,47.2%,52.8%,-0.8
Portland,205-242-9,45.9%,54.1%,-1.2
