Rank,Hotness Score,Matchup,Time,Location
1,89.8,#10 Golden State  at  #6 Houston,9:30 PM,Toyota Center
2,82.0,#5 Memphis  at  #1 Okla City,1:00 PM,Paycom Center
3,75.8,#15 Miami  at  #3 Cleveland,7:00 PM,Rocket Arena
4,74.3,#18 Orlando  at  #2 Boston,3:30 PM,TD Garden
