Team,Over Record,Over %,Under %,Total +/-
Le Moyne,18-9-0,66.7%,33.3%,+0.7
New Orleans,84-45-2,65.1%,34.9%,+4.2
Queens,33-20-1,62.3%,37.7%,+1.3
Iowa,76-48-0,61.3%,38.7%,+4.4
Miss Val St,78-51-0,60.5%,39.5%,+4.3
North Dakota,111-77-1,59.0%,41.0%,+2.8
Howard,68-48-1,58.6%,41.4%,+2.4
TX A&M-Com,35-25-0,58.3%,41.7%,+3.4
Wright St,109-79-0,58.0%,42.0%,+1.3
W Georgia,11-8-0,57.9%,42.1%,+1.8
Samford,105-77-2,57.7%,42.3%,+3.2
UCSD,38-28-3,57.6%,42.4%,+5.8
Nebraska,69-51-2,57.5%,42.5%,+2.3
Arizona St,106-79-1,57.3%,42.7%,+2.4
Gard-Webb,85-64-1,57.1%,43.0%,+3.1
Norfolk St,69-52-0,57.0%,43.0%,+1.3
Purdue,90-68-2,57.0%,43.0%,+2.0
NC State,95-72-2,56.9%,43.1%,+1.9
Fresno St,88-67-2,56.8%,43.2%,+1.8
Rice,110-84-1,56.7%,43.3%,+2.2
Lg Beach St,102-78-2,56.7%,43.3%,+2.3
UNLV,90-69-0,56.6%,43.4%,+1.9
Coppin St,69-53-1,56.6%,43.4%,+1.3
Oregon St,108-83-0,56.5%,43.5%,+1.0
S Indiana,31-24-0,56.4%,43.6%,+2.7
SE Louisiana,71-55-0,56.4%,43.7%,+4.0
Morgan St,58-45-2,56.3%,43.7%,+3.1
SIU Edward,109-85-4,56.2%,43.8%,+0.3
Grd Canyon,82-64-0,56.2%,43.8%,+1.0
Geo Mason,88-69-0,56.1%,44.0%,+0.8
Dayton,94-74-2,56.0%,44.1%,+1.6
Oakland,104-82-1,55.9%,44.1%,+2.1
High Point,76-60-2,55.9%,44.1%,+3.4
Columbia,81-64-3,55.9%,44.1%,+2.4
American,83-66-0,55.7%,44.3%,+1.1
Neb Omaha,88-70-1,55.7%,44.3%,+1.9
LSU,104-83-3,55.6%,44.4%,+2.3
Montana,115-92-1,55.6%,44.4%,+2.6
Charlotte,106-85-9,55.5%,44.5%,+2.4
South Dakota,81-65-2,55.5%,44.5%,+4.6
Dartmouth,77-62-2,55.4%,44.6%,+2.3
Idaho St,103-83-4,55.4%,44.6%,+2.3
Alabama,108-87-5,55.4%,44.6%,+1.9
Kennesaw St,78-63-2,55.3%,44.7%,+1.1
NC-Asheville,73-59-5,55.3%,44.7%,+1.6
Texas St,110-89-3,55.3%,44.7%,+1.5
Lipscomb,89-72-1,55.3%,44.7%,+1.6
E Washingtn,116-94-1,55.2%,44.8%,+2.6
Auburn,111-90-1,55.2%,44.8%,+2.3
CS Bakersfld,80-65-0,55.2%,44.8%,+1.2
Wofford,112-91-2,55.2%,44.8%,+1.0
Bowling Grn,108-88-1,55.1%,44.9%,+2.0
Kentucky,107-88-1,54.9%,45.1%,+3.0
Loyola-MD,74-61-1,54.8%,45.2%,+2.2
Nevada,97-80-2,54.8%,45.2%,+1.8
Lehigh,75-62-0,54.7%,45.3%,+3.3
Gonzaga,128-106-2,54.7%,45.3%,+1.1
Ark Pine Bl,71-59-3,54.6%,45.4%,+1.5
Oral Roberts,83-69-0,54.6%,45.4%,+1.8
Miss State,107-89-0,54.6%,45.4%,+1.9
Indiana St,101-84-1,54.6%,45.4%,+1.8
N Colorado,101-84-3,54.6%,45.4%,+2.0
W Virginia,107-89-2,54.6%,45.4%,+1.8
TN State,101-84-2,54.6%,45.4%,+1.3
Sacred Hrt,78-65-3,54.6%,45.5%,+2.8
VA Tech,84-70-1,54.6%,45.5%,+3.0
SE Missouri,102-85-4,54.6%,45.5%,+3.1
S Utah,96-80-2,54.6%,45.5%,+1.9
TX El Paso,115-96-4,54.5%,45.5%,+1.4
Boston U,85-71-2,54.5%,45.5%,+0.1
SC Upstate,74-62-0,54.4%,45.6%,+0.3
Chattanooga,108-91-4,54.3%,45.7%,+1.3
TX-Pan Am,70-59-2,54.3%,45.7%,+1.0
Montana St,112-95-0,54.1%,45.9%,+2.3
Toledo,112-95-1,54.1%,45.9%,+1.9
Alcorn St,66-56-2,54.1%,45.9%,+1.5
Air Force,81-69-1,54.0%,46.0%,+1.6
