Rank,Hotness Score,Matchup,Time,Location
1,91.5,#4 New York  at  #13 Boston,8:00 PM,TD Garden
2,75.1,#1 Okla City  at  #14 Golden State,11:00 PM,Chase Center
3,70.8,#18 Portland  at  #15 Toronto,7:30 PM,Scotiabank Arena
4,66.7,#19 Memphis  at  #9 San Antonio,8:00 PM,Frost Bank Center
5,58.7,#7 Minnesota  at  #27 New Orleans,8:00 PM,Smoothie King Center
6,40.5,#30 Washington  at  #17 Philadelphia,7:00 PM,Xfinity Mobile Arena
