Team,Over Record,Over %,Under %,Total +/-
Sacramento,465-395-15,54.1%,45.9%,+1.9
Milwaukee,480-417-9,53.5%,46.5%,+1.4
Denver,481-429-12,52.9%,47.1%,+1.4
Atlanta,479-431-8,52.6%,47.4%,+1.7
Washington,459-415-20,52.5%,47.5%,+1.6
Detroit,465-429-20,52.0%,48.0%,+0.3
New Orleans,454-425-11,51.7%,48.4%,+0.6
Boston,498-473-12,51.3%,48.7%,+0.4
Golden State,480-456-14,51.3%,48.7%,+0.2
Portland,449-433-11,50.9%,49.1%,+1.7
Okla City,460-444-18,50.9%,49.1%,+0.6
Phoenix,463-449-9,50.8%,49.2%,0.0
Miami,486-478-9,50.4%,49.6%,+0.6
Toronto,454-449-7,50.3%,49.7%,+1.2
San Antonio,468-483-8,49.2%,50.8%,+0.6
Minnesota,430-444-10,49.2%,50.8%,-0.9
Indiana,444-460-16,49.1%,50.9%,+0.3
Brooklyn,437-454-7,49.1%,51.0%,-0.2
Dallas,450-471-13,48.9%,51.1%,+0.5
Philadelphia,436-459-10,48.7%,51.3%,-0.4
New York,427-454-6,48.5%,51.5%,+0.7
Cleveland,453-483-12,48.4%,51.6%,+0.2
Houston,436-465-15,48.4%,51.6%,-0.6
Charlotte,391-419-12,48.3%,51.7%,-0.1
LA Lakers,446-482-8,48.1%,51.9%,-0.9
Orlando,422-456-13,48.1%,51.9%,-0.2
Utah,422-466-12,47.5%,52.5%,-0.3
Memphis,417-480-12,46.5%,53.5%,-0.4
LA Clippers,416-480-16,46.4%,53.6%,-0.5
Chicago,411-494-6,45.4%,54.6%,-0.8
