Team,ATS Record,Cover %,MOV,ATS +/-
Indiana,41-21-3,66.1%,4.3,+2.3
Denver,44-24-2,64.7%,4.8,+3.5
Sacramento,37-23-1,61.7%,0.1,+0.9
Okla City,37-25-2,59.7%,1.4,+0.3
Miami,42-30-0,58.3%,3.7,+1.0
San Antonio,41-33-0,55.4%,5.5,+2.6
Toronto,33-27-1,55.0%,0.4,+0.2
Boston,40-33-1,54.8%,4.5,+2.7
Cleveland,37-31-0,54.4%,2.6,+0.7
New York,29-25-1,53.7%,-4.0,-1.0
Milwaukee,30-26-0,53.6%,1.5,+0.6
Houston,29-28-1,50.9%,2.8,+0.9
LA Clippers,34-33-0,50.8%,-2.7,-2.6
LA Lakers,40-40-0,50.0%,2.8,+0.2
Charlotte,26-26-2,50.0%,-1.4,+1.4
Portland,31-33-0,48.4%,-0.8,-0.2
Chicago,28-30-0,48.3%,0.7,+0.3
Dallas,31-35-1,47.0%,0.4,-0.9
Minnesota,27-31-0,46.6%,1.1,+1.1
Golden State,32-37-0,46.4%,0.7,-2.3
Philadelphia,28-33-0,45.9%,-1.0,-0.4
Washington,26-31-1,45.6%,-5.4,-2.4
Orlando,29-35-0,45.3%,1.0,+0.7
Phoenix,31-38-1,44.9%,1.8,-0.7
Atlanta,26-32-1,44.8%,-3.2,-1.3
Brooklyn,27-34-0,44.3%,-4.4,-3.1
Utah,26-33-1,44.1%,-0.1,-0.9
New Orleans,24-32-1,42.9%,-1.2,-0.1
Detroit,28-39-0,41.8%,-0.6,-1.1
Memphis,17-35-1,32.7%,-4.2,-4.0
