Team,ATS Record,Cover %,MOV,ATS +/-
Miss Valley St,1-0-0,100.0%,9.0,+7.5
Queens,28-13-2,68.3%,8.2,+2.9
Utah Tech,19-9-1,67.9%,6.2,+1.3
UCSD,45-24-0,65.2%,10.0,+2.3
Maryland ES,16-9-1,64.0%,6.1,+1.5
St Thomas,46-29-0,61.3%,7.9,+1.5
Yale,105-69-5,60.3%,10.6,+2.4
Sam Houston,70-46-4,60.3%,8.8,+2.0
Utah Valley,81-54-1,60.0%,9.5,+2.5
Mercyhurst,3-2-0,60.0%,6.0,+2.6
Tarleton St,28-20-1,58.3%,7.6,+1.1
VMI,25-18-0,58.1%,6.4,+1.4
VCU,142-103-5,58.0%,11.3,+1.5
Nevada,139-101-5,57.9%,9.6,+1.2
NC Central,61-45-2,57.6%,7.8,+1.1
New Orleans,42-31-1,57.5%,5.4,+1.3
Middle Tenn,84-63-2,57.1%,7.6,+0.8
San Jose St,32-24-2,57.1%,6.3,+1.1
South Dakota,81-61-3,57.0%,7.0,+0.9
Nebraska,78-59-2,56.9%,10.8,+0.8
UCF,93-71-3,56.7%,10.3,+1.7
St Francis PA,43-33-2,56.6%,5.3,+0.3
Auburn,138-106-5,56.6%,11.9,+1.5
Furman,121-93-3,56.5%,10.2,+1.3
Texas A&M-CC,61-47-3,56.5%,6.8,+0.4
Michigan St,150-116-2,56.4%,12.0,+0.8
Southern Miss,45-35-3,56.3%,5.2,0.0
Creighton,135-105-3,56.3%,11.7,+1.1
Utah St,122-95-3,56.2%,11.6,+1.8
Alabama A&M,23-18-0,56.1%,7.1,+0.5
UConn,134-106-4,55.8%,13.2,+1.2
Abl Christian,67-53-2,55.8%,9.0,+1.3
BYU,136-108-5,55.7%,12.0,+1.1
Houston,167-133-8,55.7%,15.0,+2.1
Iowa St,108-86-2,55.7%,13.3,+1.2
Hampton,30-24-1,55.6%,6.1,+1.8
Indiana St,86-69-5,55.5%,8.1,+1.0
Stony Brook,56-45-6,55.5%,6.1,-0.4
Green Bay,51-41-2,55.4%,5.5,0.0
USC,128-103-0,55.4%,10.6,+0.8
Lamar,41-33-1,55.4%,6.3,+0.8
Louisiana Tech,108-87-3,55.4%,8.3,-0.1
Iowa,111-90-4,55.2%,12.7,+1.0
UC Irvine,130-106-8,55.1%,8.9,+0.9
Villanova,162-133-3,54.9%,11.8,+0.7
Penn,67-55-1,54.9%,6.2,0.0
Bradley,95-78-8,54.9%,9.1,+1.8
SE Missouri St,41-34-0,54.7%,4.8,+0.6
