Team,Over Record,Over %,Under %,Total +/-
Phoenix,510-434-9,54.0%,46.0%,+1.2
Washington,382-350-13,52.2%,47.8%,+1.6
Milwaukee,468-444-7,51.3%,48.7%,+0.7
New York,374-360-8,51.0%,49.1%,+0.8
Toronto,454-437-10,51.0%,49.1%,+1.2
Portland,432-421-13,50.6%,49.4%,+0.6
Utah,471-462-13,50.5%,49.5%,+0.7
Minnesota,365-361-3,50.3%,49.7%,-0.4
Sacramento,361-362-16,49.9%,50.1%,-0.1
Okla City,491-493-14,49.9%,50.1%,+0.1
Philadelphia,417-419-13,49.9%,50.1%,-0.1
Atlanta,425-428-7,49.8%,50.2%,+0.5
Detroit,399-405-22,49.6%,50.4%,0.0
Charlotte,313-319-4,49.5%,50.5%,-0.1
Cleveland,486-498-9,49.4%,50.6%,+0.5
Denver,519-533-10,49.3%,50.7%,0.0
Golden State,505-528-19,48.9%,51.1%,-0.2
LA Clippers,460-485-20,48.7%,51.3%,-0.2
Brooklyn,388-409-5,48.7%,51.3%,+0.4
Dallas,519-548-15,48.6%,51.4%,-0.1
Memphis,435-463-12,48.4%,51.6%,+0.1
Miami,537-574-10,48.3%,51.7%,-0.2
Boston,542-585-16,48.1%,51.9%,+0.2
LA Lakers,473-512-12,48.0%,52.0%,-0.5
New Orleans,383-415-16,48.0%,52.0%,-0.1
Chicago,427-463-6,48.0%,52.0%,+0.3
Orlando,377-416-10,47.5%,52.5%,-0.2
San Antonio,557-615-14,47.5%,52.5%,-0.5
Houston,465-528-11,46.8%,53.2%,-0.4
Indiana,435-509-13,46.1%,53.9%,-0.6
