Team,Over Record,Over %,Under %,Total +/-
Utah,460-409-15,52.9%,47.1%,+1.4
San Antonio,330-299-11,52.5%,47.5%,+0.4
Milwaukee,442-412-11,51.8%,48.2%,+0.7
Indiana,470-442-16,51.5%,48.5%,+0.8
Minnesota,532-501-16,51.5%,48.5%,+1.0
Denver,394-374-9,51.3%,48.7%,+0.3
Atlanta,537-514-10,51.1%,48.9%,+0.7
Washington,587-566-21,50.9%,49.1%,+0.8
Toronto,483-467-7,50.8%,49.2%,+1.2
Portland,508-492-11,50.8%,49.2%,+0.1
LA Lakers,438-426-8,50.7%,49.3%,-0.1
Dallas,379-370-9,50.6%,49.4%,+0.8
Sacramento,547-537-22,50.5%,49.5%,+0.6
Memphis,488-480-6,50.4%,49.6%,+0.1
New York,564-555-11,50.4%,49.6%,+0.5
Chicago,501-494-13,50.4%,49.7%,+0.7
Golden State,395-391-7,50.3%,49.8%,+0.4
LA Clippers,407-407-19,50.0%,50.0%,+0.7
Philadelphia,508-512-17,49.8%,50.2%,+0.1
Phoenix,420-427-11,49.6%,50.4%,+0.3
Houston,387-407-8,48.7%,51.3%,+1.2
Orlando,512-539-16,48.7%,51.3%,0.0
Brooklyn,547-576-14,48.7%,51.3%,+0.6
Charlotte,577-608-16,48.7%,51.3%,-0.2
Detroit,493-524-16,48.5%,51.5%,-0.1
New Orleans,503-543-14,48.1%,51.9%,+0.2
Cleveland,415-451-5,47.9%,52.1%,-0.3
Boston,329-364-6,47.5%,52.5%,+0.1
Okla City,395-438-8,47.4%,52.6%,-0.4
Miami,364-412-5,46.9%,53.1%,-1.1
