Rank,Hotness Score,Matchup,Time,Location
1,99.2,#9 Arizona  vs.  #1 Duke,9:39 PM,Prudential Center
2,99.1,#11 Maryland  vs.  #4 Florida,7:39 PM,Chase Center
3,98.9,#19 BYU  vs.  #5 Alabama,7:09 PM,Prudential Center
4,98.0,#36 Arkansas  vs.  #10 Texas Tech,10:09 PM,Chase Center
