Team,ATS Record,Cover %,MOV,ATS +/-
Okla City,965-865-34,52.7%,1.1,+0.4
San Antonio,989-906-38,52.2%,3.7,+0.5
Boston,1001-937-39,51.7%,3.0,+0.6
Golden State,955-898-39,51.5%,2.2,+0.2
Memphis,926-872-31,51.5%,-0.3,+0.4
Denver,944-892-35,51.4%,1.9,+0.2
Dallas,953-901-39,51.4%,2.1,+0.2
Miami,988-943-43,51.2%,1.8,+0.1
Indiana,929-891-43,51.0%,0.6,+0.4
New York,889-863-24,50.7%,-2.0,+0.1
Utah,904-883-37,50.6%,0.9,+0.1
Toronto,908-888-35,50.6%,0.3,+0.2
Philadelphia,903-894-32,50.3%,-1.1,0.0
New Orleans,880-876-30,50.1%,-1.1,+0.2
Chicago,896-898-26,49.9%,-0.5,+0.1
Phoenix,905-910-29,49.9%,0.5,-0.2
Orlando,882-889-38,49.8%,-1.4,-0.1
Houston,905-917-27,49.7%,1.4,+0.2
Cleveland,915-939-36,49.4%,0.3,-0.3
Charlotte,797-820-34,49.3%,-3.6,-0.1
Portland,878-904-27,49.3%,-1.3,-0.3
Detroit,882-908-42,49.3%,-1.1,-0.1
Sacramento,844-871-44,49.2%,-2.3,-0.4
LA Clippers,898-928-20,49.2%,0.8,0.0
Milwaukee,885-918-35,49.1%,0.2,-0.4
Brooklyn,875-910-35,49.0%,-2.2,-0.4
Atlanta,881-946-19,48.2%,-1.4,-0.4
Washington,834-925-39,47.4%,-2.6,-0.4
LA Lakers,883-987-32,47.2%,0.3,-0.5
Minnesota,814-929-28,46.7%,-1.8,-0.4
