Team,Over Record,Over %,Under %,Total +/-
Cleveland,287-237-3,54.8%,45.2%,+1.4
Minnesota,288-244-4,54.1%,45.9%,+1.1
Milwaukee,287-253-6,53.2%,46.9%,+1.4
Denver,299-265-8,53.0%,47.0%,+1.4
Atlanta,273-245-7,52.7%,47.3%,+1.5
San Antonio,275-247-7,52.7%,47.3%,+0.5
Portland,272-253-8,51.8%,48.2%,+0.8
New Orleans,262-245-4,51.7%,48.3%,+1.1
Utah,268-253-9,51.4%,48.6%,+0.6
Toronto,279-270-6,50.8%,49.2%,+0.1
Sacramento,239-234-12,50.5%,49.5%,+0.7
Washington,256-252-6,50.4%,49.6%,+0.6
Phoenix,269-266-5,50.3%,49.7%,+0.3
Detroit,244-243-6,50.1%,49.9%,+0.5
LA Lakers,274-274-1,50.0%,50.0%,-0.6
LA Clippers,257-260-13,49.7%,50.3%,+0.3
Okla City,271-275-7,49.6%,50.4%,+0.1
Brooklyn,250-254-7,49.6%,50.4%,-0.1
Indiana,272-277-5,49.5%,50.5%,+0.3
Houston,264-269-9,49.5%,50.5%,+0.3
Boston,292-301-3,49.2%,50.8%,-0.2
Philadelphia,258-267-7,49.1%,50.9%,-0.2
Miami,280-294-3,48.8%,51.2%,-0.5
Memphis,253-266-4,48.8%,51.3%,0.0
Golden State,258-281-7,47.9%,52.1%,-0.7
Chicago,236-260-7,47.6%,52.4%,+0.3
Dallas,256-290-5,46.9%,53.1%,-0.3
New York,242-279-8,46.5%,53.6%,-0.1
Charlotte,229-267-5,46.2%,53.8%,-0.3
Orlando,231-277-5,45.5%,54.5%,-1.0
