Team,ATS Record,Cover %,MOV,ATS +/-
Mercyhurst,9-2-1,81.8%,5.1,+7.0
Utah Tech,21-7-1,75.0%,5.6,+4.4
Queens,26-10-1,72.2%,3.9,+2.4
Maryland ES,41-19-1,68.3%,-7.7,+2.2
St Thomas,20-11-0,64.5%,8.5,+3.1
NC Central,42-25-4,62.7%,2.7,+2.3
Purdue FW,100-67-4,59.9%,1.6,+1.9
Florida A&M,28-19-0,59.6%,-7.5,+1.6
Tarleton St,19-13-0,59.4%,7.3,+1.7
UT Arlington,51-35-1,59.3%,1.8,+2.3
Norfolk St,36-26-2,58.1%,-3.0,+2.7
N Florida,59-43-2,57.8%,-1.2,+1.6
Arizona,163-120-7,57.6%,11.9,+1.9
Jacksonville St,82-62-3,56.9%,0.0,+1.6
Manhattan,140-108-3,56.5%,0.0,+0.3
NC Asheville,71-55-2,56.4%,1.0,+1.1
Omaha,67-52-2,56.3%,-0.1,+1.0
Prairie View,27-21-2,56.3%,-7.8,+1.1
Michigan St,286-224-8,56.1%,8.7,+1.0
UC Riverside,94-74-2,56.0%,-1.0,+0.4
New Hampshire,71-56-2,55.9%,-2.9,+1.2
Lipscomb,67-53-0,55.8%,2.3,+1.6
UC Davis,63-50-3,55.8%,-0.2,0.0
Oakland,75-60-2,55.6%,0.6,+0.7
Mercer,101-81-3,55.5%,1.1,+0.9
Cornell,51-41-2,55.4%,1.0,+1.6
SE Louisiana,51-41-1,55.4%,0.5,+0.5
Jackson St,31-25-1,55.4%,-7.0,+0.5
Robert Morris,60-49-1,55.1%,0.0,0.0
Vermont,83-68-2,55.0%,7.6,+0.7
Sam Houston,61-50-3,55.0%,5.1,+0.5
VCU,263-216-7,54.9%,6.4,+1.3
BYU,169-139-8,54.9%,9.1,+1.0
Cal Baptist,40-33-0,54.8%,7.3,+1.4
Chicago St,46-38-0,54.8%,-10.9,+1.1
Grambling,35-29-1,54.7%,-7.6,+2.6
San Diego,100-83-2,54.6%,1.3,+1.4
Colgate,89-74-0,54.6%,0.2,+0.8
Villanova,275-229-7,54.6%,6.8,+1.0
UCSD,12-10-1,54.6%,6.4,+2.6
Middle Tenn,103-86-4,54.5%,1.5,+0.1
Penn,104-87-5,54.5%,0.4,+0.7
Davidson,213-179-5,54.3%,6.1,+0.9
Maine,69-58-3,54.3%,-3.7,+0.4
Kansas St,272-229-13,54.3%,2.2,+1.1
Kansas City,51-43-1,54.3%,-3.5,+0.4
Coppin St,39-33-1,54.2%,-9.9,+1.5
Louisiana Tech,93-79-3,54.1%,6.1,+0.7
Auburn,285-244-13,53.9%,2.6,+0.4
Niagara,112-96-6,53.9%,-0.1,+1.3
Weber St,79-68-2,53.7%,4.1,+0.8
Texas A&M,259-223-11,53.7%,1.8,+0.1
Wichita St,260-224-15,53.7%,5.7,+0.5
Louisville,249-215-14,53.7%,7.9,+1.0
Utah Valley,44-38-2,53.7%,4.0,+1.8
Southern Miss,179-155-7,53.6%,1.0,+0.4
Gonzaga,99-86-6,53.5%,15.8,+1.3
UTEP,130-113-5,53.5%,4.1,+0.4
Army,100-87-2,53.5%,-3.4,-0.6
Tennessee,298-260-5,53.4%,5.9,+0.9
UAB,213-186-6,53.4%,5.4,+0.8
N Arizona,71-62-1,53.4%,1.8,+0.8
Florida St,239-209-13,53.4%,1.7,0.0
Kent St,279-244-18,53.4%,5.3,+0.9
Iowa St,255-223-11,53.4%,1.8,+0.4
W Georgia,8-7-0,53.3%,-2.9,+1.3
UC Irvine,109-96-5,53.2%,4.2,+1.1
SC Upstate,76-67-5,53.2%,-2.1,+0.9
Xavier,279-246-9,53.1%,7.2,+0.8
North Carolina,252-224-7,52.9%,8.9,+0.8
High Point,72-64-1,52.9%,1.9,-0.4
E Texas A&M,9-8-0,52.9%,-1.1,-1.3
Drexel,145-129-10,52.9%,1.8,+0.5
Saint Louis,291-259-4,52.9%,1.4,+0.4
Saint Mary's,109-97-2,52.9%,8.9,+0.8
Belmont,82-73-3,52.9%,6.7,+1.0
Memphis,249-222-10,52.9%,8.2,+0.9
Boise St,195-174-9,52.9%,5.9,+1.0
Hofstra,149-133-8,52.8%,3.1,+1.0
Jacksonville,56-50-1,52.8%,0.2,+0.6
New Mexico,224-200-8,52.8%,4.7,+0.4
Duke,280-251-12,52.7%,13.7,+0.7
Mt St Mary's,49-44-0,52.7%,-2.7,+0.9
Ohio,284-255-9,52.7%,2.0,-0.1
Utah St,167-150-10,52.7%,6.6,+1.0
Furman,149-134-7,52.7%,3.1,+0.5
Akron,269-242-7,52.6%,5.3,+0.3
Utah,171-154-10,52.6%,4.8,+0.9
Creighton,275-249-11,52.5%,6.3,+0.6
Fairfield,140-127-9,52.4%,0.9,0.0
NC Wilmington,162-147-9,52.4%,0.8,-0.1
Georgia Tech,262-238-6,52.4%,0.3,+0.2
Le Moyne,11-10-0,52.4%,-5.7,+1.5
San Diego St,211-192-14,52.4%,6.9,+0.9
American,112-102-2,52.3%,0.5,+0.2
Stony Brook,67-61-6,52.3%,0.3,-0.9
Portland,90-82-2,52.3%,-2.9,-0.1
Seattle,45-41-1,52.3%,3.1,+1.0
Iowa,272-248-12,52.3%,3.8,+0.8
