Team,ATS Record,Cover %,MOV,ATS +/-
Boston,515-438-20,54.0%,4.4,+0.9
Okla City,455-412-16,52.5%,1.3,+0.4
Philadelphia,459-421-17,52.2%,-0.1,+0.4
Dallas,453-424-20,51.7%,0.8,+0.5
Utah,441-418-21,51.3%,2.0,+0.4
Memphis,445-422-13,51.3%,-0.3,+0.5
Miami,462-438-23,51.3%,0.9,+0.2
Indiana,440-420-19,51.2%,0.3,+0.4
LA Clippers,460-442-7,51.0%,2.9,+0.3
Orlando,425-412-14,50.8%,-3.4,-0.1
San Antonio,437-425-15,50.7%,0.9,+0.2
Golden State,479-466-21,50.7%,5.1,0.0
New York,424-415-15,50.5%,-2.1,+0.5
Toronto,455-448-14,50.4%,2.2,+0.2
Sacramento,406-410-24,49.8%,-2.3,-0.4
New Orleans,422-427-11,49.7%,-0.7,+0.3
Milwaukee,447-454-20,49.6%,2.8,-0.5
Brooklyn,422-429-16,49.6%,-2.1,0.0
Denver,441-449-20,49.6%,1.6,-0.1
Houston,438-452-14,49.2%,0.5,-0.2
Portland,425-441-18,49.1%,-1.5,-0.4
Detroit,398-413-22,49.1%,-3.6,-0.1
Chicago,409-428-14,48.9%,-1.9,-0.4
Phoenix,425-446-10,48.8%,-1.4,-0.7
Charlotte,394-420-18,48.4%,-2.8,-0.4
Atlanta,427-456-8,48.4%,-0.9,-0.6
Cleveland,431-472-21,47.7%,0.8,-0.4
Washington,402-443-19,47.6%,-2.4,-0.6
LA Lakers,411-458-12,47.3%,-1.9,-0.4
Minnesota,397-446-14,47.1%,-1.1,-0.1
