Team,ATS Record,Cover %,MOV,ATS +/-
Le Moyne,8-2-0,80.0%,18.6,+9.8
Queens,8-4-2,66.7%,14.9,+2.7
SE Louisiana,34-18-0,65.4%,6.1,+1.5
Grd Canyon,37-21-0,63.8%,12.3,+2.4
Norfolk St,40-23-0,63.5%,3.0,+1.5
Maryland ES,23-14-1,62.2%,-5.7,+1.0
IU Indy,54-33-0,62.1%,3.9,+1.4
Incar Word,21-13-0,61.8%,6.9,+1.5
Fla Gulf Cst,29-18-0,61.7%,6.0,+3.7
TX-Arlington,40-25-1,61.5%,6.7,+2.6
Mercer,38-24-3,61.3%,3.6,+2.4
NC Central,31-20-1,60.8%,11.9,+2.7
Presbyterian,29-19-2,60.4%,5.4,+0.8
N Alabama,20-14-1,58.8%,10.9,+0.5
McNeese St,24-17-1,58.5%,6.5,+2.0
Vermont,31-22-0,58.5%,8.8,+1.6
Cornell,50-36-1,58.1%,4.1,+1.3
Tarleton St,18-13-0,58.1%,16.8,+3.5
Monmouth,53-39-3,57.6%,-2.5,+0.8
Yale,54-40-5,57.5%,5.6,+1.5
S Dakota St,52-39-2,57.1%,8.0,+1.3
Coastal Car,36-27-1,57.1%,8.5,+0.4
Wofford,77-59-3,56.6%,9.8,+0.8
Davidson,116-89-3,56.6%,9.6,+0.7
St Marys,100-77-6,56.5%,11.9,+1.1
UC Irvine,85-66-8,56.3%,7.9,+0.4
Hsn Christian,23-18-0,56.1%,1.4,-0.4
Siena,103-81-7,56.0%,2.1,+1.8
N Florida,24-19-0,55.8%,1.8,+0.8
Abl Christian,25-20-0,55.6%,14.8,+1.3
WI-Milwkee,96-77-4,55.5%,3.9,+1.0
Utah St,97-78-5,55.4%,12.0,+1.9
Oregon,95-77-5,55.2%,9.0,+1.1
UCF,75-61-2,55.2%,3.0,0.0
Bucknell,27-22-0,55.1%,1.9,+0.6
LA Tech,71-58-6,55.0%,8.4,+0.8
BYU,84-69-4,54.9%,12.0,+2.1
Brown,45-37-3,54.9%,1.4,+0.7
Liberty,45-37-0,54.9%,6.8,-0.2
LSU,86-71-8,54.8%,7.2,+0.8
Alab A&M,23-19-0,54.8%,-5.5,+0.8
Mississippi,107-89-2,54.6%,4.3,+0.5
S Car State,24-20-0,54.6%,-2.5,+1.7
San Francisco,81-68-2,54.4%,8.8,+1.7
North Dakota,38-32-1,54.3%,5.8,-0.3
Kansas City,26-22-0,54.2%,5.9,-0.9
Chattanooga,72-61-1,54.1%,11.9,0.0
Charl South,27-23-0,54.0%,5.9,+1.4
Morehead St,69-59-3,53.9%,8.7,-0.1
Marquette,133-114-3,53.9%,6.1,+0.1
IL-Chicago,99-85-1,53.8%,1.3,+0.1
Missouri St,92-79-2,53.8%,6.5,+1.0
Florida A&M,29-25-0,53.7%,-5.8,+0.6
Coppin St,29-25-1,53.7%,-4.5,+0.3
Maryland,139-120-4,53.7%,8.7,+1.1
Charlotte,88-76-4,53.7%,2.3,+0.5
Montana,74-64-1,53.6%,8.5,+1.7
Lg Beach St,77-67-2,53.5%,3.3,+0.2
Lipscomb,24-21-1,53.3%,5.9,+1.0
Buffalo,97-85-4,53.3%,3.7,+0.8
James Mad,65-57-2,53.3%,4.7,-0.7
San Diego St,99-87-2,53.2%,8.6,+0.9
Lehigh,25-22-0,53.2%,4.2,-0.7
Elon,59-52-3,53.2%,3.4,+0.2
Hofstra,69-61-9,53.1%,4.9,+0.8
UC Davis,53-47-2,53.0%,1.2,-0.7
Longwood,27-24-0,52.9%,3.8,+0.7
Saint Louis,109-97-5,52.9%,2.4,0.0
Rice,56-50-1,52.8%,3.9,+0.4
UNLV,85-76-5,52.8%,6.5,-0.3
Illinois,123-110-10,52.8%,7.9,+1.1
Bradley,96-86-6,52.8%,4.1,+0.5
Middle Tenn,77-69-4,52.7%,7.0,+0.5
Denver,80-72-3,52.6%,0.9,-0.3
Purdue,124-112-6,52.5%,8.3,+0.7
Boston U,31-28-1,52.5%,2.2,+1.1
Connecticut,125-113-3,52.5%,9.3,-0.4
UCSB,84-76-6,52.5%,6.9,-0.1
Dayton,107-98-3,52.2%,6.9,+1.1
Tennessee,108-99-2,52.2%,8.3,0.0
St Josephs,108-99-5,52.2%,2.9,+0.3
Binghamton,24-22-0,52.2%,-2.0,+2.4
Cleveland St,85-78-4,52.2%,4.9,+1.2
App State,73-67-3,52.1%,8.6,+0.8
Cal St Nrdge,75-69-2,52.1%,4.2,+0.3
Wright St,88-81-4,52.1%,5.2,0.0
S Methodist,88-81-3,52.1%,6.5,+0.1
Clemson,129-119-1,52.0%,4.0,+0.9
Jksnville St,52-48-3,52.0%,5.0,+0.4
Boise St,91-84-1,52.0%,9.4,+0.3
Mt St Marys,26-24-0,52.0%,-3.8,0.0
Central Conn,26-24-0,52.0%,-0.2,+1.1
Wisconsin,123-114-5,51.9%,7.6,+0.4
IPFW,41-38-2,51.9%,8.6,0.0
St Johns,114-106-6,51.8%,3.4,+0.5
E Washingtn,72-67-2,51.8%,6.2,+1.1
Richmond,101-94-4,51.8%,3.7,+0.5
Miss State,90-84-5,51.7%,6.9,+0.6
Gonzaga,92-86-0,51.7%,17.4,+1.7
Duke,108-101-2,51.7%,14.5,+0.3
N Carolina,124-116-5,51.7%,9.4,+0.3
Utah Valley,31-29-0,51.7%,8.4,-0.1
NC-Asheville,31-29-3,51.7%,6.5,+0.8
Central Mich,81-76-6,51.6%,4.5,-0.5
St Peters,100-94-3,51.6%,-2.0,+0.2
Oakland,51-48-0,51.5%,4.8,+1.2
Georgia,92-87-4,51.4%,1.7,+0.2
Wm & Mary,56-53-4,51.4%,4.0,-0.9
Houston,98-93-5,51.3%,6.3,+0.5
Villanova,118-112-2,51.3%,7.1,-0.4
Miami,121-115-4,51.3%,4.4,-0.4
Creighton,124-118-4,51.2%,8.1,+0.2
NC-Wilmgton,84-80-9,51.2%,3.2,-0.6
Geo Mason,87-83-2,51.2%,3.5,+0.6
Temple,108-103-6,51.2%,3.0,-0.2
USC,88-84-5,51.2%,5.1,-0.1
Stetson,22-21-1,51.2%,-0.1,-1.6
Navy,22-21-0,51.2%,2.8,+0.2
GA Tech,113-108-3,51.1%,2.9,+0.2
S Illinois,94-90-10,51.1%,3.4,-0.5
TX El Paso,70-67-2,51.1%,6.6,-0.4
Kansas,120-115-3,51.1%,13.8,+0.7
Kent St,100-96-8,51.0%,7.9,0.0
High Point,25-24-0,51.0%,7.8,+0.5
Louisiana,76-73-3,51.0%,6.9,+0.5
U Mass,103-99-1,51.0%,1.6,+0.1
Lamar,29-28-2,50.9%,8.1,+1.3
Xavier,115-111-6,50.9%,8.3,+0.8
Florida St,121-117-3,50.8%,1.9,-0.8
Notre Dame,121-117-4,50.8%,5.9,+0.5
Minnesota,123-119-6,50.8%,3.7,+0.6
Wake Forest,124-120-7,50.8%,2.3,+0.4
New Mexico,93-90-7,50.8%,7.7,-0.6
Tulsa,94-91-3,50.8%,4.9,+0.6
Iowa St,96-93-4,50.8%,7.8,+0.1
Ohio St,131-127-4,50.8%,6.7,+0.2
Pepperdine,67-65-2,50.8%,1.3,0.0
Penn St,117-114-5,50.7%,1.4,+0.4
Columbia,43-42-1,50.6%,3.8,-0.7
Georgetown,129-126-4,50.6%,4.9,-0.2
E Tenn St,50-49-4,50.5%,9.0,+0.2
SE Missouri,57-56-3,50.4%,5.0,+1.2
Louisville,114-112-5,50.4%,9.2,+0.4
Austin Peay,59-58-2,50.4%,4.3,-0.7
N Dakota St,58-57-1,50.4%,11.0,+1.6
Col Charlestn,68-67-2,50.4%,7.2,+0.2
E Michigan,72-71-3,50.4%,3.7,-1.1
Niagara,87-86-2,50.3%,0.5,+0.8
Nevada,87-86-4,50.3%,5.7,+0.3
Vanderbilt,88-87-4,50.3%,3.7,-0.7
Florida,99-98-4,50.3%,10.8,+0.4
Virginia,112-111-4,50.2%,5.0,-0.1
Michigan St,125-124-5,50.2%,9.2,+0.3
Kennesaw St,24-24-0,50.0%,1.7,-0.2
Morgan St,24-24-1,50.0%,0.0,+0.3
Portland,70-70-4,50.0%,2.1,0.0
New Orleans,54-54-0,50.0%,3.3,+0.5
Sacred Hrt,17-17-0,50.0%,-3.1,+0.2
TN State,68-68-0,50.0%,1.0,-1.3
Seton Hall,117-117-5,50.0%,2.3,-0.1
UCSD,9-9-1,50.0%,14.5,+0.3
Maryland BC,32-32-0,50.0%,-0.8,+1.5
San Jose St,92-92-3,50.0%,-0.8,-0.7
NC A&T,23-23-0,50.0%,0.1,+0.7
Stanford,67-67-3,50.0%,7.6,-0.8
Central Ark,22-22-1,50.0%,-1.0,-2.6
Missouri,88-88-4,50.0%,6.5,+0.2
F Dickinson,24-24-0,50.0%,-0.4,-0.1
Beth-Cook,19-19-2,50.0%,-2.0,-1.5
Indiana St,94-94-3,50.0%,2.2,+0.3
Fla Atlantic,51-51-3,50.0%,2.0,+0.1
Colgate,33-33-0,50.0%,2.9,+0.1
Princeton,54-54-1,50.0%,7.0,+0.2
W Georgia,2-2-0,50.0%,1.6,+0.9
Mercyhurst,1-1-0,50.0%,15.6,-8.0
