Team,Over Record,Over %,Under %,Total +/-
LA Lakers,1-0-0,100.0%,0.0%,+1.0
Toronto,2-0-0,100.0%,0.0%,+10.8
LA Clippers,2-0-0,100.0%,0.0%,+9.3
Philadelphia,2-0-0,100.0%,0.0%,+6.3
Phoenix,2-0-0,100.0%,0.0%,+7.3
Brooklyn,2-0-0,100.0%,0.0%,+25.0
Golden State,1-0-0,100.0%,0.0%,+1.0
New Orleans,2-0-0,100.0%,0.0%,+8.0
Memphis,2-0-0,100.0%,0.0%,+20.5
Milwaukee,2-0-0,100.0%,0.0%,+13.8
Cleveland,2-0-0,100.0%,0.0%,+13.0
Charlotte,2-0-0,100.0%,0.0%,+17.0
Minnesota,1-0-0,100.0%,0.0%,+10.0
Okla City,1-0-0,100.0%,0.0%,+23.0
Portland,1-0-0,100.0%,0.0%,+10.0
Houston,1-0-0,100.0%,0.0%,+23.0
Miami,2-0-0,100.0%,0.0%,+28.8
Sacramento,1-1-0,50.0%,50.0%,-9.3
New York,1-1-0,50.0%,50.0%,-15.3
Boston,1-1-0,50.0%,50.0%,-14.0
Orlando,1-1-0,50.0%,50.0%,+6.5
Atlanta,1-1-0,50.0%,50.0%,+1.0
Washington,1-1-0,50.0%,50.0%,+10.3
Utah,1-1-0,50.0%,50.0%,-7.3
San Antonio,1-1-0,50.0%,50.0%,-2.3
Dallas,0-2-0,0.0%,100.0%,-5.8
Chicago,0-1-0,0.0%,100.0%,-10.5
Detroit,0-1-0,0.0%,100.0%,-10.5
