Team,Over Record,Over %,Under %,Total +/-
S Dakota St,83-52-1,61.5%,38.5%,+4.7
Bucknell,89-61-3,59.3%,40.7%,+3.8
Oral Roberts,128-88-2,59.3%,40.7%,+2.8
NJIT,96-69-1,58.2%,41.8%,+1.0
Le Moyne,26-19-0,57.8%,42.2%,+1.8
Iowa St,181-133-6,57.6%,42.4%,+3.2
Illinois St,178-136-8,56.7%,43.3%,+2.3
Baylor,136-104-5,56.7%,43.3%,+2.9
W Georgia,17-13-0,56.7%,43.3%,+0.6
Iona,113-87-4,56.5%,43.5%,+1.4
Omaha,136-106-2,56.2%,43.8%,+2.3
Queens,32-25-1,56.1%,43.9%,+0.9
Ball St,184-144-7,56.1%,43.9%,+2.0
UTSA,144-113-3,56.0%,44.0%,+2.4
Texas,145-114-1,56.0%,44.0%,+3.1
Morgan St,94-74-1,56.0%,44.1%,+2.2
BYU,104-82-2,55.9%,44.1%,+3.0
Hofstra,143-113-1,55.9%,44.1%,+2.3
Marquette,148-117-4,55.9%,44.2%,+3.4
New Orleans,140-111-3,55.8%,44.2%,+1.6
North Dakota,145-115-1,55.8%,44.2%,+3.0
Dayton,121-96-1,55.8%,44.2%,+1.8
Green Bay,195-155-2,55.7%,44.3%,+2.3
Indiana St,195-155-7,55.7%,44.3%,+2.2
Gonzaga,50-40-0,55.6%,44.4%,+3.7
Alcorn St,95-76-0,55.6%,44.4%,+2.8
Youngstown St,206-165-1,55.5%,44.5%,+2.6
Long Beach St,201-161-3,55.5%,44.5%,+2.5
Idaho St,219-176-6,55.4%,44.6%,+1.9
Prairie View,82-66-1,55.4%,44.6%,+2.5
SC Upstate,120-97-0,55.3%,44.7%,+1.2
UCSD,37-30-2,55.2%,44.8%,+2.9
Denver,188-153-3,55.1%,44.9%,+1.0
Florida Intl,213-174-4,55.0%,45.0%,+1.5
C Arkansas,105-86-4,55.0%,45.0%,+2.6
Loyola MD,158-130-2,54.9%,45.1%,+1.6
Bellarmine,51-42-0,54.8%,45.2%,+2.9
George Mason,149-123-2,54.8%,45.2%,+1.8
SE Missouri St,213-176-6,54.8%,45.2%,+2.3
Duke,36-30-1,54.6%,45.5%,+0.6
Boston College,223-186-9,54.5%,45.5%,+1.2
N Colorado,121-101-2,54.5%,45.5%,+2.2
NW State,94-79-4,54.3%,45.7%,+1.4
Holy Cross,120-101-5,54.3%,45.7%,+0.6
Weber St,127-107-1,54.3%,45.7%,+0.5
Delaware St,110-93-2,54.2%,45.8%,+2.0
Santa Clara,177-150-3,54.1%,45.9%,+1.3
