Team,Over Record,Over %,Under %,Total +/-
Queens,24-11-0,68.6%,31.4%,+6.2
Le Moyne,15-7-0,68.2%,31.8%,+5.7
Idaho St,136-74-1,64.8%,35.2%,+5.7
SE Louisiana,48-27-0,64.0%,36.0%,+4.1
Oakland,119-67-2,64.0%,36.0%,+6.0
Omaha,83-47-3,63.9%,36.2%,+5.7
Mercyhurst,7-4-0,63.6%,36.4%,+5.6
Hou Christian,54-31-1,63.5%,36.5%,+9.6
Wofford,141-84-4,62.7%,37.3%,+4.5
CS Bakersfield,55-33-0,62.5%,37.5%,+4.4
McNeese,51-31-2,62.2%,37.8%,+3.1
Texas So,57-35-2,62.0%,38.0%,+5.4
Lindenwood,19-12-1,61.3%,38.7%,+4.7
UCSD,36-23-0,61.0%,39.0%,+5.3
E Texas A&M,21-14-0,60.0%,40.0%,+6.1
Lipscomb,78-53-2,59.5%,40.5%,+5.0
F Dickinson,54-37-3,59.3%,40.7%,+5.4
SE Missouri St,131-90-4,59.3%,40.7%,+4.1
Purdue FW,103-71-5,59.2%,40.8%,+3.0
North Dakota,84-59-2,58.7%,41.3%,+1.8
Boston U,74-52-3,58.7%,41.3%,+4.3
S Carolina St,41-29-0,58.6%,41.4%,+4.4
South Dakota,89-63-1,58.6%,41.5%,+3.8
Radford,55-39-1,58.5%,41.5%,+2.0
Norfolk St,42-30-0,58.3%,41.7%,+3.3
W Georgia,7-5-0,58.3%,41.7%,+3.2
Colorado St,164-118-6,58.2%,41.8%,+3.8
St Bonaventure,157-113-2,58.2%,41.9%,+4.5
Gardner-Webb,50-36-1,58.1%,41.9%,+2.8
UL Monroe,122-88-7,58.1%,41.9%,+2.9
Lafayette,61-44-3,58.1%,41.9%,+2.0
N Florida,59-43-1,57.8%,42.2%,+3.4
E Tennessee St,94-69-1,57.7%,42.3%,+2.2
Milwaukee,156-116-2,57.4%,42.7%,+2.9
Bethune,39-29-0,57.4%,42.7%,+3.5
Howard,47-35-1,57.3%,42.7%,+4.4
Denver,144-108-3,57.1%,42.9%,+2.9
N Colorado,113-86-4,56.8%,43.2%,+3.2
Colgate,64-49-1,56.6%,43.4%,+0.7
C Michigan,142-109-3,56.6%,43.4%,+2.9
Drake,151-118-6,56.1%,43.9%,+3.0
