Team,ATS Record,Cover %,MOV,ATS +/-
Phoenix,16-5-0,76.2%,3.9,+4.9
Charlotte,13-7-0,65.0%,-2.5,+2.3
Boston,13-8-0,61.9%,10.0,+5.0
Miami,13-8-0,61.9%,3.8,+4.4
San Antonio,11-7-2,61.1%,7.1,+5.3
Brooklyn,9-6-1,60.0%,-3.9,+4.5
Milwaukee,13-9-0,59.1%,0.6,+0.6
Denver,13-9-0,59.1%,4.6,+0.8
Dallas,13-9-0,59.1%,-1.3,+1.6
Detroit,11-8-0,57.9%,7.7,+2.2
LA Lakers,11-8-0,57.9%,-2.6,-2.3
Okla City,8-6-0,57.1%,14.3,+1.9
New York,13-10-0,56.5%,4.6,+0.8
Utah,9-8-0,52.9%,-8.1,+0.6
Indiana,10-9-0,52.6%,-8.1,-3.1
Portland,13-12-0,52.0%,-3.7,-0.8
Washington,8-8-0,50.0%,-9.3,+1.5
LA Clippers,10-10-0,50.0%,1.8,-0.1
Chicago,13-14-0,48.2%,-5.0,-3.7
New Orleans,11-13-1,45.8%,-8.1,-2.0
Toronto,11-13-0,45.8%,3.8,+1.8
Houston,10-12-0,45.5%,5.5,-0.3
Minnesota,6-8-0,42.9%,8.7,+2.9
Philadelphia,5-8-0,38.5%,-3.9,-2.8
Cleveland,10-17-0,37.0%,2.9,-2.4
Atlanta,8-16-0,33.3%,-3.9,-4.0
Memphis,7-15-0,31.8%,-3.7,-2.8
Orlando,6-14-0,30.0%,-0.7,-3.7
Golden State,5-12-0,29.4%,-2.6,-4.6
Sacramento,2-12-0,14.3%,-12.7,-7.2
