Rank,Hotness Score,Matchup,Time,Location
1,93.6,#68 Rutgers  at  #41 Penn St,6:30 PM,Bryce Jordan Center
2,92.5,#79 Georgetown  at  #46 Villanova,6:00 PM,William B. Finneran Pavilion
3,70.6,#190 Columbia  at  #129 Princeton,2:00 PM,Jadwin Gymnasium
4,69.6,#192 Wm & Mary  at  #136 NC-Wilmgton,1:00 PM,Trask Coliseum
5,68.5,#234 Ste F Austin  at  #76 McNeese St,4:00 PM,Legacy Center
6,66.4,#169 Hofstra  at  #187 Drexel,3:00 PM,Daskalakis Athletic Center
7,65.3,#220 Brown  at  #134 Cornell,2:00 PM,Newman Arena at Bartels Hall
8,64.0,#270 Fresno St  at  #56 New Mexico,5:00 PM,The Pit
9,61.5,#272 Dartmouth  at  #84 Yale,2:00 PM,John J. Lee Amphitheater
10,56.1,#238 Lamar  at  #183 Nicholls,7:30 PM,Stopher Gymnasium
11,50.6,#265 E Washingtn  at  #188 Montana St,9:00 PM,Brick Breeden Fieldhouse
12,49.9,#259 Bucknell  at  #201 Colgate,7:00 PM,Cotterell Court
13,46.6,#151 TX A&M-CC  at  #317 Hsn Christian,8:00 PM,Sharp Gymnasium
14,45.1,#231 TX-Pan Am  at  #263 Incar Word,5:30 PM,Alice P. McDermott Convocation Center
15,44.8,#257 Idaho  at  #236 Montana,9:00 PM,Dahlberg Arena/Robin Selvig Court
16,35.0,#299 U Penn  at  #248 Harvard,2:00 PM,Lavietes Pavilion
17,30.6,#218 SE Louisiana  at  #349 TX A&M-Com,2:00 PM,The Field House
18,29.5,#258 Hampton  at  #322 NC A&T,9:00 PM,Corbett Sports Center
19,25.0,#303 Jackson St  at  #304 TX Southern,8:00 PM,H&PE Arena
20,22.4,#363 Ark Pine Bl  at  #245 Beth-Cook,7:00 PM,Moore Gymnasium
21,19.0,#346 New Orleans  at  #290 NW State,2:00 PM,Prather Coliseum
22,17.1,#312 Stonehill  at  #337 Le Moyne,7:30 PM,Ted Grant Court
23,17.0,#353 Mercyhurst  at  #293 LIU,2:00 PM,Steinberg Wellness Center
24,15.6,#332 St Fran (PA)  at  #326 Wagner,1:00 PM,Spiro Sports Center
25,11.1,#320 F Dickinson  at  #361 Chicago St,7:00 PM,Emil and Patricia Jones Convocation Center
26,9.5,#348 Alcorn St  at  #340 Prairie View,8:30 PM,William J. Nicks Building
27,2.3,#364 Miss Val St  at  #354 Florida A&M,7:00 PM,Alfred Lawson Jr. Multipurpose Center
28,--,Washington Adventist  at  #175 Norfolk St,5:00 PM,Joseph G. Echols Memorial Hall
28,--,Morehouse  at  #278 Howard,4:00 PM,Burr Gymnasium
