Team,ATS Record,Cover %,MOV,ATS +/-
Indiana,203-161-10,55.8%,2.3,+1.7
Golden State,204-170-9,54.6%,3.7,+0.6
Okla City,182-157-8,53.7%,2.3,+0.6
New Orleans,184-162-4,53.2%,0.0,+0.7
Cleveland,210-189-3,52.6%,2.7,+0.7
Dallas,185-168-6,52.4%,2.8,+0.5
San Antonio,186-169-7,52.4%,4.5,+0.6
Detroit,183-167-8,52.3%,0.4,+0.9
Miami,199-185-7,51.8%,2.6,+0.4
Portland,167-157-6,51.5%,-0.1,-0.1
Houston,190-181-2,51.2%,2.8,+0.6
Memphis,193-186-7,50.9%,1.0,+0.9
Brooklyn,180-178-7,50.3%,-1.3,+0.4
New York,167-167-4,50.0%,-1.7,-0.3
Boston,182-182-13,50.0%,3.2,0.0
Philadelphia,179-181-6,49.7%,-1.2,-0.3
Toronto,158-161-8,49.5%,0.5,-0.6
Milwaukee,195-200-10,49.4%,1.1,0.0
Chicago,186-191-9,49.3%,-0.7,-0.2
Utah,168-175-10,49.0%,1.6,-0.1
LA Clippers,175-184-3,48.8%,1.5,-0.6
Denver,164-180-6,47.7%,2.0,-0.6
LA Lakers,157-173-4,47.6%,1.4,+0.1
Orlando,156-177-8,46.9%,-1.9,-1.5
Washington,160-182-9,46.8%,-2.3,-0.7
Sacramento,151-174-10,46.5%,-2.0,-0.5
Charlotte,147-170-6,46.4%,-3.9,-1.0
Atlanta,169-198-0,46.1%,-1.2,-0.3
Minnesota,150-183-3,45.1%,-1.0,-0.7
Phoenix,138-186-7,42.6%,-0.6,-2.2
