Team,ATS Record,Cover %,MOV,ATS +/-
Iona,5-0-0,100.0%,10.0,+12.4
North Carolina,1-0-0,100.0%,3.0,+10.5
Virginia,1-0-1,100.0%,20.0,+9.5
Washington,4-0-0,100.0%,12.0,+7.4
Saint Louis,1-0-0,100.0%,21.0,+13.5
Louisville,2-0-0,100.0%,24.5,+7.3
TCU,3-0-0,100.0%,29.0,+14.7
Illinois,3-0-0,100.0%,32.0,+18.7
Iowa,2-0-0,100.0%,29.5,+11.5
Purdue,1-0-0,100.0%,28.0,+8.0
Utah St,1-0-0,100.0%,26.0,+15.0
Wagner,5-0-0,100.0%,5.2,+8.6
Robert Morris,5-0-0,100.0%,5.6,+7.3
Buffalo,2-0-0,100.0%,10.5,+7.8
Akron,3-0-0,100.0%,22.0,+9.2
Prairie View,6-0-0,100.0%,2.9,+7.2
UCF,1-0-0,100.0%,37.0,+14.0
Belmont,2-0-0,100.0%,15.5,+12.0
Wofford,4-0-0,100.0%,16.8,+9.5
N Iowa,2-0-0,100.0%,29.0,+2.5
BYU,1-0-0,100.0%,28.0,+23.5
Portland St,3-0-0,100.0%,21.6,+3.3
Idaho St,4-0-0,100.0%,13.5,+10.8
Florida Intl,4-0-0,100.0%,8.4,+7.5
Texas,3-0-0,100.0%,36.5,+9.3
Kansas,3-0-0,100.0%,20.3,+8.3
Baylor,2-0-0,100.0%,20.0,+5.5
Tennessee St,4-0-0,100.0%,5.2,+9.0
Gonzaga,1-0-0,100.0%,35.0,+30.0
Seton Hall,2-0-0,100.0%,10.0,+6.3
Villanova,2-0-0,100.0%,19.0,+5.0
Miami,2-0-0,100.0%,20.0,+7.3
Louisiana Tech,1-0-1,100.0%,32.0,+2.5
Hawai'i,1-0-0,100.0%,19.0,+7.5
Sam Houston,4-0-0,100.0%,14.6,+5.4
UT Arlington,4-0-0,100.0%,17.8,+10.0
SF Austin,2-0-0,100.0%,8.0,+4.0
Georgia,1-0-0,100.0%,42.0,+8.0
Arkansas,3-0-0,100.0%,25.0,+6.0
LSU,1-0-0,100.0%,12.0,+10.5
Utah Valley,2-0-0,100.0%,16.3,+7.0
Lindenwood,4-0-0,100.0%,15.4,+8.3
Le Moyne,7-1-0,87.5%,0.5,+7.6
Delaware,6-1-1,85.7%,3.0,+11.3
C Connecticut,5-1-0,83.3%,3.2,+7.3
Grambling,5-1-0,83.3%,2.1,+4.4
Charleston,5-1-0,83.3%,5.7,+3.6
Denver,5-1-0,83.3%,4.6,+2.9
Providence,5-1-0,83.3%,12.7,+4.5
Princeton,9-2-0,81.8%,-1.7,+1.5
UAB,4-1-0,80.0%,9.2,+3.8
Quinnipiac,4-1-0,80.0%,11.8,+4.1
Abl Christian,4-1-0,80.0%,5.8,+7.9
C Arkansas,4-1-1,80.0%,16.6,+15.9
Wisconsin,3-1-0,75.0%,12.5,+0.8
American,3-1-0,75.0%,21.3,+4.0
Marshall,3-1-0,75.0%,17.2,+6.5
UMass,3-1-0,75.0%,15.0,+3.0
Mercer,3-1-0,75.0%,15.7,+4.1
Lipscomb,3-1-0,75.0%,21.3,+3.4
Florida Atlantic,3-1-0,75.0%,12.8,+5.9
Colorado St,3-1-0,75.0%,0.3,+2.1
Montana St,3-1-1,75.0%,13.6,+3.2
N Texas,3-1-0,75.0%,9.2,-1.3
Arkansas St,3-1-0,75.0%,0.0,+1.9
W Kentucky,3-1-0,75.0%,8.4,+0.9
Austin Peay,3-1-1,75.0%,0.6,+2.5
Auburn,3-1-0,75.0%,28.0,+10.5
W Georgia,3-1-0,75.0%,11.0,+6.1
Mercyhurst,6-2-0,75.0%,2.6,+7.6
St Thomas,3-1-0,75.0%,14.8,+3.9
Charlotte,5-2-0,71.4%,2.1,+4.5
Memphis,5-2-0,71.4%,0.1,-1.4
Campbell,5-2-0,71.4%,9.9,+2.7
Weber St,5-2-0,71.4%,7.8,+3.6
Fresno St,5-2-0,71.4%,-3.9,+2.9
Green Bay,5-2-0,71.4%,0.5,+7.6
Bellarmine,5-2-0,71.4%,0.5,+3.5
Maryland,4-2-0,66.7%,0.3,-2.3
Stanford,2-1-0,66.7%,4.0,+2.8
UCLA,2-1-0,66.7%,15.3,+1.8
DePaul,4-2-0,66.7%,3.2,+0.3
Tulane,2-1-0,66.7%,0.5,-1.0
W Michigan,4-2-0,66.7%,3.9,+4.4
E Michigan,4-2-0,66.7%,4.0,+6.3
Kent St,2-1-0,66.7%,7.3,-0.7
G Washington,2-1-0,66.7%,18.5,+0.3
Duquesne,2-1-1,66.7%,17.0,+6.8
William & Mary,2-1-0,66.7%,-4.0,+5.3
Hofstra,2-1-0,66.7%,9.5,+3.0
Howard,2-1-0,66.7%,19.8,-0.5
Hampton,4-2-0,66.7%,10.3,+1.8
Illinois St,2-1-0,66.7%,6.7,+1.8
UNLV,4-2-0,66.7%,0.8,+3.1
San Diego St,2-1-0,66.7%,12.5,-4.3
New Mexico,2-1-0,66.7%,3.3,+5.8
Colorado,2-1-0,66.7%,8.3,-3.7
Murray St,2-1-0,66.7%,2.7,+1.0
St John's,2-1-1,66.7%,19.8,+1.1
Boise St,2-1-0,66.7%,12.0,+4.0
Nevada,2-1-0,66.7%,8.3,+4.2
Coastal Car,4-2-0,66.7%,10.6,+0.8
Brown,4-2-0,66.7%,10.6,+2.1
SE Louisiana,6-3-0,66.7%,-1.0,+4.6
Alabama,2-1-0,66.7%,18.0,+9.2
Hou Christian,6-3-0,66.7%,-6.8,+0.7
Seattle,2-1-0,66.7%,19.5,+7.0
Tarleton St,2-1-0,66.7%,13.0,-3.8
NJIT,6-3-0,66.7%,-13.3,+1.9
UMass Lowell,6-3-0,66.7%,-1.7,+3.7
Long Beach St,5-3-0,62.5%,3.0,-0.5
Monmouth,5-3-0,62.5%,1.0,+4.4
Northeastern,5-3-0,62.5%,-1.5,+0.8
UT Rio Grande,5-3-0,62.5%,9.3,+7.4
NW State,5-3-0,62.5%,-0.7,-0.3
Bryant,5-3-0,62.5%,-4.8,-1.5
Marist,3-2-0,60.0%,16.8,+12.0
S Florida,3-2-0,60.0%,16.4,+3.4
Pacific,3-2-0,60.0%,20.0,+8.0
UC Davis,3-2-0,60.0%,-1.6,-0.2
Alabama A&M,3-2-0,60.0%,11.0,+8.0
Alabama St,6-4-0,60.0%,-7.8,+4.5
Xavier,3-2-0,60.0%,3.0,+6.4
